,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_HEME_METABOLISM,0.05622996922640212,0.2252004384227285,0.26017019798648616,0.04705022902676843
HALLMARK_HYPOXIA,0.3605586288987959,-0.018965756607221395,-0.10651947415114399,0.18448189975982
HALLMARK_IL2_STAT5_SIGNALING,0.18739945850084833,0.2936518236577169,0.2671640518210379,0.13662894777391535
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08458848314113018,0.2437780228049767,0.28754627583973097,0.12134654966787663
HALLMARK_INFLAMMATORY_RESPONSE,0.17246441838667367,0.03688652177349494,-0.045683247644278495,0.002126363439349785
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.10362780454408096,0.18593992771847798,0.27687351408475375,-0.09223958691117133
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.13936849015704417,0.03665694832478543,0.12392329655784322,-0.010161697289120466
HALLMARK_KRAS_SIGNALING_DN,0.16062119884224937,0.277595862936817,0.2521033954661577,0.14560311883980365
HALLMARK_KRAS_SIGNALING_UP,0.14792704797496012,0.2449096385683439,0.32128498756807444,0.12997228676389747
HALLMARK_MITOTIC_SPINDLE,0.18327183477077152,0.27986981746744993,0.29245338602190696,0.13761504249905382
HALLMARK_MTORC1_SIGNALING,0.2444555284072654,0.2402035627478669,0.15350449036827432,0.2503087507302634
HALLMARK_MYC_TARGETS_V1,-0.0777608897502407,0.1824977908198481,0.31828965213968696,0.2291628034085808
HALLMARK_MYC_TARGETS_V2,0.06012397507727025,0.13776798036306104,0.23593455529361543,0.08176134639409684
HALLMARK_MYOGENESIS,-0.06820759569375119,0.1683963093097276,0.232592092131832,-0.06015083249356609
HALLMARK_NOTCH_SIGNALING,-0.015775539144179077,0.21071963458534082,0.26571844494436503,0.11719514599300486
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06887493503248708,0.18949774918335344,0.2958483171704056,0.07369805694267428
HALLMARK_P53_PATHWAY,0.04504254801769894,0.20912944175349815,0.23834306960706486,0.11113228503013647
HALLMARK_PANCREAS_BETA_CELLS,0.0025332390002371402,0.21073694107490584,0.2730422797381239,0.08229705144434593
HALLMARK_PEROXISOME,0.0721804315806856,0.23963916059908902,0.2450678843127286,0.06334653891171686
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06621524354660617,0.2056432489223653,0.28212515693416784,0.11227418334642195
HALLMARK_PROTEIN_SECRETION,0.12694605512862564,0.2700938527565639,0.31222989606073975,0.14145139526833794
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.16285636595417774,0.17810226454755598,0.2554227641302002,-0.08161305514169442
HALLMARK_SPERMATOGENESIS,-0.04611874840908104,0.26321364157127447,0.31416325380148236,0.17320478138360063
HALLMARK_TGF_BETA_SIGNALING,-0.13898121546787054,0.09482769499316028,0.20283489359936216,0.0507414803153365
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.3416590719443474,0.10897993566811243,0.0663417052568326,0.17110101900321198
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.009689524026312185,0.27195476027392634,0.27945619605328564,0.2218513990383585
HALLMARK_UV_RESPONSE_DN,-0.011890149980281374,0.1605030403310566,0.16272853940808468,-0.07962104890588342
HALLMARK_UV_RESPONSE_UP,0.20588325658846968,0.2956236836835756,0.23233277970744573,0.17468600850594657
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.038989489123141235,-0.03881240630721184,0.09724752470215389,0.11051024023793209
HALLMARK_XENOBIOTIC_METABOLISM,0.04340682104881978,0.15879333878202342,0.18953524767052823,-0.12505435726965763
