,UKF251,UKF266,UKF296,UKF304,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06813444267403185,-0.00028674996005075985,0.031017763945959453,0.053214158278160666,0.039974275925715286,0.041328744655648925,-0.004337918162392792,0.05355121023593516,0.014822829490618009,-0.007861291831638384
HALLMARK_FATTY_ACID_METABOLISM,0.02076445716766394,-0.00522948900847383,0.022650717799056704,-0.03315396497351144,0.010083350922348246,-0.004767734553741379,0.041988939745105335,-0.05895190930029075,-0.03774694784983425,0.025953424187700327
HALLMARK_G2M_CHECKPOINT,-0.011337663462358871,-0.0560959061171523,0.059559509708357425,0.04403303369156473,-0.06386415998567473,0.02066760484930169,-0.002816202911335882,0.01875674816526976,-0.012447144307881877,0.06116711139712084
HALLMARK_GLYCOLYSIS,-0.013091235588866752,-0.0009878586872662121,0.01259529679859157,0.04012251865427888,0.034886164640287674,0.029455954425000628,-0.016597749687237578,-0.03336699119072307,-0.02343725039872665,-0.010852909823445427
HALLMARK_HEDGEHOG_SIGNALING,-0.06271658535930828,0.02911513415746701,-0.005148247257505821,0.0039348185831746246,0.04666852772293117,0.026360943200973368,-0.01278055405013291,-0.02767857796250574,0.030380380272021803,0.014947154985033063
HALLMARK_HEME_METABOLISM,0.01202848002562273,0.028179006414977618,0.060281715845794635,-0.045671869526271884,-0.018632171508217017,0.10636477529528394,0.05087881829298301,0.04837849841048498,0.041540961909698346,0.0215761561695864
HALLMARK_HYPOXIA,0.006104503078683283,0.0839031849778692,0.024274972846847726,-0.03249748947723114,0.04735997383499696,-0.07873401077212017,0.023578557983880602,-0.021540447196138807,0.009467747873794749,-0.06303682595567861
HALLMARK_IL2_STAT5_SIGNALING,0.01758186572150146,-0.03220204230119197,0.04332816326518908,-0.02495277419901104,0.029880511335640448,0.08075287837139145,0.06455586384398584,0.011408626243290249,-0.05970220650442526,0.026759852583513703
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.029349983547768774,-0.04989973480047865,0.04554945782270602,-0.009506052364352102,0.05947110886808592,-0.027582315667024612,-0.03302548109674981,0.012973077116398694,0.017814614200569658,0.12008421183433393
HALLMARK_INFLAMMATORY_RESPONSE,-0.06693852394240259,0.03659488419118512,0.043093757160943026,-0.00688101320958901,0.05516950294641348,-0.021016160037672857,0.001781165551461748,0.0066279916503699885,-0.0013754525717007589,0.03599471824626115
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.009794492639035689,-0.07991459671013919,0.03277033228341078,0.01543797868335108,-0.027406354688942005,0.10733555480372838,0.11190558199314092,0.07273025367558279,-0.03169736661711001,-0.005713575789815279
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04751735008799892,0.047587747154416424,0.015541821971085298,0.012536992833924999,0.01432056350395282,-0.01988819492344366,-0.060160746686882975,0.060565578124605515,0.03346541491302639,0.015848615982231366
HALLMARK_KRAS_SIGNALING_DN,0.06490432565613283,0.05438492695929074,0.024977101789114338,0.007640351041734442,-0.030010166291266113,0.10672382809507977,0.027587235525191746,0.04908705013353767,-0.08028350883362123,0.00019307387683117075
HALLMARK_KRAS_SIGNALING_UP,-0.006883397208983697,0.0365966718283038,0.020510169681264744,0.014844280721453058,-0.04882954701615536,0.05801421632882208,0.04024154170654995,0.012722046595979792,0.0211914973145384,0.032399145248228976
HALLMARK_MITOTIC_SPINDLE,0.008223488752082833,-0.02546935984838911,0.07613892315430475,0.0034132067111604446,-0.03198517729430739,0.08416162574377939,0.09283586993756873,0.007914350155355045,-0.005683419193242914,-0.00363493475454467
HALLMARK_MTORC1_SIGNALING,-0.006226310691616276,-0.06753409053017523,0.055255461177393966,0.0220946530550202,0.03963272792163233,-0.06151764449570685,-0.0067021703013061965,-0.010225927484931239,-0.03930872330827139,0.02300270341365086
HALLMARK_MYC_TARGETS_V1,-0.006962732358319362,-0.0545480600058172,0.0654531720778078,-0.013791071114816091,-0.05809210696920142,0.10174990360637269,0.03274630949570003,-0.01257342385058495,0.04624802407811751,0.03442997949013912
HALLMARK_MYC_TARGETS_V2,0.06566713211600343,-0.03404295036832564,0.050470816716261566,0.03220075239919546,-0.03815765754175523,0.04519572246677489,-0.02344035852637512,0.02849978086459874,0.026684523187546594,0.1933200693672913
HALLMARK_MYOGENESIS,0.03609160272321216,0.06200563781268043,0.07106936614746216,0.0722595452891422,0.00728556995846605,0.09593488017973316,0.04990364795638367,0.032755387012234495,-0.0018049396161207252,-0.03299245577311995
HALLMARK_NOTCH_SIGNALING,-0.032988099346122776,-0.027213244495448905,0.12727673408875628,-0.03239984240609022,-0.052969484552125495,0.09627587761847968,-0.07414639322583864,-0.004281023505835064,0.039449354372338624,-0.06615800367740868
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02439289417747581,-0.0039255671510674975,0.07129355267420819,0.0007490692674399716,-0.022384102663240594,0.10567784085304062,-0.0031774613492430545,0.018271009448837347,-0.0016159781875119028,0.013827409497317414
HALLMARK_P53_PATHWAY,0.003110835959035617,0.017952334073491776,0.008602959804651757,-0.008933833872187841,0.005612143734360977,0.07045901611657025,0.003168440169786667,0.02825204515988763,0.002987666010443444,0.09462219749348934
HALLMARK_PANCREAS_BETA_CELLS,-0.032961926155026286,0.054424448406315246,0.06597661063906163,0.025383576856851924,-0.017362493386927826,0.10539697212746621,-0.03494226652008817,0.010598586025061115,-0.022656418979852922,0.10926259222112616
HALLMARK_PEROXISOME,-0.03768187549177039,-0.08329560198121659,-0.00033085682343532414,-0.04185880720243536,-0.07724097005175516,0.09378605012810784,0.07152504189456499,0.0740392352198653,0.013585578593821446,-0.07066837958589037
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.010715228579149323,-0.01840077166598968,0.036308796271810134,0.018847286461425767,-0.021520258761204118,0.1053295924184388,0.01154313419420917,0.032291311198369796,-0.020556831462196057,-0.06556606261795252
HALLMARK_PROTEIN_SECRETION,-0.025041975716695256,-0.0031130212495548964,0.02923499639962908,0.03844701694657268,0.019617523235470436,0.09368348161641826,-0.0009449567556651026,-0.02111393636703116,0.04721615979259481,0.013020213370881497
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0853335054664695,0.01809235324840287,-0.050385945036896335,-0.018376722931588003,-0.013205150874091437,0.10127102283550976,0.07986612170716993,0.04632710062457297,-0.06059115378538935,-0.014662181677735987
HALLMARK_SPERMATOGENESIS,-0.004461543928596392,0.01635783934835579,-0.006270721435890332,0.016595234440883747,-0.034170192564707734,0.1085304336928813,0.09441679331202839,-0.03146333189054296,-0.04339439277706019,0.051223236129717714
HALLMARK_TGF_BETA_SIGNALING,-0.055495150674166695,-0.07245509416438063,0.04535332318274411,0.09821751391052794,-0.020273922591397365,0.11785009074581261,-0.014543094993354223,0.05391601841800129,0.007937216612408128,0.026126952057871106
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00691992158482405,0.0047338713999399975,-0.004197286733769026,0.027743467948089084,0.03522035485531639,-0.017752868670182328,0.007116453227351466,-0.028442838044323758,0.026519485611159254,-0.0004752460048297835
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.009198229679844357,-0.031664524689229576,0.0749625055696997,0.07212277342572235,-0.014035222242461287,0.10291088869120854,-0.020150561382166084,-0.019184467190748553,0.03383624266679435,0.045674888419559245
HALLMARK_UV_RESPONSE_DN,0.04292921828251773,0.0652231221135998,0.036013620051970945,0.060785020555526086,-0.025541479357460647,0.10064434146607472,0.051909280204976004,0.06400299018768124,-0.06700213481128857,0.0853307687583892
HALLMARK_UV_RESPONSE_UP,-0.009857872316441004,-0.008178301653378543,0.006841024424527168,-0.0038349923500371444,-0.03884112002983572,0.07577457310723278,0.015184287115608382,0.015807359885676223,-0.055404665341013244,0.03168810219489737
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03379867085552286,-0.03888561787345463,0.017001913904806196,-0.04810152030472087,-0.07256570684733006,0.10220770624796219,0.06579345616363448,-0.009748421430245225,-0.028014428734607796,-0.0407446883574048
HALLMARK_XENOBIOTIC_METABOLISM,-0.01182478283356254,0.019846991351090963,0.03810388055782004,-0.02621541010795894,0.026111271052343663,0.06878803547989155,0.016134298385057137,0.01540038740126625,-0.03791219457893099,-0.0017905345570545105
