,MGH258,UKF243,UKF259,UKF269,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,0.03354755467383946,-0.017343810219809776,-0.0368981704706859,0.06670703348869797,0.054064475839166244,0.01313739826312951,0.00778720407577738,-0.07021124982984679
HALLMARK_MITOTIC_SPINDLE,0.008745528999195099,-0.08081126308667852,-0.07945891946596745,0.0589817142300801,0.11080573840972799,0.031114283503593933,0.03687039282892158,0.010408845520714905
HALLMARK_MTORC1_SIGNALING,0.05864626028092761,0.02869576220427192,0.08441408048512808,0.05535978470550434,0.011732554306794171,-0.059374625598175,0.02828300898075241,0.09467124239572935
HALLMARK_MYC_TARGETS_V1,0.05976103170389006,0.09333346793084134,0.08640609917484722,0.05611184341628556,0.06395396062004399,0.025853811005702818,0.04023318256225444,0.10387982981709623
HALLMARK_MYC_TARGETS_V2,0.11830076940736813,0.035954198067206906,0.047928081446051075,0.05810445955042643,-0.007406446266509128,0.06142664796543645,0.019793114690604723,0.029740306062376657
HALLMARK_MYOGENESIS,0.013792125653024899,-0.1377652118534294,-0.05694416780411267,-0.025282574628299564,0.08568990527727706,0.08520377485881674,0.020611820404483464,-0.0726821906339528
HALLMARK_NOTCH_SIGNALING,0.1236041147627062,-0.06927650040797023,-0.07887030390816085,0.036755850181473135,0.027735544298193204,0.029540538510520086,0.07937466397079602,0.07248678816589083
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06789937203674949,-0.047639517118413244,0.05154367646338105,0.035406799181803186,0.03754519812502167,0.09221143685610543,0.07178462017250425,0.04065335141915031
HALLMARK_P53_PATHWAY,-0.01696383154265726,0.10217731306977247,0.11345190197048642,0.06860308476011984,0.039530716850034085,0.027051980877495968,0.0424818744348711,0.15771951028520195
HALLMARK_PANCREAS_BETA_CELLS,0.053188671648060924,-0.12119093986344619,-0.027882052778099985,0.0018183933032135831,-0.012571159360345986,0.10120511176716325,0.08901324623756764,-0.04887391740318024
HALLMARK_PEROXISOME,0.03390931611972119,-0.015103172299922358,-0.10594917217045814,0.03397970497446753,0.03639892759146536,0.06454724457019503,0.07950672971394958,-0.019362869483474467
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07840661326186435,-0.013023405244183496,-0.07764665127503112,0.03485393257681864,0.13198588329005811,0.04424801842132735,0.05422569939729924,-0.010415165246641904
HALLMARK_PROTEIN_SECRETION,0.06632131082809348,-0.06294617029392498,-0.03554367937070469,0.048036473102914,0.030826359825549286,0.06011784580449928,0.06039689568703064,-0.0009041097876519688
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09472678210761247,0.16692266553527416,0.1145853216184054,-0.03308390670441779,-0.009335555950605519,0.0730127474169522,0.03269903898637401,-0.0006971483679894811
HALLMARK_SPERMATOGENESIS,-0.018972938759466505,-0.10480410772953921,-0.04036370735237461,0.009096108182975095,0.0817136525635191,0.014698391401861351,0.10466701204759638,-0.011670500045577141
HALLMARK_TGF_BETA_SIGNALING,0.07953414345442511,-0.03973884872125558,0.021783463631843795,0.05070009548533382,0.09796539660288803,0.003768576012602347,0.024465640127373296,0.01930902455417624
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0333423737996327,0.10898031955754556,0.11093050622146361,0.00508927234398059,0.05596803540833695,-0.07689786430042249,0.03374431483521975,0.12205883839284706
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08039948863959683,0.04372675553429995,0.09908723745473197,0.06646383360146454,-0.026917695058825877,0.025453070939369066,0.009266863400216726,0.08836661706005158
HALLMARK_UV_RESPONSE_DN,0.04306156150458744,-0.1017927181102193,-0.02895379389650159,0.04891522486971187,0.030903723468729313,-0.027437837598612628,0.023567590685796225,0.033256770126197904
HALLMARK_UV_RESPONSE_UP,0.03593300478749996,-0.10224669806335186,0.07603243236481368,0.023259879655382298,0.08781443533695153,0.02355583387872903,0.03937286363143592,0.04019314475118976
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05291546213879614,-0.10751410370812096,-0.012739545833224107,0.03620083665481475,0.015026402623832055,-0.03445860999569215,0.009445619132974484,0.058646744458024
HALLMARK_XENOBIOTIC_METABOLISM,0.06300201535474402,-0.042890802315207296,0.016334259871706162,0.039115447342111066,0.04140797792562681,0.0895074453356093,0.07744355199038562,0.0643471372441762
