,MGH258,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk
HALLMARK_HEME_METABOLISM,0.04007459100812765,0.009885071004874913,0.09472751942313853,0.014210432104866232,0.057069416433646096,0.014752473954114548,-0.05258390542013654,0.019685734619415498,0.10422545560895756,0.05650333093685078
HALLMARK_HYPOXIA,0.011747843697450664,-0.05342791678627826,-0.00878276000633595,0.01703859206664498,0.042053638748595294,0.029992925716158556,-0.11906868404261058,0.02839083027198698,-0.10007555977496409,0.013320383610690994
HALLMARK_IL2_STAT5_SIGNALING,0.0484091604896038,0.006039552253237476,0.03396082694162259,0.051761558502779276,0.04869867439238813,0.05983629035016441,-0.05339612818416264,0.07667584974576018,0.08014568587005226,0.03109586815757392
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.055285708377299854,-0.011222694583802345,-0.055381233296537186,-0.021232558756380415,0.02055370022306102,0.053043776810381735,0.005833049882447503,0.054370322330693034,0.11735732811759039,0.04195295103416165
HALLMARK_INFLAMMATORY_RESPONSE,-0.03517417876514723,-0.06186359380557126,0.00542994772161969,0.013607883231890222,0.059526602451399985,-0.007563395517991052,-0.05085831003008597,0.019462224957490584,-0.029880282112263668,-0.011102635435676501
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06728462753822077,0.04085027377450226,0.04496165064165113,0.038891456225024656,0.034862005203463185,0.00411139069615817,-0.0310839885743836,0.03281594280289833,0.1379047880051311,0.10040072478274721
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.005222190487263057,0.017788441363381705,-0.0672623038009016,0.011460139067447325,0.042731758910125844,0.03508234773134327,-0.07082349786772879,0.05233951737578508,0.018551438089607596,0.013370643060869257
HALLMARK_KRAS_SIGNALING_DN,0.07674059899295406,0.015485976535578488,0.08495760381396995,0.06931588140957555,-0.009745841894811135,0.01767027211303287,0.018680250573040912,0.044563612001365646,0.11145827134605465,0.08342605852700695
HALLMARK_KRAS_SIGNALING_UP,0.05557673385243292,0.009340524220117177,0.0917918376328347,-0.006035266127844007,0.028413370080046057,0.010788563079503275,-0.004327222642360853,0.017514873069583433,0.1361493460941165,0.0598394765117314
HALLMARK_MITOTIC_SPINDLE,0.03835079143176197,0.008672206316484696,0.08316439448388081,0.04486601398478147,0.0765399459225502,0.039973882571149526,-0.011201410955921223,0.0257073304886943,0.10589429307769695,0.10989573628063042
HALLMARK_MTORC1_SIGNALING,-0.008950752057599662,-0.007178068494304552,-0.08444058665209778,0.03085315751282911,0.07804179869465949,-0.011005132278070063,-0.02176121784432258,0.0354793868761496,-0.02634826763564071,-0.0022313191840112583
HALLMARK_MYC_TARGETS_V1,0.019021220744135668,0.04573755391677927,0.07169032142247975,0.038870187965120616,0.07693550160963031,0.046879612936617895,-0.006394325338331162,0.07014929562367025,0.1006761432490277,0.14543494031161558
HALLMARK_MYC_TARGETS_V2,-0.020877419227823622,-0.02524782025092092,-0.0852983695238856,0.043124891290745995,0.038311344521931,-0.010457666262290603,-0.027954428545015498,-0.0033122694679028584,0.11698012179188691,0.004175360857783974
HALLMARK_MYOGENESIS,0.054422591547256906,0.021538891452654307,0.09622006898176941,-0.018718875925811312,-0.04974666518098437,0.058201613668524846,-0.004041334264894843,-0.02321301885103289,0.11810701619320212,-0.0116589774720566
HALLMARK_NOTCH_SIGNALING,-0.008904692332437802,0.07544524091365291,0.045179460190715406,0.012607949936668767,0.11403365148040444,0.010307033289245107,-0.04348356401260952,0.01212528945898572,0.0688741885694701,0.057634579608464846
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0003620005248179689,0.042875430824740005,0.1116408456577888,0.05381944693282441,0.02605709632365633,0.01760466308168559,-0.00423293025516275,0.06500973593913442,0.08669039632502641,0.11823851447408518
HALLMARK_P53_PATHWAY,0.0399436623527169,-0.008549006773347221,0.05133579358006188,0.019792813241423735,0.07244042708535502,0.05877247649912538,-0.0131935073853955,0.03947057385185248,0.043789676085623654,0.05861585880856229
HALLMARK_PANCREAS_BETA_CELLS,0.02936337564779063,0.05224242272743731,0.11341856687877301,0.04439729032616637,0.026058583141130794,-0.0032811775077289337,0.007162704124483059,0.024815657761325823,0.10104325997117684,0.1299850324651904
HALLMARK_PEROXISOME,-0.006162628954409014,0.050990319879973614,0.051271746615547835,-0.027842600640993063,0.012856140726232333,0.03498602065502648,0.04183368341043656,0.05252477435150435,0.15226734079484966,0.09783804418200688
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.014422455185004785,0.036112683847813,0.0920798637427722,0.04359843569695411,0.06089158964098338,0.01581793836429891,-0.0015286180111940193,0.011716101115750577,0.11073724882109008,0.0933308761986471
HALLMARK_PROTEIN_SECRETION,0.016530989737042697,0.008661409005053858,0.08067986027153339,0.0738844943359091,0.05002541464315539,0.02215161313399312,0.004873808931744332,0.05709113451069801,0.07365471799727574,0.06986302441705156
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05108688128768194,0.03511603333893997,0.11059772317189408,0.046288815126432535,-0.049085407143214674,0.011304869928656118,-0.03424997419406523,0.029046142714355138,0.067763816692765,0.050525579629111556
HALLMARK_SPERMATOGENESIS,0.06592665386433176,0.06710251273214575,0.07868326798894737,0.05135913371385787,0.0660393574428324,0.02045373518110633,0.03052154490169818,0.0377511728315983,0.10722330190618731,0.07790432679733857
HALLMARK_TGF_BETA_SIGNALING,0.011152990664799281,0.02935919306826239,0.024230273974660262,0.05310653403455146,0.07557966814437421,0.05475438963290332,-0.01741004043144177,0.04270287122345455,0.09203294720233293,0.037175274097842124
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.042934541362574144,-0.012723156998537204,-0.0924217301485741,-0.05880652010280406,-0.005069630356993026,-0.02650423832880825,-0.08236111908876464,0.04425993363715498,-0.03038889185608036,-0.05973765845262527
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.017153714934172528,-0.03372233033192021,-0.054332728443379906,0.0045464683645440864,0.06417395589935315,0.0002573211982060042,-0.03630363607073148,0.04068360903441766,0.08360689987314826,0.06212590181693594
HALLMARK_UV_RESPONSE_DN,0.008971202172613598,0.024293689903274355,0.10803874178438784,0.01666127995880238,-0.0011046961629578396,0.03850016319337111,0.016988191861718294,-0.029540501340150613,0.056791992688349356,-0.0020867361864462808
HALLMARK_UV_RESPONSE_UP,0.04768717967500186,0.03256048175090949,0.06925544676142767,0.04367260606249207,0.0007956179294510067,0.00820299969104422,-0.025499401957853846,0.016040793578137157,0.07989061273980148,0.0968141568669337
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006894610204698106,-0.04961472496309359,-0.03861755658219769,0.05542517881111559,0.03430958912025481,0.009459494787228058,0.0416950283064956,0.04177269506601556,0.03753232265213244,0.07175566430537954
HALLMARK_XENOBIOTIC_METABOLISM,0.05990643242099835,-0.005217818982298184,0.051541982297800625,0.02079656812613311,0.03707814468402657,0.028039568161149216,-0.019910138256727855,0.005881726382465998,0.07060484740360497,0.06663179870469575
