,UKF243,UKF251,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,0.06754248604302865,-0.006466158166019898,-0.008897876422444908,0.059669388981314596,0.03711428522370848,0.07026962363834248,0.04543649572610136,0.1426428504777249,0.011962302773157263
HALLMARK_MYC_TARGETS_V1,0.14323312204365649,-0.044745726371233426,0.018907286617362486,-0.0011309675494074799,0.15282306478176086,0.10204076132588447,0.10736528648305374,0.12254874221326328,0.10395615851660592
HALLMARK_MYC_TARGETS_V2,0.07515051519444835,0.046831884165861974,0.02407595409906218,-0.006448377175145088,-0.010034572434761836,-0.024045279072168805,0.026363255881649672,-0.005505642633934834,0.031510215608987764
HALLMARK_MYOGENESIS,0.0030430694920955763,0.005288657352319378,0.04665990584392163,0.00570444590982182,-0.012004061240144524,0.0650785140415621,0.08861571795565337,-0.032681900533856716,-0.016815266092240384
HALLMARK_NOTCH_SIGNALING,0.07061375868611675,0.04696624777393132,0.05198410493612472,-0.02932999250457846,0.018773394614964703,0.12166203097853032,0.10992857927142043,0.04446141516472065,0.0964335440548404
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.023919831742599155,0.00809904079694549,-0.027893817074458073,0.020874989997741174,0.07238848957233807,0.10715964982378541,0.10333511583564257,0.07539885943143063,0.10315040401036259
HALLMARK_P53_PATHWAY,0.1431097867770837,-0.02651948180387987,0.0016257417177184105,-0.00423859755900883,0.0012320724715912455,-0.0009303272727684543,0.1313189653938864,0.0727086445934615,0.11533965750974191
HALLMARK_PANCREAS_BETA_CELLS,-0.014456001772177046,0.027846257574414644,0.0147006076529254,-0.030955618479420893,0.014244316842014066,0.09772045102749147,0.09970708992329834,0.04068035267205756,-0.004245441102531226
HALLMARK_PEROXISOME,0.12838403679609728,-0.011813709751195004,0.015553290704869029,0.022332996715697485,0.013736601854826412,0.04392358449590671,0.10414819959731435,0.06681365922574725,0.02651237235187385
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07697584447940106,-0.024727111526219335,0.004752359948373506,0.03047332109795593,0.05170982881045442,0.01558074855472249,0.08027285513596047,0.026556018313653486,0.012611279277204672
HALLMARK_PROTEIN_SECRETION,0.09320244616382338,0.024131895033911402,0.04235061106154931,0.05551235833865378,0.01572565169051607,0.09727549679097007,0.11985201887120751,0.058498143495066254,0.014810621273441746
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06822360064764994,0.020799991616078126,-0.07115411396873844,-0.03237068187023346,-0.14387531917386895,0.09924033687299179,0.1063242414524973,0.07173519078570346,-0.019826020763136963
HALLMARK_SPERMATOGENESIS,-0.0031133742717593103,0.022779366816858517,-0.04870455560119575,0.0035030712597943835,-0.012822209959928993,0.1347820660200219,0.11935429701440049,0.07495332151543971,0.034068401331074284
HALLMARK_TGF_BETA_SIGNALING,-0.020845290322474064,0.012395483697765223,0.0720313093813977,-0.007336942341190328,0.06967268480006233,0.10964656799914985,0.06897076457169216,0.02121917558840575,0.05676752864250878
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05351411084261287,0.008434739954391262,0.040692532499787,0.052120235690318914,-0.048816576251642846,0.037206667139702505,0.10715645453537079,0.07976753084235882,0.08869621005692649
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.14106964998754196,0.009259614257726149,0.01986298234492093,0.03275120965852374,0.05702968439077299,0.0755579545390666,0.08748892480628319,0.09547863946409227,0.03633420940410176
HALLMARK_UV_RESPONSE_DN,0.006378771376824523,0.06645578994820502,0.04865090996367253,-0.018891290545097524,0.033740034739530564,0.011999179646310493,0.05558310369077966,-0.02180740207353661,0.0441488385568469
HALLMARK_UV_RESPONSE_UP,0.06408013208480062,-0.01613327862754595,-0.013490276651510407,0.003347637164550654,-0.08831280286870154,0.06374194501781655,0.08464761035468996,0.09080268175208199,0.04756230018888951
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05154658838426858,-0.08241058469314369,0.07753803023375605,0.04627191463783569,-0.07594783426251259,-0.09772769321166391,0.030869904326062056,0.039078687051218655,0.02872585479712289
HALLMARK_XENOBIOTIC_METABOLISM,0.06228849645332782,-0.0316706882761933,-0.010332677447412923,-0.002923485460979433,0.015648279370081807,0.034434501102663884,0.08437726368206873,0.010943664247998613,0.11901869755730825
