,UKF260,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_KRAS_SIGNALING_DN,0.06348368769289842,0.08862377454380409,0.0017967587780964064,0.007526376935360233,0.021001126039303306,0.02411167272799954,0.07593531328187066,0.0538123773158866,0.14704222339269668
HALLMARK_KRAS_SIGNALING_UP,0.11857766639168797,0.06313539013722878,0.00589567997907305,0.04830126788450639,0.08552468733922493,0.0047850062344375836,0.033991326840598864,0.013617929625195493,0.11042813374240094
HALLMARK_MITOTIC_SPINDLE,0.07241723339942151,0.06578666736778106,-0.057251982224442645,0.03592319250062818,0.05941012019575318,0.004552404498747493,0.044190312056621085,0.04861696396194698,0.05289310257452873
HALLMARK_MTORC1_SIGNALING,-0.044283956740454156,0.02107374861834019,-0.0482419871209817,-0.027062680724102593,0.015315043208158406,0.0663323244774548,0.04904516284777833,0.03430504509405877,0.09737982611609564
HALLMARK_MYC_TARGETS_V1,0.047135519660876604,0.00769824898252336,-0.03398072452445424,0.06830190077703402,0.03942004184907663,0.03147459760593037,0.015387099902777798,0.030218937339030957,0.05418147750244082
HALLMARK_MYC_TARGETS_V2,-0.10397849344821881,0.005661088698718603,-0.014005057451508839,-0.011213755672662865,0.02744311388951444,-0.05798180952829039,0.021161979075202952,0.0339841439281085,0.009219283958885181
HALLMARK_MYOGENESIS,0.08707708042895315,0.024465398649147492,-0.022992166545293194,0.047073521017193316,0.05425555945242084,-0.05207755349641162,0.0059970574513075175,0.006398458981675139,0.07627250872350184
HALLMARK_NOTCH_SIGNALING,0.05842517021829963,0.009647561638874882,-0.02893256309836007,0.07556199400706017,0.03036971838682298,-0.03259226361171762,0.017474258225044143,0.04705970408877579,0.11674319103063623
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09209811723237575,0.06783764817913107,-0.048960154593910475,0.050839703190859786,0.039149178398788426,-0.02017557391922711,0.028991822384216537,0.013423360372374312,0.12233472871122668
HALLMARK_P53_PATHWAY,0.02199898284008707,-0.013609864944015,-0.014862064545495272,0.020364076378273522,0.010861212475560168,-0.009133701964062855,0.04738527410465425,-0.0184374161554075,0.07063552974311123
HALLMARK_PANCREAS_BETA_CELLS,0.10192029595177723,0.09505782327763394,-0.05409120191768869,0.00632789411248896,0.031488038165867704,0.0030083268901872347,0.02224482253150693,0.020528329772633497,0.09186557667135781
HALLMARK_PEROXISOME,0.01998443487140161,0.04544115413491394,-0.02922623509985453,0.06988827997930783,0.016374235430225197,-0.025700751583275946,0.04460550221102437,0.09270201413556851,0.07155939985144415
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10921222258913728,0.059874697816874226,-0.021744040476757234,0.08192470302541982,0.03904102889966294,0.004809913175594795,0.025473408991652537,0.03452649804805839,0.08934522441199064
HALLMARK_PROTEIN_SECRETION,0.06700760090145391,0.068715146483707,-0.04708572143400363,0.039234022141066936,0.07853074402405562,0.04268637062698997,0.05402663623518239,0.06074596312113319,0.03978000782308987
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11656039905370867,-0.0430408690591681,0.021411714751581174,0.04755069198280967,0.026682044989290592,-0.0151946251307502,0.03231649998122933,0.002253627525500112,-0.0813534972397055
HALLMARK_SPERMATOGENESIS,0.028013195305604317,-0.007091760337170871,-0.048526451452051846,0.001229602207124362,0.04851462575267016,0.04261877482393989,0.05230685059534296,0.018928933687455463,0.07844059584393684
HALLMARK_TGF_BETA_SIGNALING,0.0007975399056241279,0.020519314985914857,0.0038103095220811734,0.044007590168642814,0.030464069593114963,0.04310466315341423,0.019734847354761515,0.05286052243489263,0.05409285270800836
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.09040396169049159,-0.015255261050596703,-0.0008016558176609256,-0.13102852664234904,0.028468722721054805,-0.0035503103592317265,0.1065657242512398,-0.007909071336819784,-0.05162010448812851
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011886705186017744,0.041375085570566204,-0.04144202191094877,0.056803629350630054,0.04283878964890891,0.04624263143604069,0.03740131075125389,0.029304645985710975,0.09089707331981112
HALLMARK_UV_RESPONSE_DN,0.09467500207867136,0.039993554038057835,-0.03846823046809276,0.05771481947324529,0.049734911227267954,0.025776779300324845,0.05579751724280443,0.01795960133177984,0.09561182207141183
HALLMARK_UV_RESPONSE_UP,0.07721850340627621,0.06171068540499226,-0.04832608023881232,0.015619084221712699,0.02019646453734817,0.015584014888904759,0.0723387781737266,0.03175077124596202,0.06775010227128035
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.056907030753435325,0.004393591449297613,0.005703474947200751,0.028414420072268205,-0.026635898390060343,0.025623789437319303,0.06991760385402997,0.015088339185198855,-0.15321791468614732
HALLMARK_XENOBIOTIC_METABOLISM,0.06386239221001193,0.028127209996051537,-0.00714579482068285,0.02496949665644877,0.05962770038421561,-0.039360640944117876,0.09670133275958201,0.026110886837036718,0.016443951533340353
