,MGH258,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05195414852314035,0.05708191444425653,0.09228624186018096,0.08054341519162384,0.008526969496927383
HALLMARK_PROTEIN_SECRETION,0.05609221266610129,0.009812150466896177,0.07919842923584026,0.07814405040107425,0.051770832482220974
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05757268809423468,0.022784988293426168,0.007527560633286402,0.09208718027812442,0.025997294986313303
HALLMARK_SPERMATOGENESIS,-0.026509118117307363,0.006602963121729109,0.07153530584094409,0.12539963264079523,0.03524591121683417
HALLMARK_TGF_BETA_SIGNALING,0.06593460034837816,0.00879140214798808,0.05839357604408699,0.093605293579415,0.011612514816552684
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11387136554017428,0.021045753248312527,-0.12544508508125857,0.02058329988534997,0.032305146736567966
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06827268885584854,-0.012643884103980069,0.07041322731344839,0.07721857121494302,0.03224653281205188
HALLMARK_UV_RESPONSE_DN,0.008063069854914114,-0.02784123603434765,0.11671045955830152,0.023777375850903323,-0.00039863312625784534
HALLMARK_UV_RESPONSE_UP,0.0878050195965028,0.031659081060153,0.04054013609379285,0.02891349349709618,0.01881750317989395
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05487984292709509,-9.487274113565851e-05,-0.004583816644814498,0.014310778325940878,0.030345957733067704
HALLMARK_XENOBIOTIC_METABOLISM,-0.0033462471800562617,0.005266903486390246,0.11256525736889585,0.06850423393630496,0.07210500846553375
