,ZH1007inf,ZH1007nec,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_MYC_TARGETS_V2,-0.0931882650741361,0.01962933592854404,0.0328977604767194,0.02021871830487542,-0.031624533373296605,0.08735642553929578
HALLMARK_MYOGENESIS,0.01145479259135771,0.10909893858545923,-0.02550513252289702,-0.0323498218390457,0.01654446687354971,0.07932169899764524
HALLMARK_NOTCH_SIGNALING,-0.029678934418176556,0.04972500635563334,0.014670868103331255,-0.0073814955645439976,-0.092464859059239,0.07986500610106705
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.14691508160958572,0.12017868645203882,-0.04489395686672043,-0.11097552545406386,-0.06698576392210975,0.1301799465151364
HALLMARK_P53_PATHWAY,-0.09450301654684048,0.04032906834252647,-0.045744472699432985,-0.049033589613987426,-0.12418193248828374,0.08697138289144782
HALLMARK_PANCREAS_BETA_CELLS,-0.09537721827506168,0.07510940514838467,-9.50359221149189e-06,0.07466737540157284,0.030002069297819296,0.12186130906389685
HALLMARK_PEROXISOME,-0.0617663106147188,-0.02585178607920311,-0.005442420977342286,-0.053580819581456836,0.0033917581321747966,0.05968850731418349
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02387716045868417,0.09661073444540191,-0.0014192198809081505,-0.017934854317095513,-0.010726207080728568,0.1819473553852135
HALLMARK_PROTEIN_SECRETION,0.08240907028913301,0.03684966330161294,0.01751228660300489,-0.0824771341852355,-0.034349512347696384,0.1204632191185127
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.030556830483877685,0.028672310884435063,0.029367733434915583,-0.019939853348522794,-0.0365888928374184,-0.1152511219566822
HALLMARK_SPERMATOGENESIS,-0.05341184098296485,0.07433110408668957,0.007507195733080675,0.028548290996640857,-0.035794196764018446,0.16421101544068314
HALLMARK_TGF_BETA_SIGNALING,0.0027779920144787233,0.12910779956621002,-0.0344431916006866,0.012166364356377626,-0.03919639925664775,0.049308721728164445
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07372091212067719,0.01325633896588459,0.014866416981685867,-0.029225433312263134,-0.040213584339591706,-0.03344139554914866
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0533539630291124,0.11113547356296792,-0.017262765068962897,-0.0304159993970239,-0.06063637535982231,0.15538781187600978
HALLMARK_UV_RESPONSE_DN,0.1128957250020516,0.08248267319928347,0.02730175681259676,-0.012519096486962793,-0.036514449423494286,0.13235042072213235
HALLMARK_UV_RESPONSE_UP,0.056045071548173196,0.018692095502685316,0.027554757353834135,0.03043467417986966,-0.049009386732349045,0.12670293128269272
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03612678476650366,0.032210528681358506,0.04107748444817714,0.016576994040225522,0.033064411714877014,-0.03476207180067309
HALLMARK_XENOBIOTIC_METABOLISM,-0.032919309378821746,0.07131543081337322,-0.0006289071924376148,-0.05539487559624226,-0.07214123871875486,0.12159319500921482
