,MGH258,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_DNA_REPAIR,0.06993707422407583,0.07440511008672536,0.0185782961587489,-0.0403760827228039,-0.039205848467666275,0.022214824336094438,0.01630130125127373,0.059049849558636076,-0.005046706928725484,0.0627205224315212,0.09551203558946397,0.050661401618603136,0.053997317635740665,0.07154953595082239,0.09254892950961859
HALLMARK_E2F_TARGETS,0.08597173075473241,-0.0660637033707071,-0.05480019136269991,-0.08740868619931978,-0.05263803327159096,0.033445395737764755,-0.014313911328127534,-0.007054035606581431,-0.031548027808084404,-0.006364404485247338,0.11183757947138798,0.011718831047682387,0.04682529947574467,0.015972056423558263,0.04856787633417367
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05097779463392295,0.07016354977280713,0.036668038259742144,-0.029357834620190246,0.10185324378012114,0.06595535909882082,-0.017586177967710406,0.012033826111275915,0.02810595920757855,-0.021868080157685727,0.010929958914115653,0.0036459744932065834,0.008956284490357543,-0.034087444325030254,0.016430260341427784
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.057756395513242485,-0.038720839361031864,-0.017258131624379596,-0.02368581661645253,0.010215199665140411,-0.06137307729239188,-0.03283202168076199,-0.018451900794598228,-0.003718518768794194,0.04128876271552376,0.016171678743268778,0.02255854926864122,0.022266066687820222,0.04369957442866076,0.10920252073688749
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04189761401687043,-0.0860186587203338,0.03784104027498599,0.003181238898856487,-0.027614155534580784,0.09012187115220753,0.02195348829593417,0.0601769714039995,-0.04203034719553659,0.0018335800444928229,0.05715625656474215,0.03436506753473576,0.052511932071247464,-0.019517434922988793,0.05122089148789288
HALLMARK_FATTY_ACID_METABOLISM,0.06348965181347628,0.10082449765163685,-0.05275652986186316,0.031429567518904536,0.053719971206887124,-0.03904319341827367,0.02269575772825585,0.045408223552253865,-0.00014754704175984603,0.0630205099837762,0.08420065025205911,0.0992915639005552,0.07753368553775372,0.046101768660385116,0.06419547512614919
HALLMARK_G2M_CHECKPOINT,0.02083655688053705,0.004605997817453835,0.009755987922744907,-0.07087410344790739,0.012925432011277351,0.0381994476383381,0.03261633109473481,0.016972281712756693,-0.07112915329744002,0.018289770301457738,0.027896811870917224,-0.00018771393012848126,0.0019986298429012874,0.01973236469830697,0.04433605095945233
HALLMARK_GLYCOLYSIS,0.04041501205711202,0.021178606518738305,0.008841451555795,0.023907624785747154,0.054226786350865065,-0.021270402366597035,0.005647408084947012,0.09856524999149767,-0.035687880370465164,0.12113521471776216,0.07614163461433944,0.08807321112570095,0.07562656312624898,0.03023956335792841,0.09658401986361466
HALLMARK_HEDGEHOG_SIGNALING,0.11457614697108831,-0.03674935641912053,-0.0792033050345929,0.06494823319642203,-0.017181625600848772,-0.03276441958467749,0.008123474601604425,-0.002084472294434669,-0.0075393376505704076,-0.13191457666539097,0.012266404571144798,-0.02007414688128857,-0.05291221133151426,0.037544251372371135,0.05304720031545796
HALLMARK_HEME_METABOLISM,0.08437392836383774,-0.02732245827608658,0.009291641896180312,-0.010241666180238087,-0.014718653338435009,-0.01233255410896871,0.03607889042479829,0.07185250486968692,0.01596442481774579,0.06856751266283799,0.033536881831149466,0.0377576387552042,0.05747163290472929,0.0704577338599204,0.0792074624742261
HALLMARK_HYPOXIA,0.04249148167770817,0.11143153972393696,0.03839524358717867,0.02031104659765587,0.11229443819592712,0.006580548663775565,0.006208882990065897,0.028947471920092345,0.119906853346819,0.12586725581282301,0.06865716771078813,0.08425608600912218,0.0860246536679443,-0.017260127252596433,0.043066715425470345
HALLMARK_IL2_STAT5_SIGNALING,0.07184685369178825,0.09329558105861761,0.07695477217380538,-0.008705226398943285,0.04013636149082247,0.04802008840716001,-0.015990031470978012,0.09373545831083642,0.045106733388522356,0.016582355553962296,0.06294076102605674,0.04675107385566871,0.08179060072598547,0.03324909204216475,0.07719445085796375
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.010436374953508435,-0.0239281259056868,0.041263095075734973,-0.027730575374058368,0.07029060611937592,0.07811481279890581,0.00433218137363905,0.023144307188701755,0.1257119486435724,-0.06106005291081549,-0.01238250000632059,-0.018663274027802636,-0.01811812268689385,-0.017882025337388044,0.07259318485049127
HALLMARK_INFLAMMATORY_RESPONSE,0.025288977641297932,0.03670465291523017,0.06195644778852362,0.002587969028121728,0.09254887294070832,-0.01555632357839912,0.01033750427593079,0.04591199801183368,-0.030791991345820814,-0.09336855105971352,-0.015829676671687713,-0.016686176106504493,0.01795275471176504,0.04049789931101784,0.04103615355036002
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0052182033173085165,-0.08624730234662614,-0.01147318855325698,-0.03888682526721737,-0.09257046532414154,0.06557041966083856,0.016697034049909517,0.08156032648919283,-0.013197773711051191,-0.02776057762771916,0.04169233002470543,0.007887476893041007,0.01753797297503847,-0.028663075063486317,0.02315448065500362
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014307732501489576,0.07735605232254208,0.06555787801826013,-0.01855513586534836,-0.023086497192388557,0.06345147839481101,0.007351274999663614,0.0730057912826516,0.009753244176036945,0.020037274413414696,-0.0004652262114312722,-0.03398638403992881,0.006699871374994553,0.016400845281623912,0.0006910283793369368
HALLMARK_KRAS_SIGNALING_DN,0.08658051757762703,-0.1372419755635077,-0.04039065439252461,0.03267068052007365,0.019431827476886647,-0.0498139942716674,-0.02795161134837231,0.03866245257438165,-0.06048813478526588,0.06353689295333112,0.1440881737774358,0.03800584790772239,0.04118420239640178,0.00305139221042159,0.05815872703613323
HALLMARK_KRAS_SIGNALING_UP,0.03913373298211875,-0.004076492589986801,-0.008869251411921956,0.06660875737048302,-0.07965422895768853,-0.05456948160721829,0.027016292781669903,0.11385592556959534,0.10439020958085762,0.03957876249452319,0.058246305381912195,-0.01281290086933411,-0.011250483141848611,0.01464436720275638,-0.028478995595841636
HALLMARK_MITOTIC_SPINDLE,0.0591800336497169,-0.03956599035776041,0.02022423907466263,-0.02974950402825767,0.013937257639966219,-0.02490633016604615,-0.01601732777341299,-0.013414582331822815,-0.035425697392111585,0.02469580381516403,0.0969442322244321,0.03858877672142834,0.015323613924272571,0.052750249394766545,0.062002067749413046
HALLMARK_MTORC1_SIGNALING,0.026389605754885657,0.07563954593834443,0.02276797005483063,-0.0055727570732382135,0.08102152599258916,-0.04049082234346179,-0.011475226112650495,0.08186842066469291,0.06284879400021424,0.08648625299117793,0.06274097296907494,0.07164850077514369,0.03172428999300497,0.01136492715803982,0.07015339151057272
HALLMARK_MYC_TARGETS_V1,0.09570753079346325,0.08326051914859586,-0.03414049922077951,-0.04579004492086745,-0.04618718931223192,-0.008021087410135179,0.010476746828632644,0.08104069988116404,-0.10984150660319165,0.014255095321310704,0.10587883969426072,0.0792990419482455,0.04778911605979961,0.037562074115369874,0.07425948203609038
HALLMARK_MYC_TARGETS_V2,0.03227672399911373,-0.006327175839583405,0.010779941115170857,0.0024979882711310742,-0.029733461968191103,-0.009960269443910916,-0.011316173630440818,0.0009507880005197957,0.07968773837392858,-0.016400312073963655,0.011744834586868917,0.0017175876739466151,-0.029990094612064807,0.000990574609962968,0.05990395428254075
HALLMARK_MYOGENESIS,0.07157050466168036,-0.08793142961189925,0.02697862872913715,0.09660335015136272,-0.061101219368683846,-0.004349592721797867,-0.023571683279449574,-0.007670650090604443,0.0019315532294650085,0.029243971263587774,0.04338702416986168,0.0032123707841935686,-0.0075123743720427695,0.025694910525566963,0.009221622147642822
HALLMARK_NOTCH_SIGNALING,0.04804441174789954,-0.04147205365435671,-0.031132792187430865,-0.035143425975014804,-0.09049254311567138,0.04048372491496168,0.039442321964666245,0.12468618157121363,-0.005854127080503027,-0.0019871978410671174,0.029216312386889258,0.04365441853713727,0.04923051493521317,0.0017418770968470685,0.11343123562790407
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06021001025104066,0.018466907142937302,-0.035524363642248404,0.015158389124739808,-0.051340325027408554,0.0017414581152897545,0.02223719363722876,0.07144776372461087,-0.002951999971567624,-0.008318659326822162,0.08556566216762725,0.06401084808470156,0.047766966858446676,0.04865019127746419,0.05258464188199609
HALLMARK_P53_PATHWAY,0.042835229626264064,0.10730327070894523,0.027101689724560868,-0.06008733298593717,-0.02313564827573,0.05773215446920775,0.045974134845133394,0.10146082388157117,0.04121013952963629,0.05096707607826971,0.021834335080488102,0.10861228602725118,0.09794572243745471,0.06853840261105372,0.06619298964869676
HALLMARK_PANCREAS_BETA_CELLS,0.09352771475653089,-0.07463299042810813,-0.04918732235188906,0.06624701809634789,-0.069361746582921,-0.03008868541529984,0.043701176414610056,0.08460794464180912,0.01060749996114837,-0.0017699454409761829,0.0537443547705511,0.025517029498847012,0.03072402824141469,0.038839451851938295,0.0335930242273229
HALLMARK_PEROXISOME,0.010545109798398513,-0.05185134313003734,0.04760751638260029,-0.08669355751722015,-0.05830010701708667,0.033847306656971506,-0.016894413206781474,0.09494354543053597,0.0403166333966694,0.0032420530492409515,-0.007143365029193125,-0.012685843879389978,-0.0016974092766261484,0.026002113527289025,0.05269975436787601
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05141013352248591,-0.041318576479430075,-0.03752075543762757,0.035093949368286366,-0.02138546289575349,0.019196111827977255,0.023535178401228225,0.09424920428315028,-0.019282247376647257,0.023275768805303087,0.0583823509022081,0.014728043852359343,0.005202011420822151,0.0022791047024810778,0.02743634424584493
HALLMARK_PROTEIN_SECRETION,0.08357282929148147,-0.002551498687554672,0.008206465115781466,0.016599667052791336,-0.019816128138422776,-0.005821685663812979,-1.1493099330046172e-05,0.06802736440363014,0.011726119299494235,0.010857652409385203,0.06109002412229661,0.05387388092394837,0.04975796945855645,0.07311489955578948,0.09087124156057103
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02878072686588364,0.12595222965994876,-0.006946540376523181,0.03610790135486119,-0.05153645054961287,0.08566992756670734,0.06353936751650442,0.04110956407123759,0.12893401281413444,0.00622121573348586,0.06467450229741821,0.07799053433090102,0.07762948487614123,0.08637591950727565,0.03143331580645526
HALLMARK_SPERMATOGENESIS,0.03102302596924665,-0.017190336213291454,0.0115789406802518,0.012824046208120452,-0.08800538677206349,-0.04696652988133914,0.011621919797473667,-0.004154285612884271,-0.009062515931455094,0.09641589471380713,0.10820996470267727,0.05101255904246977,0.04841048600230195,0.04730968141228848,0.04399711888525198
HALLMARK_TGF_BETA_SIGNALING,0.004578112919027571,-0.03645901843950402,0.04551464561886885,-0.07976695709329855,-0.045532381520397895,0.027464228173175793,-0.003501273653589982,0.04437706686362989,-0.024437998624950562,-0.03169870405512135,0.07953022987376512,0.010178962718582351,-0.010316704062100073,0.010198171053893224,0.05292096139577248
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01065120719099788,0.10341005166043052,0.05909407442859564,-0.029603683362345444,0.07074859193640715,0.07332742690829824,0.032522158468281895,0.04137172110687751,0.08470883912333883,-0.07945088908108601,-0.024640837095687117,0.021786572353001018,0.0421735833942269,-0.03568274858891265,0.02802701649529653
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06990235436914577,0.09429028217318852,0.03375556573881793,-0.03005231047938232,0.02574015511752122,0.014049791071430201,0.018687145176149993,0.10067307437558295,-0.048596058161803395,-0.006922024304695823,0.028780625504328358,0.07127000878825145,0.02375575390035523,0.07281298915067665,0.059994883679696354
HALLMARK_UV_RESPONSE_DN,0.09677413339641765,-0.049887272966025145,0.015880113903508655,0.049543495826048514,-0.02417187856815052,-0.017337437397361606,-0.04165817496764249,0.04460189464647062,-0.029847584364920732,0.06354109071649394,0.06211819509702811,-0.015147686634390338,-0.005222434507969902,-0.0031296440674498747,0.09511490644441362
HALLMARK_UV_RESPONSE_UP,0.08460069909908353,0.008369544390434872,0.021996969346711956,-0.016540664098919956,-0.05388337051560414,-0.035885562702884656,0.0173385975168177,0.04555421672587258,0.03557489544056693,0.023497073717236326,0.07534099063101436,0.07877339527969365,0.01847986829832965,0.03514454435672189,0.05750428372353314
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.014690403332049401,-0.07631854716126192,-0.002567810081240413,-0.05461991819070601,0.0027282136463758653,-0.040527375187688106,-0.04324028949481555,-0.0074436916426496025,-0.08200922511869578,-0.0326018477158056,0.11095415163678665,0.1428448726423252,0.0023954919425406697,-0.022733167376424404,0.06953945210534543
HALLMARK_XENOBIOTIC_METABOLISM,0.017809036220409687,0.03873696027260732,-0.04880331800763037,-0.008984245607051744,0.00824738167144087,0.04419742719137626,0.044687024168048387,0.019178542825113807,0.03637645919123588,0.09702782400199532,0.10657449496147882,0.039659976242332806,0.050791574827101206,0.05259875607927729,0.024136625105581542
