,UKF259,UKF260,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_KRAS_SIGNALING_DN,-0.002554797687281234,-0.021872710311794524,0.03808210862847343,0.06333544767983713,0.06906247155956237,0.14789910468370027
HALLMARK_KRAS_SIGNALING_UP,0.07410433778391198,0.018034801872456555,0.04626712844739334,0.12568322866218937,0.03893555695537299,0.08023202618220644
HALLMARK_MITOTIC_SPINDLE,0.026415792378378457,0.04090111843593584,0.051941830026644153,0.07327367682899923,0.11219267283505172,0.04147171844564592
HALLMARK_MTORC1_SIGNALING,0.11583252438280223,0.0767323667905069,0.011475954111503974,0.07372122607369061,0.10085307159602062,0.004485274539709008
HALLMARK_MYC_TARGETS_V1,0.1073119881289228,0.0673319626031515,0.00276774809890657,0.06646649281961738,0.06787469062002902,0.11831475074974097
HALLMARK_MYC_TARGETS_V2,-0.020919557724348007,0.016349574005723216,0.011150457351423641,0.029078648340627324,0.0821356070733824,0.015333651898735067
HALLMARK_MYOGENESIS,0.00025732196490518567,0.03670634778607123,0.04370006000431749,0.09138317246682928,0.06822408707408784,0.08396336126562318
HALLMARK_NOTCH_SIGNALING,-0.008442939026168137,0.020239513489170476,0.026062212819991937,0.0700501397342126,0.08871295478098469,0.11692148514851786
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10909889818289416,0.02391255692539019,0.0626085075653505,0.06679645064030922,0.03920401400732534,0.07804906198189422
HALLMARK_P53_PATHWAY,0.10929504832027727,0.08629634328423252,0.07065924746702029,0.042946830888802724,0.10010927057670284,0.07479171959494746
HALLMARK_PANCREAS_BETA_CELLS,0.06351115636722499,0.04246982180986387,0.0003099654764452776,0.0640448698810978,0.06677691667614087,0.10897007163881069
HALLMARK_PEROXISOME,-0.06199332014709649,0.009901065926426237,0.024072105222794682,0.06736767935616386,0.1057120722676686,0.1002087398382417
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0019925091406072463,0.03170026709535218,-0.00618219244052665,0.09737933007500339,0.09788943556291045,0.11163328638558236
HALLMARK_PROTEIN_SECRETION,0.09804087731278309,0.06903822564687886,0.014353241439688965,0.10025906788715983,0.11643848643206192,0.06498430140013327
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11275797167971893,0.049613496321073224,0.09310196965816417,0.060239671121897646,-0.0018169718208288876,0.010652780106624644
HALLMARK_SPERMATOGENESIS,0.064344414120428,0.04616114478603658,0.032627227061553694,0.0626052602355451,0.09307440729920674,0.08328401643294468
HALLMARK_TGF_BETA_SIGNALING,0.008100055220714018,-0.0004456557611507109,0.018058353521136408,0.10086337214582176,0.09006481741250241,-0.028939111754374587
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.056755464009608486,0.01841516202041133,0.051743025594926,0.058537427513880205,0.028286230022847084,0.06133121573507203
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10209818424290788,0.09112408664791216,0.029912453376962345,0.09730212076544482,0.09877884631057533,0.0676208019637567
HALLMARK_UV_RESPONSE_DN,-0.017844439759160252,0.04040386878147346,0.05300764819462595,0.07605215815532512,0.09479313263211862,0.07679015610103292
HALLMARK_UV_RESPONSE_UP,0.07403100165547229,0.0734599843236057,0.02592222453915591,0.06104318506811329,0.07477209139389916,0.15121347764471055
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06644889191397149,-0.02396703053154687,-0.01051454698168194,0.015009755443974107,0.07116852914997698,-0.12388184453300471
HALLMARK_XENOBIOTIC_METABOLISM,0.10359077836972605,0.11755671115864019,0.055084268175935515,0.11792847335812358,0.04879205189217326,0.033799384010678425
