,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_IL2_STAT5_SIGNALING,0.03008697353833207,-0.004068489311428323,0.06389587125859207,0.09129882713372377,0.009900037700230006,-0.115078512772819,0.01827086568054607,0.026656888678280484,0.007610670964741167,0.05311573823507925,-0.015199746995314668,0.050470227862112554,-0.04119102578385915,0.04940693774029594,-0.008408963031843604,-0.029108560585104387
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03401360796447445,-0.06673380738579249,-0.028750957732692647,-0.04309841799762466,-0.08547433371817577,-0.17788824033503955,0.039942032914417204,0.015033066470169876,-0.11473372138706085,-0.03310854225249103,0.028662535437304397,-0.03301322654171409,0.026398418126906447,0.01175049924188576,-0.022743374797493797,-0.013510449587710806
HALLMARK_INFLAMMATORY_RESPONSE,-0.014251080893299729,-0.08008236564753918,0.02909041126867742,-0.012921792889091212,0.02618134105718039,-0.09258755515713528,-0.03262168363992029,-0.013781774679832262,0.043473629632803955,0.036072123023863784,-0.048968518353624285,-0.014531670951217792,-0.010043500036151919,0.014638730997697866,-0.013827403880624364,-0.010356986311091486
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06053030891074985,0.0007605243921474474,0.027895622778815535,0.011402415123690092,-0.12534174927258376,-0.16515304459015345,0.02154786687164423,0.0001513204602082995,-0.025080928847009413,0.09646605131172711,-0.044046700023115885,0.0966103043939038,-0.026620648500051813,0.016235960180211187,0.07311277255430705,0.06759260227277682
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06854496241344489,-0.03404861247893472,0.0008098356414828887,-0.011174813826474027,0.08267122095988234,-0.1449937780671791,-0.01226880617303878,-0.05663207481060411,-0.12702351230239714,-0.008012836005605858,-0.027875178264285316,-0.08075635917976748,-0.001762159894664759,0.0336994574207563,-0.037621958175311256,-0.02560668237681672
HALLMARK_KRAS_SIGNALING_DN,0.008201969040349392,-0.03383454295580955,-0.03164020154476712,0.07488729077756603,0.08938239164611593,0.09530544017437582,-0.002397385772379375,-0.0004884394865285622,-0.0012402892988936185,0.10517634988358036,-0.05666990136797707,0.056031250271554936,-0.024484993289930788,-0.01624594553110084,0.12640514488955573,0.0764687618068078
HALLMARK_KRAS_SIGNALING_UP,0.021067174154971738,0.09774576149709503,0.03989846338408456,0.05787230707961459,0.06718189612733491,0.06980411135356222,0.00312617056283752,-0.007724339058526048,0.11980359197537481,0.08482264048540544,-0.006211314659265232,-0.003935723605321938,0.014790499757206003,-0.0033976499259577497,0.08981051561740301,0.08646825768219546
HALLMARK_MITOTIC_SPINDLE,-0.052296947269610386,-0.013273815455383864,-0.03638296550954046,0.0842132030092948,-0.02870502244193706,-0.09205951553216454,-0.030528041891904455,-0.0345462415552943,0.00035678394984047017,0.08778733713414674,-0.0489774537489921,0.017536063737372914,-0.006460828994284518,0.03873265273084809,0.06972569837796756,0.013633454326126311
HALLMARK_MTORC1_SIGNALING,-0.10244882968690076,-0.003209742455386262,-0.004999945371729813,-0.06356945499772546,-0.07570431015444685,-0.10702746631963957,-0.0241003843342469,-0.0013086768540687879,-0.10661681898924187,-0.03121658606135292,0.003493002776016593,0.017783222186133932,-0.00763625242384531,-0.028911805332265526,-0.0041076819312944055,0.09960120851367778
HALLMARK_MYC_TARGETS_V1,-0.12606316080779859,-0.012359943881869763,-0.047996439283109954,0.07065435174673503,-0.07523155410130995,-0.08112100802777829,-0.04597287097533065,0.0030931536522481777,-0.09490466168312477,0.11370304660049894,-0.029774161706036646,0.014976752039061465,0.019415333043934717,-0.009278815006496638,0.014800802554771333,0.061014634736227966
HALLMARK_MYC_TARGETS_V2,-0.05570408179972959,0.02828147523058484,-0.09147140068427337,0.017807531304516018,-0.04591949452691791,-0.08899795965666749,0.004767536545309626,-0.16218244019302167,-0.07156862047631694,0.042661831444360636,-0.014222138103686987,-0.017148209915180592,0.002806057498642119,0.034268952971013206,-0.016053722231673194,0.02585784167454227
HALLMARK_MYOGENESIS,-0.018950114878690437,-0.01818590239203179,0.041902278054538264,0.08205148445549411,0.06018334560507104,0.0830353427504258,-0.013512649367734138,-0.012430128796406517,0.11484602109795498,0.08980084717040701,-0.046029606196429936,0.011030905815450019,-0.004913771370507233,0.0672822583973259,0.0919876591507894,0.026821027028408086
HALLMARK_NOTCH_SIGNALING,-0.1257979981546378,-0.033428061698809124,0.019377302602451567,0.10631022000839355,0.04727161057849366,-0.1399676268288223,-0.010092410272581164,0.06747983661175609,-0.0708954611294031,0.12680084101476605,-0.057358615571091,-0.0260481821556428,0.016811353922285437,0.014785825545975786,-0.05477288847940099,0.057301782717850844
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09639569914541908,0.014288602689383234,-0.01773771419986833,0.10085305502988377,0.06732021507084977,0.15636051579648608,-0.02311617479371692,0.0009833268266287187,0.03770945190208489,0.11468287352084273,-0.03701119617570054,0.02826755010705896,0.037458693859975904,-0.03456001561977326,0.05260743593304273,0.08731662735710104
HALLMARK_P53_PATHWAY,0.023680944422799825,0.02415507559148532,-0.006695815520884482,0.1135038143958967,-0.0036847260701966737,-0.10577193091776309,-0.02098241112351736,-0.0006808983354964551,-0.020004112553252434,0.12208927837340709,-0.05136376862702028,0.024994435955461823,0.017915380058624635,0.005699046053209397,-0.024307553305896967,0.04487205681417674
HALLMARK_PANCREAS_BETA_CELLS,-0.039631059304462236,0.061227553754246586,-0.007069686134756248,0.11644077422456199,0.12882614750351137,0.14819306747320435,-0.010994892769155868,-0.01074856357328745,0.018277800825390916,0.0967976809164393,-0.010909249093564374,0.05767622406927627,0.014227543406880495,-0.05163387758215522,0.11584050688696283,0.04507501041139766
HALLMARK_PEROXISOME,0.03870111408588033,-0.01293944981787595,-0.0146944433559302,0.06256366281533748,-0.001843329195389868,0.002340448164203094,0.022696378352480742,0.053997043653785756,0.0012174922022848867,0.09065389702462251,-0.06091822351359933,0.015556766468888069,-0.0017725926142366168,-0.03008354838369741,0.04137993425017616,0.0757477868815721
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.057718746199123414,0.05066380697404532,-0.0011887313701171675,0.10114790115480689,0.0469422831947603,0.01815187937078461,-0.016473971186908312,-0.014781406495353748,0.05702250863790329,0.09845578646150596,-0.02754463640273962,0.006112548853201192,-0.01750271735571736,-0.005032630621282851,0.07952654781794258,0.09057580970282181
HALLMARK_PROTEIN_SECRETION,-0.08246513861206801,-0.035268452308258154,0.002870766887119327,0.056770905680214145,0.05574092078769393,-0.053453525052123446,-0.0016107713769390496,-0.003107786281186815,0.002735901487156552,0.11628158759577661,-0.04552795989206382,-0.004296373293575172,0.031394354875870396,-0.016293406936846697,0.11058074220474558,0.09119509677121367
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10724198157551008,-0.007922196194751608,-0.019810696265693623,0.07086674753723295,0.08035222273630901,0.11505109241369371,-0.014509443336345943,0.040739298696168415,0.05885255613801466,0.09988642947252305,-0.030538292026038798,0.09788409511683546,0.02687912842118643,0.002132471535994278,0.0558121361909925,-0.04101083085773149
HALLMARK_SPERMATOGENESIS,-0.06230446732591214,0.03203875511440729,-0.039754288252296835,0.11444861652877417,0.04643870758281781,0.05444450260609913,-0.015736794609308505,0.03669467011410158,0.07687578105480446,0.1143633404842661,-0.01073957884823543,0.0340960019755353,-0.010294139202994206,0.007645101417767189,0.09867240778877544,0.0036162506649578155
HALLMARK_TGF_BETA_SIGNALING,-0.1032183050784779,-0.05365612661251218,0.012651543947066638,0.08042753698840577,-0.016075754787646414,-0.13660567982889377,0.039769129572992175,-0.022958640622802933,-0.09749314320627189,0.10859086927974447,-0.051590676166394546,-0.0012855225862356712,-0.04726810075360121,-0.0047803386797702135,-0.0049118366978900905,0.05563986797654788
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04953522609745169,-0.0865636752624002,-0.06996897843244859,-0.07454737447706576,-0.03178369132710947,0.14184966056878393,0.012103620239995453,-0.07138401403199646,-0.09102369270950192,-0.08313264339387662,0.037965872693005845,-0.043616142450105234,0.0031082377803790967,0.011419853284909347,-0.06783402660010679,0.0065231135016926515
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.11179631554688618,-0.012019855201606701,-0.016046529007409414,-0.0010107580643495917,-0.03949627425216669,-0.08347336133049521,-0.05552806014106153,-0.02971958996782716,-0.0589900397719504,0.08993258278384637,-0.034890720399020844,0.024301693831825573,0.028384623640464672,0.04179611706510026,0.03892359414325063,-0.00401645928709831
HALLMARK_UV_RESPONSE_DN,-0.03841405012476155,-0.0423367863662743,0.038445607923214435,0.0927332396452168,0.06935410232657835,0.0651001354862611,0.05100121609728615,-0.005571986805878688,0.12053101751646766,0.05396177260258839,-0.012060259115404306,0.03381339342163468,0.002091053949777014,-0.04641886624848508,0.008723482016486329,0.04874634727526839
HALLMARK_UV_RESPONSE_UP,-0.10320787173535324,0.012312746931812878,-0.016445405274961737,0.0731849417796165,0.041042700587035505,0.14239222538205726,-0.008662065571818565,0.025402093887391373,0.10023129374040679,0.09526934390376998,-0.04327033836419807,0.07313765525518726,0.014290556558520464,0.004574241037407777,0.07149724338963447,0.006880561725749787
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08767770980521389,-0.08578986971451648,-0.07378754215445964,-0.010463178334185454,-0.08674839052289737,-0.1400864483850318,-0.04543871565359331,0.01991575357062065,-0.1082567281405449,0.13253723327356415,-0.10061853382516418,-0.05277197659359616,-0.04291203773536343,-0.025871589649464014,0.05965756540525586,-0.0871665438473425
HALLMARK_XENOBIOTIC_METABOLISM,-0.017068110763849533,0.00998348173241095,0.01719100293034558,0.044811402286542464,0.006391287846352618,-0.0070339249745909336,-0.019279858459802998,-0.02457421739617524,0.07090657263717719,0.11236967770755615,-0.053019568112848955,-0.011750278608335503,0.0086649162007602,0.0058161156843294665,0.0005940789189035026,0.016932378937193064
