,UKF248,UKF255,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,-0.052913778237064536,0.04932807449781232,-0.07195472207378442,0.04115129421508753,-0.04397450398421936,-0.026816739459380567,-0.05948940227360689,-0.03687360984658274,0.029796224028546633,0.08373008628269986
HALLMARK_GLYCOLYSIS,-0.006225319879636824,-0.01713249617507493,-0.11008437911050133,0.014914372702423916,-0.019012110643284865,0.03827586885599157,-0.03120337542213787,-0.022512510497935203,0.1395772584769756,0.035831146691447026
HALLMARK_HEDGEHOG_SIGNALING,-0.02531474391343271,-0.10208792039899758,-0.1127322071480607,-0.004849642878452878,-0.11024868671926953,-0.020036151164410244,-0.06831529236032334,0.02676347068427069,0.06901360558187453,-0.09482400153285182
HALLMARK_HEME_METABOLISM,0.03217833075579995,-0.02066187205497302,-0.20965963947524122,0.04147494494470051,-0.13040747362694768,-0.10662096274005085,-0.07762453899401389,0.004565553853622596,0.06760189533428028,-0.022292518030942395
HALLMARK_HYPOXIA,0.03838902494303578,0.16129979057989158,0.22705968826049994,-0.023092295307519023,0.30979513554669047,0.3209128087124163,0.09040739310393464,0.027178908330386477,0.2484161294018766,0.18075570668474392
HALLMARK_IL2_STAT5_SIGNALING,0.007145499464629347,-0.13942748362845117,-0.004277379397278589,0.016409169156061294,-0.1322732534041642,-0.06604290269144077,0.0003958502470106369,0.05021099001621189,0.12727291267066743,0.01416558379163678
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09194973553813747,-0.0508389459956531,-0.06666352828023725,0.0004168074000599163,-0.1476170024484058,-0.10974968541023751,0.014454156506403365,-0.03255092640257766,0.07384661558369843,0.06614672365210482
HALLMARK_INFLAMMATORY_RESPONSE,0.048146831988452606,0.05530717339468158,0.18332793358278496,0.0354976945463961,0.27633013125631295,0.22241434863959536,-0.015834486809731017,-0.003163786596396379,0.005935405521231241,0.14600655770683063
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05064334687103189,-0.1505146718176845,-0.2378907792687177,0.04436019545200107,-0.25519991383927176,-0.22963429318471235,-0.07717437263566412,-0.020599404948060045,-0.1129049888211589,-0.13138208038264726
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08881521302600048,0.16523553096601612,0.0027711464178064456,0.02614323098859007,0.24435924648705865,0.15753092858401463,-0.011316214674547805,-0.013968347103829755,-0.05880774129729114,0.12339588947268308
HALLMARK_KRAS_SIGNALING_DN,-0.08047800777866036,-0.05151515485352125,-0.1984983741872683,-0.010590262263069536,-0.17571583814261005,-0.12579681484339614,-0.0510552380181685,0.04658495691079957,0.04762281941598151,-0.07468454518409612
HALLMARK_KRAS_SIGNALING_UP,0.08633783815401401,-0.012504457624649254,-0.2370701511919121,0.017543793937742108,-0.19480884946769922,-0.14558710418594922,-0.10656527889323811,0.029935040782063296,-0.06623570936657833,-0.1160547667912146
HALLMARK_MITOTIC_SPINDLE,-0.02787606240121985,-0.07641166067662516,-0.19606918852220442,0.07640138146526669,-0.1104884720837231,-0.10153524354495347,-0.10462793176509157,-0.015969587774595645,-0.0031337413960778053,-0.03322059819055725
HALLMARK_MTORC1_SIGNALING,0.02007076695464584,0.11273742170698085,0.21886686120630822,0.026560561218750375,0.1408666569728101,0.16097094401074855,0.024782209187331768,0.08214768491137851,0.26245356700615113,0.11806986827912043
HALLMARK_MYC_TARGETS_V1,-0.05190676657116911,-0.04287710889977689,-0.19012194374616892,0.05238290838280693,-0.20973684230384196,-0.1627634271250049,-0.07824527917232055,-0.01963239927228666,0.16418875110038958,0.09637108194118589
HALLMARK_MYC_TARGETS_V2,-0.0637425308706216,-0.11036555659613954,-0.22956254712329777,-0.009651923963926435,0.009717625135144325,-0.10410821750584497,0.011995321095226228,0.01556380310827148,0.038769061125927436,0.05958085554813487
HALLMARK_MYOGENESIS,-0.008249899905226376,-0.13630793703116484,-0.18325959376071188,-0.011485988334241654,-0.166159218214171,-0.14305817774290644,-0.11291603507497018,0.0013519744191949458,-0.14456376177599545,-0.15912963779674547
HALLMARK_NOTCH_SIGNALING,-0.049510515830758675,-0.10048985866629559,-0.24032382314907585,0.04266098817700701,-0.2356871972141825,-0.15270898180037146,-0.10673418938186978,-0.02738719338968913,-0.0014164156557245433,-0.043444461875127474
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.10417275411851712,-0.0585325151467679,-0.22187568840642893,0.04972009058743179,-0.2125230015500043,-0.17182328018583465,-0.10659216672485422,-0.043273373666643945,0.05414596432771494,-0.06422013532557058
HALLMARK_P53_PATHWAY,0.008845355938241687,-0.007774052189544289,0.0300044468099677,0.062224197629598785,-0.11186052701811203,-0.06917171678883313,-0.05532276914646949,0.06136564630469113,0.1593871024302747,0.09426287417241395
HALLMARK_PANCREAS_BETA_CELLS,-0.03141266222438544,-0.03161526146570967,-0.23138160699925372,0.03534083291796438,-0.2658892787268706,-0.18528694895760772,-0.13021382712129476,-0.037637777116455454,0.06578828071914711,-0.12076743613623704
HALLMARK_PEROXISOME,-0.029342290247357985,-0.11588841347308987,-0.20032846118989572,0.002777884511565092,-0.1866906046318042,-0.1651226970254295,-0.06559015921886648,-0.008989225082486771,0.04997268460794667,0.025835956364529535
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05044017461077837,-0.049644766343185015,-0.08096843480808276,0.06272489721371836,-0.1603852175240227,-0.16364858805644508,-0.08733908187409847,0.02371203254913621,-0.0008558010378905728,-0.024440452686092372
HALLMARK_PROTEIN_SECRETION,0.016590435444555587,-0.0059473815904377576,-0.1303039597531075,0.04176765578581257,-0.12127125047374437,-0.08173725603168025,-0.09597143555585146,-0.03829038685823355,0.05268378191172705,0.002348835354160968
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11002456874125935,0.02737913094073032,-0.20713089282704922,0.0535491202914563,-0.1625514941913812,-0.12965292954900468,0.025836666507601323,0.024441147099095204,0.16637978842699602,0.09345787412897222
HALLMARK_SPERMATOGENESIS,-0.05199298655593035,-0.061771364216754845,-0.23776277107227603,0.040005056935936076,-0.2320454093925974,-0.1860793358902771,-0.03560560516667427,0.01961499874260642,0.06283810985326518,-0.0881848858579819
HALLMARK_TGF_BETA_SIGNALING,0.016453296220847274,-0.07673440924316953,-0.21122755902079748,0.031972244880329674,-0.15282779463836832,-0.08485925106609964,-0.07789125444115717,-0.028628257407926332,-0.06889738820404254,-0.06485119132101647
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11713031601053066,0.03922762409060572,0.045491296971478516,0.032389526292016746,0.19482624103025759,0.1512488576774285,0.0925269229204391,0.061926453871802914,0.21234588608373056,0.1640349265940069
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02050907057769429,0.035346251488719005,0.15287755122428878,0.027336847383404896,-0.09969066755267868,-0.07224420891436817,-0.05704974415750793,0.03980811570323584,0.1482323842584376,0.11906214112622217
HALLMARK_UV_RESPONSE_DN,0.03056857553278301,-0.07620361479344231,-0.18104898270142142,-0.031244235461330146,-0.07064593887409834,-0.04302741036166827,-0.0789772709164215,-0.11133108752396902,-0.018811412094368863,-0.05774378382622537
HALLMARK_UV_RESPONSE_UP,-0.012357863971614109,-0.0509463308323387,-0.2245126248507609,-0.0060814620907535,-0.029391826197692438,-0.016910588359109874,-0.0214716480147958,0.011269251718966375,0.1572919431313079,-0.019766889228604527
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.047900920398888575,0.035623984512264825,0.001197159731088989,-0.05957242540748906,0.007329206286045824,-0.08992101422344446,-0.011952183216346333,0.014891599794849306,0.03299481321501518,0.10741361900348854
HALLMARK_XENOBIOTIC_METABOLISM,-0.02559808941696228,0.1481443598824642,0.20076698503369178,0.02307847180564795,0.008856967037764724,-0.0025413464772943224,-0.0734172947443851,-0.060145092621541905,0.01538731455167209,0.02340052196433454
