,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_DNA_REPAIR,0.08096059938044281,0.09243873845297908,0.01125970676099325,0.020480746088444284,0.1284366220282037,0.18616376120953898,0.11610498144117526,0.0244561498345545,0.15079727013220037,0.06433486369287163,0.12813365871589297,0.04295147574692239,0.13305575504010267,0.1046700106589852,0.16764210869589577,0.2007343484092771,0.09061294140896703,0.10539608667674477
HALLMARK_E2F_TARGETS,0.038910689059450054,0.10296112665680043,0.019250541136373766,0.11651803229656418,0.04692439573769404,0.21900919476805636,0.1321038193855323,0.0030614626189121525,0.08865545808788458,0.07945320648344878,0.1053009833124216,0.09882575744942411,0.07954907535048412,0.09587615534553202,0.140490234142516,0.12831197520788268,0.019689469327555192,0.09211163350885745
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027314836951005353,-0.05523268468325386,0.014601720339949569,-0.04777395968132411,-0.0010062161622489806,0.18274286177038798,0.11786504729225514,0.07129515227535958,-0.1006167387949534,0.057431351948710574,0.03955101200606861,0.02085190697471016,0.05872528291372999,0.1448944241241751,-0.011051917753728022,-0.06997548955538019,-0.061449955636012195,0.04914940975510607
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018630893994618463,0.04511322186782402,-0.05375376646084561,-0.06718259025213745,0.04427409714939387,-0.10590393470698338,0.06917103026804063,0.11693343023788595,-0.1445395817272181,-0.018305738284083883,-0.0028122279890135755,-0.005088130576520452,0.03401305271867391,0.081834881120703,0.1442399955623556,0.06289570754734786,0.08961210989356372,0.027501097924919907
HALLMARK_ESTROGEN_RESPONSE_LATE,0.018099162299857096,0.03116238361592599,0.019295143429022686,0.14533003165976194,0.03486803033924628,0.08735682706032166,-0.009250308727532963,-0.08264558602389412,0.14977267994431653,0.05143654268905817,0.052544701613932376,0.10996055123656433,0.05655836167010383,0.06810166133587077,0.215484059724542,0.18945214001364022,0.03880767637073637,0.07838264468548496
HALLMARK_FATTY_ACID_METABOLISM,0.05421255601674863,-0.023402738637228738,0.0118592910890351,-0.08883009583080187,0.02263942135856053,-0.04101232532840201,0.03401555234308476,-0.00854870831600851,-0.07412363592499234,-0.02947160674997413,-0.013834194199331261,0.04642181545683615,-0.009086345457736069,0.07151109985809954,-0.023683992248623154,-0.03917486773625941,0.0014147156650485416,0.024589316685370833
HALLMARK_G2M_CHECKPOINT,0.11110027496759158,0.08707431926735164,-0.02148833332265513,0.028627030290381716,0.03322396346942997,0.21091818761611408,0.11793456318761973,0.04875673330996953,0.15816995477553228,0.09067701891344103,0.045030357058861804,0.07493479476270971,0.16192912651517494,0.06220623351295295,0.09834257398582345,0.0916052896659312,0.03837273860279299,0.12187708844555173
HALLMARK_GLYCOLYSIS,0.10930169520701495,0.004408569892580366,0.027053794782428066,5.731839396043228e-05,0.0565040535121502,0.09661439289698774,0.104576295951905,0.0005872600929175308,-0.0694392269285249,0.06583732494135791,0.1479917039613971,-0.0065215251577968696,0.01810563789652921,0.10107390898222621,0.1746196101738393,0.10706255140698874,0.03972349096811728,0.09099451581624221
HALLMARK_HEDGEHOG_SIGNALING,0.07633456322033119,0.08179293497465608,0.03901761871983807,0.041442518253141755,-0.022328776075951736,-0.15966400692630556,-0.000520935839749825,-0.012879673862204358,-0.03974931192015605,0.012539801581200823,-0.046318469405361974,-0.05560436976672672,0.029084108675657874,0.08121970983562164,0.16886527266790277,0.062159632968008985,0.02383277072790376,0.05960333366541268
HALLMARK_HEME_METABOLISM,0.07300194721744817,0.07097694137853364,0.029884463245746864,0.03764528124625732,0.08480624718116517,0.08335052690370658,0.11494946359542395,0.06404278630829065,0.11802334395496042,0.07702008823609102,-9.286670224432918e-05,0.052436119205128015,0.08298733433957023,0.108222154397534,0.190147487172958,0.17958813777682428,0.13340651570496015,0.09479787446988538
HALLMARK_HYPOXIA,0.0717304194513233,-0.08806026268988443,-0.04659595596897021,-0.08498760824177895,0.03143168828413326,0.04226846665315677,0.011471695841901214,-0.011165515484179697,-0.16397030733187007,0.048195629842041086,0.11307125972407103,-0.08964115789191457,-0.08048243629825744,0.15637508848579537,-0.02687696714847013,-0.1407572516807552,-0.03203329955543427,-0.02993742177497653
HALLMARK_IL2_STAT5_SIGNALING,0.06332742287080534,0.04345658508960118,0.002765977122125465,0.129906209946836,0.052589725811357506,0.05571502760944306,0.13352316882351487,0.04000108430310382,-0.038290153177510215,0.060763493104150905,0.022744342351257867,0.034776722263774276,0.1250647271404562,0.08868743526613562,0.17442953118003607,0.15796350075262522,0.0907993402928043,0.059030544497124235
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.021733003379950818,-0.027950832693923587,0.015819619295136117,0.1638960769604736,-0.0009854597255419205,0.211652134505442,0.07091489928872784,0.03410336642269617,0.14984237599725891,0.06175649528920017,-0.07591445367460387,-0.03926988828293819,0.05565656109683116,0.13784833294523374,0.11296522819189636,0.13265952083430838,-0.015922527825915193,0.07851651020380152
HALLMARK_INFLAMMATORY_RESPONSE,0.027336935535800872,-0.03408574454651421,-0.01403311364070342,0.01838822697383548,-0.02351844850705046,-0.07723013613627724,0.08783575051696497,-0.028844700312519234,-0.0165887812995249,0.03846908957548261,0.04161406163982703,0.0005193511453838564,0.04767984930533596,0.008691570249889684,0.040437655915303634,0.04505131444937059,0.03721413135029785,0.024729816006073754
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0053354888873218195,0.06892697513676281,-0.014380657174726424,0.08875774411246419,0.0931694190556368,0.19152664025199104,0.10704137580768872,0.05581875622077504,0.1622538018464099,0.11597598458595328,0.004902577020807071,0.13254895443968723,0.10756493539661059,-0.023350256175549627,0.15479306680089847,0.23893627178960475,0.06814115934637456,0.14895828524730878
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03100262308217801,-0.02889849775311903,0.012243590034433574,0.0293551866554169,0.02926427979810764,0.014015673180168404,0.08525434404442281,0.08480196638793465,0.12548041528440304,0.05148897734521383,0.01627896254100767,-0.03147208811095007,0.060432585535222426,0.15346277695897262,0.06122933199619508,0.03257412470536793,0.038107997573228275,0.05325306640739452
HALLMARK_KRAS_SIGNALING_DN,0.1369580217831059,0.04908943059275655,0.0014211662196690134,0.08761925032667847,0.05232620778874924,-0.023907646809829368,-0.0010418254116543082,0.02994434971473768,0.1663091285815153,0.04972530512259967,0.09542668379549861,0.018086124694567534,0.10795319594585925,0.008157342841852351,0.16885023934617285,0.17534370820164294,0.11546938617953498,0.10046048706156854
HALLMARK_KRAS_SIGNALING_UP,-0.010367669842314277,0.00840376355712783,-0.024969217082948334,0.08714910416022222,0.04967268145848808,-0.19340125639112177,0.012485399657156752,-0.024082540901136346,0.12628441361287918,0.009540697968271492,0.04450040261961334,0.031019825137463774,0.041718035036972564,0.10904597870851708,0.1774884992386933,0.16618189971598318,0.08141929901660692,0.10750175795893306
HALLMARK_MITOTIC_SPINDLE,0.08464545098690023,0.06163568897575608,0.010854725088532968,0.09530939712104035,0.07064928750225177,0.1778972294952372,0.08930462505660146,0.06890331786101465,0.14435175348903598,0.043179207991118185,0.005562900710350554,0.03841254478103692,0.12629267763836483,0.05071263361222396,0.1377055592157273,0.18855533273847083,0.09233546525726247,0.06913185058277205
HALLMARK_MTORC1_SIGNALING,0.15142654946419254,0.036274691343210104,0.015351988535582362,-0.12024397396941174,0.014846051917054673,0.16480639945957373,0.08759303556934774,0.02528373598826031,-0.06604188886875849,0.05791562069048642,0.0952687665276507,-0.03365610881836556,0.034747527389492945,0.1251735542447683,0.045479679321790416,-0.04458714560915665,-0.022365199288933203,-0.008681792784947396
HALLMARK_MYC_TARGETS_V1,0.07993241005379044,0.08453385388967592,0.03266901476183409,0.04214940905067561,0.08536124449791566,0.21342796841820413,0.1385895379872457,0.08979585194776034,0.15401161069774097,0.07323591765912298,0.14002233206489936,0.030102420205484585,0.1553425082239049,0.14920108646606756,0.1633436002229807,0.1878280575374453,0.040797549495964425,0.06546446631015486
HALLMARK_MYC_TARGETS_V2,0.019693622258805207,0.07434177880594575,0.011948639189661494,0.09941228768272115,0.016086736070712163,0.18205290501907417,0.029067052057623805,0.10248283128634755,0.02601601030331101,0.06979814553589492,0.08712911463590914,0.05837948728600149,-0.0030719385820651246,0.06174498587633899,0.0832003487705064,0.12747530215386027,0.02211921736812693,0.08255435435991314
HALLMARK_MYOGENESIS,-0.007490389277222046,0.033475025015720875,-0.002295636091079231,0.11394447437818048,0.07682052630964328,-0.17762994641903243,-0.05046170164716068,0.07916765998210883,-0.030203609337902948,0.0023524081553690872,0.02944657368881741,0.077436456600335,0.12426460640966416,0.07133445043527722,0.11672763420084056,0.20424902349345925,0.1155835475317712,0.08481554245098859
HALLMARK_NOTCH_SIGNALING,0.055667635016665974,0.10609871851403324,-0.04443037780506091,0.09642935539272862,0.07678471267500579,0.07028745657652362,0.1007542233755674,0.07767883441047074,0.1729277542313079,0.09402856508485899,0.09113094801854882,-0.0025355602981615316,0.12339585734689448,0.1184025436010329,0.17303101921348724,0.2177970507938574,0.15487949529121897,0.05703282020287711
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.061865121115046114,0.12105593067708269,0.021747666553836392,0.0620863441983376,0.08848065372312437,0.034741578216932814,0.03798113235305761,-0.014141393521903425,0.15747289415175889,0.010719122312619131,0.14789607319510173,0.0380988726462065,0.13893306759323795,0.135505599425319,0.16706527935161392,0.21088561117430923,0.13761658111849162,0.12280770907827097
HALLMARK_P53_PATHWAY,0.0330207782063253,0.0018816815776353185,0.006493765066656539,0.008516682659604176,0.08267901744463782,0.14145670740832295,0.12469427996944747,0.04964032471958841,0.0756914399342771,0.01838065979445147,0.13102004356971186,0.020528798350865466,0.05819848500710472,0.12844237533469677,0.16692633329302478,0.1500394266597248,0.10149589548379774,0.10228889016119928
HALLMARK_PANCREAS_BETA_CELLS,0.047864434967405334,0.07321021865817565,0.08080692626538116,0.07633057920042688,0.05712761776251495,-0.11612070130613651,-0.008232079917002992,0.020389122087948332,0.17834615866646428,0.030109868306355266,0.07862071125031626,0.08788846168236145,0.07493708188499298,0.06848675119039958,0.15255317022267828,0.18130873607016407,0.11303312264895028,0.07874401192720129
HALLMARK_PEROXISOME,0.037997920387177954,0.026262915815301803,0.037774492041357376,0.10834143325919915,0.05318373480643989,0.11257954816671317,0.07321389608687248,0.020414445784689754,0.03187874368389179,0.01907286703317542,-0.012387862341647798,0.012415847795767867,0.05903967811705738,0.007705929049550287,0.1574999427953786,0.15449044785778654,0.07892684685101758,0.09137072161915731
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06542047710642185,0.10668770872525542,-0.02699495556268973,-0.02838867350655588,0.051600803055802114,-0.021573650330315386,0.057965319015440574,0.014799549278005362,0.1404528283454107,0.00676270375914231,0.10617498329029965,0.06567454129327463,0.0739089255734594,0.07502783848644559,0.14129328445774328,0.1895766059732342,0.06394071904740706,0.08010693816208339
HALLMARK_PROTEIN_SECRETION,0.10322138091523823,0.031154493758676925,0.01768668351068457,-4.568543912978166e-05,0.14497654816685845,0.014911445591099665,0.10847519782769419,0.03866793126668868,0.14773249852719642,0.036590075687248064,0.06897832986948628,0.04340594596783905,0.1074388682653179,0.1205573002433137,0.19832407754862547,0.1604094795278355,0.10443400620092523,0.07401392514676836
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.10071762470532057,-0.04627785376911735,0.08349109861774653,0.04401614193038753,0.06819786777547593,-0.0848345675811597,-0.08962346911694416,-0.05056237867825879,0.13523845432544013,-0.053200231291359985,-0.06790003289645573,0.018985709647292317,0.05727420916618423,-0.04584224778049169,0.16448233342458032,0.19274050401491394,0.1425434849787078,0.10346048493159647
HALLMARK_SPERMATOGENESIS,0.02252383986082176,0.09219649942657561,0.050565590989255296,0.05696148031200304,0.10035807628214066,0.028448136211873042,0.05000658644419415,0.02842583706486823,0.15261758418234625,0.008502197105808643,0.015472343327351203,0.10261608728681305,0.11683855671347648,0.06935833833057384,0.1868022149225769,0.16550867023492635,0.07693872040081383,0.07523520760343662
HALLMARK_TGF_BETA_SIGNALING,0.043390599634988834,0.032956452885534504,-0.0560125005277677,0.08415815777406813,0.016906022857900344,0.20636690848774017,0.0940022795917571,0.06468384000579827,0.17343711173483592,0.09918627320768048,0.08159278208971774,-0.025394887935880715,0.07815923438135611,0.06973034546539728,0.11178332449716707,0.19072424082056583,0.008756189291713328,0.03831669291522006
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.007544872224888295,-0.08806379144711396,0.056190273687986465,0.06692166120858277,-0.0012507361330171532,0.1315730135082326,-0.06237540346918156,0.04991127907629853,0.10733460858794076,0.04365512800609079,0.010117147162015038,-0.027850197577468136,0.031230977747639974,0.010869946652371955,-0.011811239145788292,0.0005726776973332748,-0.0687004483092089,-0.043600566593017524
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10102419288863193,0.06421208993045284,0.02217357358718734,-0.05898939452648013,0.08515958602005994,0.21113557432004657,0.09725685236879282,0.05258444051483539,0.13356458784120992,0.04524619845094257,0.1317263277458044,0.03717784296844715,0.1374974944449421,0.1614277874677558,0.18560030595316437,0.19675216608124416,0.07608785134389623,0.07984318403090127
HALLMARK_UV_RESPONSE_DN,0.05170874302885787,-0.015770647134475017,0.049643061035013945,0.12024927922470559,0.016663595377498144,-0.09669671447496414,-0.0059143045426955955,0.04530135917343951,-0.08342665320341425,-0.030449461818854485,0.030065041551302102,0.031452951883228004,0.07623110534068174,0.025605133781509307,0.07557082823218152,0.1429685084635306,0.016965841856624676,0.015612803022155928
HALLMARK_UV_RESPONSE_UP,0.06438291941420707,0.06374490579767161,0.010384694835284538,0.06925730568514638,0.0828028867932298,0.01654117711536905,-0.03725811398746975,0.011466000633532961,0.15827605180686027,0.023476560803834957,0.08265794610233641,-0.009391939066129862,0.11026200960286725,0.05732027379363802,0.1715844976686919,0.11916684099784251,0.0802708930702641,0.06881936304257474
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.14512888909136815,0.08501227794187347,0.03535783122893209,0.07137273221755537,0.07812948518718496,0.21218023721246207,0.06691455053524209,0.022064922165716313,-0.0668130616128403,0.06726065509974653,0.11654126183384732,0.05939352510548298,-0.04056453311156674,0.08228475224230647,0.08335865598361501,0.12062395473359513,-0.030681977031941424,0.08991597995820151
HALLMARK_XENOBIOTIC_METABOLISM,0.052223862684014334,0.0649768304974118,-0.03540851795202106,0.07575365973320461,0.07324171548261683,0.06421066274144718,0.04862833827549026,-0.008732310767843695,0.13030730560819254,-0.004655799276413993,0.11338810336251566,0.046950542341305,0.14988404254600132,0.10121441739186235,0.1559302845389139,0.14834361286174902,0.11497158017755615,0.1068080141484568
