,UKF243,UKF248,UKF255,UKF260,UKF266,UKF275,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.015792539557228192,-0.009556393595160358,0.06952391609897307,-0.1026119347645487,0.1257882279726108,-0.03709375172192775,0.055220210856482495,0.043103226032116936,0.06393361214860899,0.11134403728223416
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04518788413094037,0.05926715855141686,-0.09642120451613495,0.09926082897617818,0.026030578330164363,0.007111675333688776,0.09048356208339371,0.041234265912655076,0.06963813754565448,0.040860186741246314
HALLMARK_KRAS_SIGNALING_DN,0.04465044478471683,-0.08989626834655755,0.09612839968355107,-0.10350354595128292,0.019645928359430086,-0.0008311096886042917,0.12703620211882172,0.016005921575222,-0.01388963384135981,-0.04364304265238839
HALLMARK_KRAS_SIGNALING_UP,-0.011472474402852852,0.0311159552235343,0.0333069022685324,-0.11984950595037974,-0.11912632145429733,-0.03844528804732569,0.008822327063515774,0.03321744952493901,0.070582226883323,0.11610629430591317
HALLMARK_MITOTIC_SPINDLE,0.06482692775231205,-0.00022947495503588275,0.11047312507792949,-0.07506272346958703,0.13606235511042106,0.01033373629699493,0.029644228092243388,0.07425158963096262,0.013700829227641296,0.08834584409805796
HALLMARK_MTORC1_SIGNALING,0.03759909700808418,0.032575538909465636,0.07173334970374241,0.08173992528228756,0.11175595145202419,0.03145793585730248,-0.02906914658965502,0.047918965774813214,0.0013483055991035959,0.041959296210813096
HALLMARK_MYC_TARGETS_V1,0.059640083801249584,-0.0505846758886673,0.101780332270605,-0.08991623627851658,0.15055195503545055,-0.014999123135790009,0.041400341841080046,0.09413622596129531,-0.0032213558476604193,0.05004309719058483
HALLMARK_MYC_TARGETS_V2,0.1274897494098779,-0.0632154523692293,0.019652504139750095,-0.03809820489308674,0.11213397258039987,-0.058766658049394536,-0.041844301044933585,0.06561978163898273,-0.02488451094331423,0.05578261840197114
HALLMARK_MYOGENESIS,0.02163962540566271,0.05549980753583013,0.07004249372780512,-0.025663992921154632,-0.09017993572447879,-0.008520498591857627,-0.031776880518840055,0.052092855987341334,0.10423673311906946,0.0988267882657198
HALLMARK_NOTCH_SIGNALING,0.09636092103232322,-0.02962288773860905,0.04042080218442795,-0.11305912360319845,0.07069192157122907,-0.05158949068289555,0.07892085662589336,0.05525862495017679,0.0009736202436240947,0.09085877291613727
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.027553336493111077,-0.052833426011086315,0.07091347116055367,-0.1307691811025646,0.04554914758426512,-0.03782076206469694,0.06419448766801451,0.07587142769899242,-0.0047894307882634275,0.04130700328555407
HALLMARK_P53_PATHWAY,0.07889022640377223,0.07600504795452113,0.06315780176054381,-0.06573077537329788,0.10988083085483259,0.02574228333936595,0.08054149571793294,0.09012056387190505,0.02193784242366305,0.011830732812536871
HALLMARK_PANCREAS_BETA_CELLS,0.030451732280321366,-0.038027541017253134,0.05931731469716986,-0.14414617298098367,-0.046464074744911515,-0.05315318091293589,0.08550294400610721,0.0312991037611804,-0.03580217453100584,-0.0012978887742224902
HALLMARK_PEROXISOME,0.08309646785138287,0.009735501642115115,0.06018683398622548,-0.11904320740008771,0.07858388035235242,-0.06746364353676276,0.016500577322994703,0.029068846873134,-0.0038113956184727057,0.042635312202940055
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05933664112235394,-0.01975428975657381,0.14052448739756312,-0.056812561602951436,0.023013865363568125,0.07585090866972735,0.03894067517400706,0.0784547124679618,0.021038722678495048,0.10717472845707311
HALLMARK_PROTEIN_SECRETION,0.07586525138301665,0.01795290389514502,0.12296315555522529,-0.05357405826024202,0.03334995348154489,0.0005735523708172927,0.02507852568197501,0.08118234954523605,0.003954721572698102,0.046964533901535356
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04606832740727623,0.08674734941689183,0.05014209717772069,-0.01739777252179666,-0.02718669875468062,-0.038869766080966255,0.0816106816587233,0.04852689924722593,-0.05460168722249454,0.024430980444793898
HALLMARK_SPERMATOGENESIS,0.03059146952900215,-0.029789381277591325,0.06465076794709071,-0.10050068628199563,0.026538937098760085,-0.03637442507770476,0.03758904763284423,0.053831428983707505,-0.01282856853977538,0.028301837836683958
HALLMARK_TGF_BETA_SIGNALING,0.011127568715263636,0.021678648813659128,0.06743065237648302,-0.027180210739357794,0.13075418297675007,-0.023370027419434593,0.0806273126956375,0.05149275306217375,0.1138721864783126,0.1041312301107822
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.030204661449598595,0.0622462517835314,-0.05605716350188456,0.16485465842643512,0.08170370604830698,0.03576403200797495,0.06538775064897447,0.0035931508688634146,-0.009288592983051683,-0.07909958484119271
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09755665356146717,0.07725529440089499,0.12576008802593241,0.065704806785203,0.14460994160206747,0.09063357866304929,0.029231628930258505,0.0721863317359818,0.04702356335090018,0.06582078963632022
HALLMARK_UV_RESPONSE_DN,0.07367604678527306,0.05849775434861383,-0.013725131402119548,-0.07149663064076853,-0.06187179427549201,-0.032405766527062084,-0.05008229032235161,0.03433408556209352,0.1064152416365731,0.05565995451536035
HALLMARK_UV_RESPONSE_UP,0.04902688178726504,-0.021358919280473898,0.17671287850591494,-0.03918100018213287,0.04894396270575746,0.02444322403584593,0.07026465745713674,0.07565284478181634,-0.002202439686540556,0.0021669241900888767
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03694853830971702,-0.06225333294362437,0.09017712722575669,-0.026940329203334817,0.12238502336519398,0.0343008563991012,-0.09411223455647956,0.1133693118199135,0.10702812516113042,0.09008759123925746
HALLMARK_XENOBIOTIC_METABOLISM,0.08116759272158627,-0.027103991714091082,-0.06631450457901665,-0.03685160438203463,0.016905846415675368,0.06570609780509655,0.027888540407999315,0.031555115843041735,0.036280480623441434,-0.007044639072638134
