,MGH258,UKF259,UKF266,UKF269,ZH1007nec,ZH8811Bbulk
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13710959978874962,0.004151813399719086,0.059247200790153755,0.020177323090842105,0.07531582854494334,0.059197715246704946
HALLMARK_P53_PATHWAY,-0.041982207150820676,0.0014888762966627895,0.13073137907964308,0.12826185557191735,-0.0016499222119513196,0.021423779341381653
HALLMARK_PANCREAS_BETA_CELLS,0.06936741423417304,-0.01560429302948395,-0.03741935915497079,0.024775651615631007,0.005049238591309289,0.07360852817123315
HALLMARK_PEROXISOME,-0.04913769497591332,-0.0018856899293439229,0.0914589442705708,0.028447751449941237,0.10146262342600826,0.07825705194841884
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.14059234978570467,0.006153790540447711,0.0031366622172474302,0.07806586576280192,0.0482078664190298,0.059564225345523907
HALLMARK_PROTEIN_SECRETION,0.12251192345323475,-0.014424337755081463,0.028603929086730824,0.10690569991467629,0.05069762773955962,0.045093781144900175
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09552031524546885,0.0521252670962251,-0.003120273379735976,-0.049007124661070295,0.14449048721610283,0.052045394506085474
HALLMARK_SPERMATOGENESIS,0.041144706799256865,-0.05502186021708559,0.036409147632472556,0.05001588837830852,0.0782452809246963,0.08459909763801457
HALLMARK_TGF_BETA_SIGNALING,0.041767791039138774,-0.023118320107281206,0.08186121914840025,0.09246305961442856,0.07758204677916754,0.057833913191759505
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.055616858217546965,0.05594801468582851,0.06858023082319463,-0.03716408975479773,0.13184019120357263,0.0410713727370344
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06672284303132373,0.017321889080455847,0.11242126703586437,0.09852121624464145,0.05322440851494344,0.06205043037518387
HALLMARK_UV_RESPONSE_DN,0.06498288580379917,-0.02423370100907771,-0.019702535734636973,0.018317788004059598,-0.019626894259607647,0.06671477591060442
HALLMARK_UV_RESPONSE_UP,0.06639799517447915,0.02667952285072046,0.04243911967565542,-0.02795170876005905,0.049362908520804945,0.09773012948935772
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.007701897185262408,0.04526892884663365,0.07735563458176833,0.08806211896629679,0.015098166319831652,0.06491067666058258
HALLMARK_XENOBIOTIC_METABOLISM,0.07847505523874367,0.028571859801719078,-0.003074831661930701,0.07333601811628401,0.09682542650855398,0.0799614555077278
