,MGH258,UKF248,UKF251,UKF269,ZH1019T1,ZH1019inf,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,-0.035912946511104014,0.02140491055625473,-0.01210049888866691,0.050075186921780666,0.060095104856015436,-0.005781457651063377,0.04709424274047836
HALLMARK_MITOTIC_SPINDLE,0.08007640049259696,0.08487765231150188,0.02953576956854054,0.0937912521039735,0.018084136464050844,0.04334052199239124,0.07451721102612865
HALLMARK_MTORC1_SIGNALING,0.07403562660253983,-0.05636118213956162,0.02156011730633544,0.10327700089373121,-0.07800241004399866,0.008136756586055022,0.0914153476047711
HALLMARK_MYC_TARGETS_V1,0.045911923795647534,0.08933858225622454,0.0285624010464907,0.11520692602667768,0.07056829287621555,0.06880309663110538,0.13568141384677157
HALLMARK_MYC_TARGETS_V2,0.05086312444880837,0.1087720089826506,-0.04148277002623931,0.09466634007166003,0.10997461667782651,0.037741650429715064,0.0760744103339505
HALLMARK_MYOGENESIS,0.055522517846760586,0.10034864194853299,-0.01660217239799517,-0.04947653250876278,0.009619340448843182,0.06438518214862839,0.017702509151455204
HALLMARK_NOTCH_SIGNALING,0.05514938528206233,0.08856122726111591,0.015135522039273269,0.10759592811248515,-0.026163481546106048,0.0803548936608191,0.06710353786507132
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05827720494752392,0.06196464178560564,0.019255105059999684,0.006126688166853534,0.025700644511915886,0.04270306948474183,0.0761176458452176
HALLMARK_P53_PATHWAY,-0.003193372737520916,0.0015453719806988993,0.04875078222479146,0.11163791190494053,-0.025514965693976058,0.03819389129388235,0.12704155519743413
HALLMARK_PANCREAS_BETA_CELLS,0.025803378117900136,0.025549774944724175,0.022809934572845456,-0.032692127900331824,-0.039171191409253646,0.04214054063868321,-0.05209818988166787
HALLMARK_PEROXISOME,-0.03505793546719684,0.010495598017569389,-0.017005296659849567,0.06827843403737112,0.03362795235838659,0.0123929867455651,0.038933318530846195
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05185720888845793,0.10293394899610478,0.038476134003151384,0.06948406568645316,-0.030787323500866996,0.09024629844926163,0.07436363225470281
HALLMARK_PROTEIN_SECRETION,0.07965818352963562,0.03325243239210909,-0.00981527007691254,0.11712280192865515,0.040428752914046545,0.07915293213986073,0.06048178242764492
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11963617388542631,0.005536849730939205,-0.046448978940131974,-0.04901144922205973,0.0668699755381141,-0.024292090443083465,0.019375765733968583
HALLMARK_SPERMATOGENESIS,0.046503034986818674,0.0583793811683298,0.016381455099275518,0.05056836302687654,-0.003781053810744297,0.0628949962834534,0.026055533847806314
HALLMARK_TGF_BETA_SIGNALING,0.026188087189612932,0.09584708343105537,0.05309455169199566,0.13520017310008473,0.048130478333119966,0.0343166944818991,0.10047708301331375
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06590323010239621,-0.008736640790757255,-0.021680006303427823,-0.051636056388291676,0.0038450340924249485,0.015891780929960533,0.09545447753975314
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06008172137493395,0.08277779371565785,0.01929467089667801,0.1418418288421309,0.04081326230135787,0.008206942514150523,0.13378485581084681
HALLMARK_UV_RESPONSE_DN,0.08429888390544821,0.06924726943707303,-0.01646461655944764,-0.00046632332775954784,0.04426523836804091,0.05566380685074424,0.029979508300893208
HALLMARK_UV_RESPONSE_UP,0.013077952620949546,0.019524559205704273,0.0294715366458237,-0.06684530265488685,0.007041432771343252,0.027048072554205684,0.049860762149179054
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030026225469798502,0.05540552923940157,0.021084604527079255,0.09835895926907583,-0.05042137892596789,-0.0056302608805705,0.05164235889457778
HALLMARK_XENOBIOTIC_METABOLISM,0.011185462621711537,0.05366007599990954,0.004143196972624069,0.020293070989098966,-0.06223972210453022,0.09283192750523211,0.10803084795618734
