,UKF243,UKF248,UKF259,UKF266,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_KRAS_SIGNALING_DN,0.0475370078785835,-0.08548431042129127,-0.09832482224536514,0.00464924114575366,0.032562107951954404,-0.07891883365902941,0.11352524343612982,0.14341945773480416,0.09188894631297409
HALLMARK_KRAS_SIGNALING_UP,0.10204543762624772,0.027700239235083163,-0.0017396987206476488,0.030111446852648688,0.05853139148927358,0.009696107030727952,0.04953758711324198,0.050133118827475245,0.02444761819948817
HALLMARK_MITOTIC_SPINDLE,0.053648021143708965,-0.10400225360051422,-0.04881774075461804,-0.024872644535956633,0.08297150079136562,-0.04085392353594898,0.11906331876512273,0.12607656670072034,0.029195435332255857
HALLMARK_MTORC1_SIGNALING,0.04482416252559023,0.15891516710268114,0.11211613608213812,-0.02012289859950896,0.1421086008532865,-0.01521454277408498,0.21499407541178928,0.1245751703118252,0.026401142954991536
HALLMARK_MYC_TARGETS_V1,0.08607011178934441,-0.04374773596807566,0.07220090679693027,-0.05427520608457772,-0.047225938997283966,0.08028888415175324,0.08133399187418551,0.16868771413852038,0.07166962267456989
HALLMARK_MYC_TARGETS_V2,0.04050934438334797,-0.01989283737708244,0.0683536997336635,-0.037602656716178635,0.02795312520907611,0.022073072940175773,0.010373674477906169,0.068643227031386,-0.0003515677604769912
HALLMARK_MYOGENESIS,-0.017858465698222435,-0.12390516306805145,-0.04421917643634014,0.06321601777954562,-0.020926018438782047,-0.08313204462682657,0.038403015176515724,0.07825548867548497,-0.003822169384058643
HALLMARK_NOTCH_SIGNALING,-0.004389506857541054,-0.15042069390453122,-0.0734994419645057,0.0394478023983935,-0.025042553916440717,-0.016444123587260787,0.07022477534984024,0.10844633482741257,0.028797636364780985
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0008577192588447581,-0.08242291587947605,0.05944377294779435,-0.0031345380753362395,-0.03603206697192155,0.07535265146857599,0.09110760888077606,0.16313873714466046,0.10220958562693247
HALLMARK_P53_PATHWAY,0.048655749049668524,0.07516606685146898,0.06138515035077839,0.03162325889198206,0.05916448213124032,0.006078039140296403,0.16863056916407038,0.1936767662976002,0.06714731348825119
HALLMARK_PANCREAS_BETA_CELLS,-0.040162146116989046,-0.11346782949405976,-0.010638089582180347,0.024249979191514733,-0.013685992137320236,0.07136295242653884,0.04641073612936353,0.13707712770999167,0.07581154497183958
HALLMARK_PEROXISOME,-0.027241159672349698,-0.11848571224927307,-0.06020451064108703,0.0025856664860738087,-0.09455075443188919,0.004202574189916257,0.06459677703176313,0.10585429984162283,0.05567486969287511
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.015237987765354632,-0.0784524339990504,-0.02313203710257879,-0.02419730266286857,0.00946299689407769,0.023271888059848263,0.07935410855421127,0.12441842002550142,0.07285245802338518
HALLMARK_PROTEIN_SECRETION,0.08188522684860204,-0.0005745487378509973,0.015081273725290832,-0.013550444967833631,0.06854414059307097,-0.07336982764853434,0.15694769094560249,0.1460720002511364,0.05115285092245655
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02801913999530649,0.049256107589230325,0.12204303600304799,0.04043774373412385,0.13409134203888656,0.17711992613100036,0.12411040892336972,0.18606677527450644,0.07809258947760717
HALLMARK_SPERMATOGENESIS,0.010498719405220666,-0.07339140280722342,-0.02793456447398116,-0.020505756277193032,-0.050697187964842176,-0.061313765789879474,0.09880194493781488,0.14085187057516096,0.07948477534835895
HALLMARK_TGF_BETA_SIGNALING,0.056429434532343885,-0.09250480238960818,-0.05699564966190473,-0.019506559159775,-0.0659751708761424,0.0441453362568383,-0.01997929782893894,0.041672285272011965,0.031502603678143046
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.032345290339846414,0.06530046980789436,0.09433202135805036,0.022677679610353076,0.16571384043871232,0.0663428259965581,0.10855120668451963,0.049672887288131636,-0.01752736781573997
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0034962512904041752,0.05580487469695217,0.09779316531382985,-0.06040796003464514,0.018423930549984174,0.033519739555826676,0.14490082527049356,0.14651267054584638,0.07110413928310565
HALLMARK_UV_RESPONSE_DN,0.010588637966930365,-0.06611234491948721,-0.07105436154346609,0.05571179454095518,0.014960948973805066,-0.039344157151085996,0.04274161071126606,0.09460742633123705,-0.00850692406320284
HALLMARK_UV_RESPONSE_UP,0.038852270813361796,0.005859075827370373,0.03387074788481284,0.000456094143667495,0.06960893369551442,0.04107328963096013,0.1803527822459811,0.13589947275431363,0.0471611680664858
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.020577739671152687,-0.047139747976029704,-0.12905025525018818,-0.030320546838853303,0.03521586240600487,-0.018886632095486505,0.06744665588825334,0.11512789177349107,0.01108402325860704
HALLMARK_XENOBIOTIC_METABOLISM,0.036083644278251156,0.032802095700957094,0.024927129592686895,0.01293978748738269,0.01628664374887182,-0.010158778950495358,0.1546460709409418,0.12333846835477617,-0.004729734808779214
