,UKF248,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_MITOTIC_SPINDLE,0.14413037291587494,0.08917894196642484,0.02795941643713315,-0.038151311095331444,0.07498121047835661,0.08339845683527371,0.2010451837424833,0.1720992098828497,0.06553677119005201,0.1005596846975458,0.10531422811420076,0.072630605259187,0.16828667427496924,0.23762970963873975,0.1932412637121395
HALLMARK_MTORC1_SIGNALING,-0.05697817941031148,0.002651394251290464,0.002292838904377609,0.011450251241151793,-0.02455418926745215,0.06718990261139568,0.20427845393654726,0.04219757081857275,-0.05863325797620235,0.08920010854299228,-0.003922811052281701,-0.03396902862954119,0.09425425143001383,0.06645511949378954,0.07727369359811938
HALLMARK_MYC_TARGETS_V1,0.07079186891281569,0.016718200962851683,0.00037803263148567814,0.031956874045893875,0.04798930679685361,0.09169047792604323,0.16718695725244215,-0.016893523732783033,0.051438323219517995,0.14260676237386127,0.10241979811804601,0.111605157295304,0.2140819645255384,0.21106551314364208,0.2165776864459878
HALLMARK_MYC_TARGETS_V2,0.07688058632517332,0.056703665866888464,0.0010616807002590157,-0.021541875448366266,0.08203324199082956,0.08576003678172628,0.10449173717880444,0.04400363900943619,0.05428651920330618,0.0189750886751082,0.06464436528331766,0.07233752602114824,0.1818668203679294,0.18185697311982582,0.1997539492273471
HALLMARK_MYOGENESIS,0.15603155511698097,0.05212871410709524,-0.017246280374598456,-0.024805292735579618,-0.028002686557108254,-0.011843251192942637,0.12431794821577484,0.16579305607528422,0.1195651213995607,0.09255444715068972,0.14136828200070725,0.08809414312386829,0.06145295496655939,0.17253312898899534,0.07030171940345478
HALLMARK_NOTCH_SIGNALING,0.13578100173868507,0.09054909738065692,-0.05043895357127385,0.027898813106161095,0.07254432425186201,0.06484800122157955,0.2195676901917456,0.18069339854839975,0.009281309617575345,0.1522939293315359,0.12147997682407542,0.0677344566428679,0.2452526973669261,0.2487850531478734,0.16239667149742126
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.010065313719859489,0.009898219352631975,-0.020882417335531804,-0.019067998312479805,0.0749366286078892,0.039830640212489984,0.12453046718781986,0.07445783317944757,0.022641380284913984,0.10487149836473919,0.08914239790783807,0.11651263332322087,0.24721039380806886,0.2584072195577815,0.11952366369129286
HALLMARK_P53_PATHWAY,0.034583963436519975,7.567762694629372e-06,-0.053078577723396005,-0.003859396390374846,-0.0020331303218044405,0.05886153826986457,0.15728935691048113,0.046348721258107795,0.007221608908102799,0.196773900673903,0.07640006282029772,0.09213524296020734,0.23872926511277406,0.23183431647711525,0.2042937519835961
HALLMARK_PANCREAS_BETA_CELLS,0.07837520708873474,0.016965994211730843,-0.0335130142879867,-0.06126031004694302,0.045676876900636355,0.002909313422573382,0.15762246072670444,0.10071474370679745,0.06156058604946748,0.08984760783163614,0.07832363163400129,0.07577247971530691,0.18317218391493664,0.20526010264157063,-0.0226836555594768
HALLMARK_PEROXISOME,0.09907477142636666,0.02769181622114757,0.01853428602199585,-0.003423766570817117,-0.02450516702042309,0.016077522456276257,0.10611927280996925,0.04536093538216551,-0.1009594556028106,0.037512227550473405,0.09787751702384848,0.08467858693583825,0.12858133167688168,0.14633847949002757,0.03514520480417236
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08330704312492385,0.04435836723925831,0.007056690220571646,0.006821653775884142,0.06169564053999851,0.04362240766447325,0.11909622025602287,0.07856036654844259,0.07823978944287846,0.13013776694865364,0.13955360607598905,0.08790625723254812,0.22919793163749128,0.2358591585427959,0.13033742528755785
HALLMARK_PROTEIN_SECRETION,0.1074108451583057,0.07237714553182528,0.0249118723039801,0.0025151295924124508,0.07359576846490631,0.05977031773312338,0.20280502833219546,0.11357059637546331,0.09062173185487951,0.13847881158059955,0.07419846873245292,0.0830553130402991,0.22945397253685365,0.21848192945408762,0.15650139129720594
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03866115929547849,-0.02150477771278934,-0.07445578479800828,-0.06168851050160729,0.06656117898310386,-0.03418779853628504,0.026244810942997247,-0.0025525333721486986,0.034755543650220294,-0.0722826734033716,0.0775443134354465,0.11798058839826402,-0.19159001047540677,0.17190696442605413,0.009536863228748265
HALLMARK_SPERMATOGENESIS,0.0904431892870256,0.05001583454805323,0.0028160070005317024,-0.03367772096406453,0.08385477707094448,0.020961254883300456,0.12053961604396735,0.11298065932841177,0.10570874227294733,-0.025365731867285878,0.08075122294098597,0.09223167845490575,0.10348923294199718,0.23718385065370912,0.09441722202337441
HALLMARK_TGF_BETA_SIGNALING,0.14128113851497065,0.04543928959382424,-0.04541831985445016,0.02123424790899927,0.08045821626893873,0.06859544851495876,0.1928332352267709,0.09928176723051436,0.1349746278270674,0.05978738262834119,0.06627962995708682,0.10649742946590993,0.15913411253352677,0.12901251903910252,0.16185812725376994
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.1080481631985351,0.01627948391301934,-0.0041770577238285774,0.0002771453700109283,0.027939713134484498,0.049969680735825334,0.08322747039876163,0.07114630407100177,-0.018892216087656816,0.04720046228895677,0.011897294099602938,0.018915444552207294,0.08777573004340405,-0.039136765878327644,0.1589059992349661
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06325713421309258,0.038854673674186414,-0.013946593665409113,-0.022653405138054746,0.09520001154107871,0.06781630199398397,0.20977154364813325,0.14880412217570096,0.04959403191932085,0.14790752069662888,0.09410358043722974,0.09181451465112939,0.23789120441944378,0.22038505165211825,0.21971576609606386
HALLMARK_UV_RESPONSE_DN,0.1340983104517707,0.029646279705309156,-0.010199107685065913,-0.001097028852894798,-0.03756401393632632,-0.012974443881724735,0.1654305480680836,0.0775616442413509,0.10079221419220692,0.103082920603425,0.0956439908167103,0.08244556798974896,0.1773409267377019,0.08799168021215278,0.14526081243322692
HALLMARK_UV_RESPONSE_UP,0.017142284831249844,0.0438723039017064,-0.022412753271096007,0.004277365601133602,0.04649522527703289,0.0015429100583761463,0.20189371122927716,0.18492294280931953,0.0016498974430461516,0.05186437418301823,0.03458218111989989,0.0819557657103888,0.12346679192883347,0.20220380872334348,0.12441479158288277
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08308215333023627,0.0905410576131664,0.12669219531258621,0.033661265819965584,-0.0038490784753806365,0.15218998740901618,0.09799313535878285,0.04104632422322748,0.026715534984666802,0.07597753429645913,0.03723635648201735,0.047655318793942476,0.20904536077264402,0.16706459704650586,0.06113251151420697
HALLMARK_XENOBIOTIC_METABOLISM,0.035060110821157946,0.028788556083863017,0.03953008498031759,-0.041834204093612395,0.049472646367860106,0.03400539597356835,0.2016664947889482,0.13841306675051213,0.0889256899694761,0.08595761748019573,0.10849266115452602,0.10108897166826897,0.24046291901190728,0.21610959121588497,0.22305883203257745
