,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,0.016523648516384278,-0.025258059844514406,0.03194549190020602,-0.040675115875239996,0.03843671242023052,0.042081919561765914,-0.0005260996808166841,0.05080581059281611,-0.02755786338594493,0.07745030946055204,0.015802172025465747
HALLMARK_G2M_CHECKPOINT,0.08942823002681459,-0.029751337114520663,0.06626066219381908,0.07079250678958675,0.11325834299418111,0.013689412561265494,0.04543465482024494,0.12286035160619874,0.0006918135339543269,0.10152413257272157,-0.02793521207929142
HALLMARK_GLYCOLYSIS,0.01638075298644108,-0.030579442314118428,0.07988042106467269,0.010441855065514458,0.0965460286798324,0.03795473610427569,0.028033507218804966,0.09939001363800393,-0.046327430397978625,0.0791521267099361,-0.028203196257370822
HALLMARK_HEDGEHOG_SIGNALING,0.03369636742671927,0.01178152033152588,-0.03827064875647904,0.023682862639608292,-0.055539427715583026,0.06270745131717656,-0.01524072229033501,0.057179436970081585,-0.027593992543130472,0.08327389560033543,-0.029028201536389898
HALLMARK_HEME_METABOLISM,0.12867207978780462,-0.007829929981548104,0.06871836547400688,0.09327999366557563,0.1550230409218771,0.07584805594862092,0.13493416084916296,0.15381477953585465,0.023290653883788204,0.09843105791633097,0.014965177066683584
HALLMARK_HYPOXIA,-0.07973758122954097,-0.019066421234624768,-0.03365338584174393,-0.06455244367111339,0.11888983507978992,-0.0028974218184104447,-0.08618588773784235,0.13477248874179296,-0.023870757406165243,0.013632554981433606,0.021372689857376084
HALLMARK_IL2_STAT5_SIGNALING,0.09977810210158009,-0.03406762523662648,0.07152939676935878,0.06406252102379427,0.10001955693669416,0.09220200488806642,0.10890996931255396,0.04521613229195744,-0.020450846680378828,0.10523936788100735,0.007576078364745342
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08584905694087977,0.010497073569331461,0.07325996109789408,0.027713740786277228,0.11858509636347184,0.03481187853711053,0.07355799406788817,0.1334404785584924,-0.0017375133298805326,0.06013148507315862,-0.06460852704599171
HALLMARK_INFLAMMATORY_RESPONSE,0.12387280431009401,0.005013020119815845,0.06475949485422756,0.05393459729889935,0.06497937082418274,0.06437246790653327,-0.05361484274110632,0.13071265978681504,-0.04182813337696126,0.03303548992431546,0.04758945309971167
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10823233595992825,-0.0452469955698058,0.06671479433363088,0.0991749238000792,0.15669650782730823,0.14980263383454986,0.17961374124560567,-0.015298535793515464,-0.005169395122126972,0.13731550098812206,0.07589296683233314
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11546763575862584,-0.051151936965390936,0.09893070295951108,-0.003771302145138703,0.21415276349611673,0.06305662099700084,0.04526253749840019,0.1423853457656943,0.012562237819931302,0.08982303798088594,0.025791588158678255
HALLMARK_KRAS_SIGNALING_DN,0.013961213754367987,-0.04695985139911687,-0.04034037963762533,-0.022144134021701272,0.07513904727797088,0.02736450792478943,0.0749140014738304,0.1407685862880334,-0.030809472940900154,0.05231567222098067,0.014859869510991604
HALLMARK_KRAS_SIGNALING_UP,0.07471622128942362,-0.05959730753505298,-0.0014884499214066489,0.08397278311782849,0.1397848345600775,0.09221328060856754,0.12854981546781535,0.09465096662659324,0.01989908616079548,0.16673232219129094,0.07563476725792993
HALLMARK_MITOTIC_SPINDLE,0.14749273038703326,-0.0282044850293669,0.052890586678346986,0.0897518873931448,0.1529373265138383,0.05936139474617206,0.1460748301114535,0.12904283072866835,0.03691983853752045,0.1835647608467966,0.01060520217470081
HALLMARK_MTORC1_SIGNALING,-0.04055421470733278,-0.015854016604532076,0.07964522412145515,-0.020342622766861978,0.1268038663023422,0.011264680815441628,-0.0630968517029568,0.10225454630160967,-0.05508721888239333,0.061742256827856175,0.01976382723292308
HALLMARK_MYC_TARGETS_V1,0.08989784692752109,-3.5675463583384076e-05,0.08750658105561009,0.12818206624677111,0.13891972329306854,0.07436396342003222,0.17227476111158602,0.14130598609630646,0.047434126600555473,0.12411808420799081,0.02254413484271061
HALLMARK_MYC_TARGETS_V2,0.08317900022061346,-0.05426694567938712,0.033646271822946265,0.012219197123349224,0.023982041411069868,-0.01681052120581336,0.07148501031787369,0.07575022192899646,0.009871998906902883,0.10821097743138237,-0.02164686106086754
HALLMARK_MYOGENESIS,0.1676756887409241,-0.011490897797320529,-0.016307211036636935,0.08882150007932474,0.1028169006674465,0.05201754226165735,0.19572178426772216,0.1295296707998632,0.04708664757320402,0.1753698354810011,0.040161755451224544
HALLMARK_NOTCH_SIGNALING,0.09773329959569735,-0.02269345439970798,0.06508280386582879,0.07841978200075278,0.15575180544465406,0.015536452459262055,0.14321564848484158,0.1387430458930614,-0.032692245619272746,0.17870174080426957,-0.014863305248808979
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04718374048894262,0.00537198166415064,-0.01806452109582576,0.10666243748031161,0.10646964457386925,0.05822384853898963,0.15126437525559874,0.1654283541666236,0.024713529823666834,0.11153942322739943,-0.020918282343025264
HALLMARK_P53_PATHWAY,0.011470199676777348,-0.015075823379446747,0.0993675018115438,0.037684635455435156,0.10865127489536919,0.03769214399609821,0.10351422810513547,0.13821711274286252,0.025746219620987776,0.09001647883546215,-0.028192565363025203
HALLMARK_PANCREAS_BETA_CELLS,0.05747073927331381,-0.011434577550186462,-0.010579828314254558,0.10439422666425466,0.11565352117570976,0.12743133460624156,0.08304706875681625,0.07618075986235287,0.017015159361398146,0.0547327164439898,-0.027105159401339455
HALLMARK_PEROXISOME,0.09066440201455642,-0.07393573659152816,0.06280179074770391,0.09119932231384179,0.10464893170075898,0.05952152751130315,0.10579505865301123,0.017582432816267778,0.022783441957455044,0.07367627398161691,-0.05825996800970238
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13261497091264818,0.045850149299621855,0.07362683396391068,0.11305673936129447,0.15423828309805127,0.04167529900697211,0.15768234023365502,0.13974126807050657,0.03433661839049777,0.18249162449868583,-0.03699385008650848
HALLMARK_PROTEIN_SECRETION,0.0966131592363175,-0.017157547994594936,0.05583002379382871,0.11491001849536266,0.1708126779383826,0.08008466514824704,0.10992002574811584,0.17448685982594264,0.003221937244318383,0.13880443563309905,0.010147652258342342
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.014353754778924848,-0.009277987141156161,-0.041215960326877035,0.10902285741259055,0.061039806332490204,0.0014400484313441618,0.10782321020073798,-0.12833629771380095,-0.016615427300168892,0.0763071249219835,-0.0077852841155722175
HALLMARK_SPERMATOGENESIS,0.05422035186947348,-0.028142823109790445,-0.026392458117568355,0.0775827073768033,0.11733940509184816,0.03112462351931545,0.0626562987002598,-0.002302808541633115,-0.026934133468514036,0.08818032215010833,-0.003686421926034098
HALLMARK_TGF_BETA_SIGNALING,0.18140187198446206,0.012197429364834566,0.07031535490591964,0.07185143574650837,0.1453905654691581,0.07297450062234773,0.15490946688235682,0.1464525953902171,0.034196350877495674,0.21812305061793122,0.02277918111820125
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.048721299609847696,-0.013533851929530525,-0.052938988319164,0.004480695833366688,0.16802450960934756,0.012632725139255587,-0.05134485675423262,0.041289337133212645,-0.024607263991631524,-0.08069282132864265,0.010229978470596403
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10631118013192827,-0.019799529645900472,0.06375324003805026,0.10589550316847299,0.1502071980949179,0.03563353597396214,0.13910770982843404,0.13882895511138627,0.028372289882304107,0.15181542924238134,0.050518950627991145
HALLMARK_UV_RESPONSE_DN,0.1117949744382366,0.05121410038938771,-0.028502076959727226,-0.00685033267397771,0.1532764111762554,0.09683833568191659,0.1888880273057891,0.09530238892326387,-0.006544728242966053,0.1326152845613145,0.010999138680460216
HALLMARK_UV_RESPONSE_UP,0.08869542735852,-0.012152389354013504,-0.04004540940233087,0.029867360090940053,0.16777793442382594,0.05232694344638883,0.029027686721475064,0.077348756314829,-0.034202628245597944,0.06256106700029083,0.013160123360662853
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13259655149902366,0.05275926730406858,0.06404958457243064,-0.01690764770181538,5.198249670538658e-05,0.03734900331993901,0.030579413674265518,0.12971217875030305,0.040675155081993,0.1371659780118791,-0.08499789795067149
HALLMARK_XENOBIOTIC_METABOLISM,0.06477190824451752,-0.04798383526469463,0.013046248169613563,0.06574360263578545,0.12192344540476324,0.014399668307352722,0.15337488497644627,0.13065243261675605,-0.013498922699325525,0.08072270812774858,0.07854291533394282
