,MGH258,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_HEME_METABOLISM,-0.007539768218764752,0.08483260006984959,0.02379393323672589,0.002672676416029539,0.06692022639538045,0.08626654796514545,-0.0161416918333303,-0.03138749878484423,0.1648710899447835,0.07080056436076922,0.10799010633521294
HALLMARK_HYPOXIA,-0.07688979315732418,0.12278133224837809,0.1089086788765315,0.08544274784927085,0.036404305116636976,0.0576169391757291,0.0653588460155488,-0.07643437582951079,0.034421446327285596,-0.015126553407493856,0.12214637133549261
HALLMARK_IL2_STAT5_SIGNALING,0.01248854785838418,0.05214160788139272,0.03351346330183287,-0.02939628900947783,0.0278088470489098,0.05598742760489454,0.030681295615140974,-0.0026630333490300145,0.18654229862326172,0.03971205746273607,0.033028746870334136
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.019733710112765566,0.08364826664431842,0.0821724388049116,-0.03799521252631328,-0.04690027408662688,0.06693858129269394,-0.048390693581967896,-0.007747542534204874,0.14218215138952048,0.03566327589075694,-0.04488121657270894
HALLMARK_INFLAMMATORY_RESPONSE,-0.04125988937810574,0.03319711783691292,0.13709791607332658,-0.06946209502382507,0.01974733590264281,0.052217511413127374,0.019042459082784253,0.06359682180825733,0.03874894559943305,0.050211776541018605,0.06114025124601038
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0048123274332620754,0.08119067765854597,-0.01924722958856505,0.03776609080263076,-0.04556725237274952,0.06622173775479774,0.033599472375657906,-0.04880459388986085,0.10900737449941791,0.09987229438418613,-0.11491628372995928
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0632584347462228,0.06637762565826646,-0.06757115529272283,0.047581279941031014,0.02259743241000251,0.010213264704351991,0.02405983858868599,-0.05937412815159073,0.10420636082570764,0.06525338805936148,0.056985702652880874
HALLMARK_KRAS_SIGNALING_DN,0.031776215697354115,0.08197206707210815,0.07011365339006732,-0.011838241803325636,0.05930029836563494,0.09297146130100954,0.010102712827317126,-0.019753522151827508,0.14332780279017918,0.06401777546280582,0.12019820897145551
HALLMARK_KRAS_SIGNALING_UP,0.035957450812344,0.11542660844362057,0.07875461216698072,-0.03051007243053276,-0.024719723244744564,-0.0036502999268622728,0.0013582415216710434,0.02958202233342021,0.12620837197593737,0.04895560494445222,0.03736168704981425
HALLMARK_MITOTIC_SPINDLE,-0.00816833688650321,-0.02681995411306338,-0.007356754574082999,0.019555781815089445,0.02382715418461736,0.04788706475385876,-0.008986265574171705,-0.013119054369364861,0.13861841046873563,0.07221845888923172,0.12373508881713129
HALLMARK_MTORC1_SIGNALING,-0.07143348908133974,0.08394545444625093,0.04914168825008731,0.050903664525133833,0.044913348361688976,-0.00244186172967816,0.003488866226329017,0.0335480621421195,0.13282802628574117,0.0531252073437136,0.0686803805007404
HALLMARK_MYC_TARGETS_V1,-0.10862313098394864,0.14516842874499178,-0.026714885668533764,0.0455434824454996,0.05418943557969519,0.11025131573898943,-0.07904991561433282,-0.08596683386518296,0.19247335559782394,0.02446286107072014,0.0921829824379704
HALLMARK_MYC_TARGETS_V2,-0.049941880718381765,0.10180262471677923,-0.010293540459781873,0.01232845817774432,0.0531236340297494,-0.04472264801665614,-0.025872414766347274,0.030792458755499557,0.07194046426186756,0.023974646710482425,0.09138860468493895
HALLMARK_MYOGENESIS,-0.04960644252605647,0.014218122588311049,-0.022418655815058242,0.001010639954286945,0.044514460513150104,0.06830806013945236,0.003039683328832306,-0.010069309338352187,0.09660820725793808,0.058388176052002,0.029732409532439233
HALLMARK_NOTCH_SIGNALING,-0.05543514688730432,0.1652124561620402,-0.003675134290461416,0.002428669166792451,0.043530049159915186,0.03616518726353154,-0.037152927797330614,-0.019065217567337412,0.1545700991236364,0.02064162462249447,-0.02122786680555524
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09013796788914262,0.14336401202798635,0.07769655367376428,0.014276766651262675,0.07855154223553065,0.1299726597017563,-0.016450393030368014,-0.11873500663105696,0.1803475580266337,0.02155414830233172,0.1388453010667912
HALLMARK_P53_PATHWAY,-0.07393619596484025,0.10803080560572728,0.06375835635850892,0.0023535380642769666,0.02190738481851256,0.09684365737715044,-0.003771383736407944,-0.028064059998398155,0.1385917544413728,0.008661404226162035,0.1124165580800203
HALLMARK_PANCREAS_BETA_CELLS,-0.11740748624324938,0.16573363609031477,-0.0005612067299763558,-0.027234110144697708,0.016185335149272218,0.12534303532803684,-0.02443052903144305,-0.022987508153897822,0.18819756130616308,0.041869727680326894,0.04470996407201054
HALLMARK_PEROXISOME,-0.04072304290995746,0.11290197485699395,0.025372576841856728,-0.06137865669416446,0.01094348857747357,0.04202805339526331,0.017771451400219795,-0.05647871138203645,0.10629961805861447,0.03990801277045514,-0.045403196856547354
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.08440434675544362,0.13042481836231937,-0.07932199068975655,0.04465747711136873,0.038916618098791315,0.11957623845255308,-0.01949066276941346,0.018311601413346118,0.17232948694583325,0.058186253395217935,0.07747626636619805
HALLMARK_PROTEIN_SECRETION,-0.09232904251789481,0.06410441249550014,0.08985002561159386,-0.030895808736172422,0.08187654240573823,0.07552584873285813,0.004849732465694083,-0.041215099862314704,0.19965497568203858,0.053787407494996935,0.060031848785342456
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06905507457823375,0.048938572050723356,0.12281786876562938,0.017068070013146013,-0.03495875551463165,0.05282502048557325,0.04354032830953577,-0.05707018191417731,0.15096679744862682,0.018974606943944088,-0.08335955738325253
HALLMARK_SPERMATOGENESIS,-0.03269075739440049,0.07754470526126478,-0.055072130286771784,-0.023175912084020717,0.02935154462426732,0.10452379802075974,-0.007342028547284919,-0.02763020188049744,0.16923355525643552,0.05360491254628796,0.14596471858555624
HALLMARK_TGF_BETA_SIGNALING,-0.03671797610997558,0.04420067608540969,-0.09562562297766039,-0.04870515822464303,0.022007830495418705,0.060278163753178605,0.01620973599997138,-0.04319122304582262,0.11878461314406645,0.05989153061859364,0.02951773313925178
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.022641874684686977,0.06859563133994605,0.050959786194396055,-0.04315252655966085,-0.0005574461821074276,0.05375223480501372,0.004418341414533166,0.037063963049291694,0.08917756031787688,-0.002374789032461792,-0.03873665973665949
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.11008874995806353,0.13601939627800166,-0.024347464500747998,0.02277405213727942,0.06235846247942718,0.1010182107785178,-0.002724601737506491,-0.04720285335576139,0.15165203680281206,0.057425556001794185,0.12775095282892918
HALLMARK_UV_RESPONSE_DN,-0.03132146907527761,0.018470962978354703,-0.032581690910735005,-0.00885984933363337,-0.02567268462402886,0.021210001950081284,0.026480244127068193,-0.06689441808101072,0.15125116747979309,0.0698229582906712,0.11219581679116558
HALLMARK_UV_RESPONSE_UP,-0.06468950700629926,0.1050265192434959,0.045367188095554456,0.03162872389680685,0.04503733701879706,0.016997440370177305,0.03353637240410952,-0.0390536912394874,0.18671512139366078,0.015085205119037687,0.1519697162785164
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0900398161974122,0.02571192783460441,-0.020452423622120807,0.046424992576024914,0.13007062488850857,0.008639728132652812,-0.04261606174173161,0.04177900504651674,0.059596787515775004,-0.024147506966803286,0.02793770423855335
HALLMARK_XENOBIOTIC_METABOLISM,-0.007371163944402573,0.13128377050315768,0.05055095541791784,-0.009729871721611138,0.054329213241697955,0.06660909340474219,0.02146143400350787,-0.039758142011178395,0.14186911563878754,0.05066263811714276,-0.005576329346221706
