,MGH258,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,0.010070965046949274,-0.03619225307934627,0.001589732032621909,0.05480186883895555,0.014535366534985135,0.06560399797796031,-0.0282094016557932,0.047912533839317345,-0.006920141530870418,0.0591795854350397
HALLMARK_MYC_TARGETS_V1,-0.01452220040623015,0.031319176834542446,0.028686298586250054,-0.017614347970742378,0.07288376545070462,0.06357475375837232,0.10074790565298168,0.07492222648531847,0.08233771558887922,0.10010079579898684
HALLMARK_MYC_TARGETS_V2,0.035638952931477265,0.001865452800106834,-0.002383551286772543,0.17903035577739895,-0.0056904714843718065,0.038688508777932375,0.07402572468784561,-1.154984128747123e-05,0.05291995018455037,0.12777076543735755
HALLMARK_MYOGENESIS,-0.006179672161383397,0.055456482631680806,0.05483997351303097,0.0859910494068564,0.01628289055179084,0.09608533985349246,0.10276026830924916,0.06003210040746517,0.08854929303655866,-0.0004320850931353461
HALLMARK_NOTCH_SIGNALING,0.083491575168207,0.07375372710459417,0.07844288715455623,-0.0017662064573049855,0.07687088185175114,0.07585307514035554,0.16095856162808012,0.09779760726590736,0.1264569483628688,0.08719211140478224
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.005075065428574353,0.042849031270649235,0.0072857100134490795,0.008324146131278583,0.08281809385772847,0.06291179261542634,0.12662164514915014,0.056898515590134,0.12737045744102296,0.046923580257694476
HALLMARK_P53_PATHWAY,0.017840107467666313,-0.0409806029715796,-0.007881755689532947,0.0074793502927831814,-0.03166219580811744,0.07833929629766977,0.14086709453477245,0.025761306444374476,0.12137144463876055,0.06548517821698968
HALLMARK_PANCREAS_BETA_CELLS,-0.000888615494763424,0.0923455637444843,0.012435156239237606,0.0800408799466795,0.04861080475707937,0.026729809741211027,0.10321239879455858,0.013593702569896565,0.09910136931418913,0.005115491972051069
HALLMARK_PEROXISOME,0.01842306362668474,0.06788380356003314,0.03930415849656402,0.07490544010686227,0.04197736092590257,0.034471555055633575,0.05070163457107477,0.0037519197656731194,0.08505171495568425,0.08335234592322267
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03299238704186072,0.0471623429985713,-0.01346388939634755,0.1274814354370005,0.009422825708857338,0.09515246311749535,0.09105112894815548,0.03210680749030353,0.09550198805325627,0.08039156919353135
HALLMARK_PROTEIN_SECRETION,0.026994506361792354,0.0321828123447588,0.04391323475875408,0.059635478457286575,-0.011272874548263959,0.11390172121250554,0.13685078914570897,0.034953481936304064,0.08596732886099799,0.09896802376352194
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05180003028589826,0.019697903624186483,-0.03576601408999625,0.04507103467600779,0.046602604687349655,0.05509543668430042,0.13945646627669195,-0.10962378734243701,0.08647215272058743,0.014035059665269299
HALLMARK_SPERMATOGENESIS,-0.0058364944727822615,0.03310666555690443,0.0060593298743679075,0.07980461138502737,-0.0444472030510459,0.061659015848037554,0.13506335818984136,-0.043374201000600014,0.09903489552590224,0.020075827438644157
HALLMARK_TGF_BETA_SIGNALING,0.005907790167587693,0.045083058073352646,-0.007035338883516168,0.026199659222719277,0.10308624941814451,0.0687447692868939,0.07743705265929401,0.01787500640356777,0.06064684642594694,0.0811234894318415
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0022124132575863983,0.007631067213812361,0.0048661327600076736,0.09692384012330457,0.06674041164191843,0.012526383918089357,0.05626303614725046,-0.014517343263639435,-0.04153993529995162,0.07323690667049658
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.046391526469524005,0.020985219304260734,0.04121367929962906,0.05808702496255157,0.010873640286527226,0.08231896955944916,0.10518862819408044,0.05441054067704596,0.10279382620825508,0.05333196397664052
HALLMARK_UV_RESPONSE_DN,-0.0006929239270514069,0.06994039724192598,0.014744297935757388,-0.029146191860765173,-0.03732654679027052,0.07560818869779504,0.07600240182472576,0.06093408714407757,0.012225891198506991,0.09239333627542883
HALLMARK_UV_RESPONSE_UP,-0.0011371775525392655,0.06002033308796144,0.01815847975815817,0.08850988468432851,0.038455356618636506,0.12062503628377783,0.1088990693322229,0.04828242976329035,0.09385402815989069,0.07573780636310128
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03900912590182152,0.05569095452348594,0.03924796389637838,0.06930269769394862,0.05406702749291858,0.0012042359229352938,0.07930885228959524,0.06449185099927084,0.07164674185505564,0.13128008503390776
HALLMARK_XENOBIOTIC_METABOLISM,0.06278999829094037,0.03944227307154977,0.03327881420364616,0.07648594981402687,-0.01127374205785567,0.09694617527071477,0.14242742515115384,0.03322651728639993,0.08765392069920977,0.06330178561749321
