,MGH258,UKF248,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_HEME_METABOLISM,0.06402322880689906,0.003635543497660573,0.1355546754231712,-0.007963051112479962,-0.0350422915162192,0.1232916427057418,0.08388687099900209,0.12912139161496886,0.12161436780836324
HALLMARK_HYPOXIA,0.06943041812678485,0.006045238444678987,-0.05691359879385469,0.06655539169366675,0.04364360587899935,-0.04534563891010886,-0.04437408724267934,-0.04388169032623322,0.042952159216966226
HALLMARK_IL2_STAT5_SIGNALING,-0.03676448518944439,0.03429061982948246,0.14792228068575444,0.05267143000877276,-0.0349597213214763,-0.03796434417412034,0.06859622245264564,0.12099408617350746,0.11737449824384254
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.041320787399895434,0.004369285592784594,0.09473389883409078,0.10369165040748043,-0.03745423281576801,0.05655519396965292,0.10111075649471374,0.07322383755316053,0.11156131670008455
HALLMARK_INFLAMMATORY_RESPONSE,0.06212950780843968,0.027728292420424655,0.07619578758651678,-0.03823195919594121,0.02230391390348289,0.039649075338252904,-0.039039735920030794,0.017725105110898313,0.04252630755675834
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.031360862039330854,-0.026180231754255923,0.14407425848579722,0.003009937321401954,-0.07569248786815966,0.09802325056453087,0.08590496488467103,0.11828965086610198,0.07425396343304007
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05162750467792922,0.00209577851840422,0.11431812449006122,0.03696016289561647,-0.016547143816118465,0.08644499924600399,0.01501304720439191,0.03270636778782975,0.08232031747655842
HALLMARK_KRAS_SIGNALING_DN,0.07393472762832379,-0.008369582849631643,-0.011253632607172116,-0.06060774084708169,-0.00737792739577309,0.028489267658191167,0.0694005195290001,0.07836300207312705,0.06458037209562313
HALLMARK_KRAS_SIGNALING_UP,0.0023354893254407746,-0.0019395100205377618,0.026472883840918972,0.0023375502737762862,-0.027376722922794854,0.101362165449467,0.1304238624086675,0.1150054009301938,0.01233596618520023
HALLMARK_MITOTIC_SPINDLE,0.07466317956967095,-0.0069313340046363815,0.12397688254718049,-0.03300196663939344,-0.009152002742443661,0.08821556677140649,0.0789211991225142,0.13510137420987903,0.13398344773229195
HALLMARK_MTORC1_SIGNALING,0.11401192250133613,0.01787360067703479,0.13003607602786024,0.041409778389617874,-0.008464607470993205,-0.020487665523869072,0.02250695561282686,0.01980160153756709,0.09774652470290864
HALLMARK_MYC_TARGETS_V1,0.11940335479117148,0.058255596084171246,0.13952966704799374,0.03596607011934798,0.06911677758788276,0.07744648354054903,0.06843112328652318,0.11221005199199334,0.13520406033644214
HALLMARK_MYC_TARGETS_V2,0.12511962297212448,0.03404651332845206,0.09448346489744738,-0.039471411271699286,-0.04854790429679518,0.07352966207436525,0.043834302460021485,0.05696660628452589,0.09587863707227375
HALLMARK_MYOGENESIS,0.07158096573810167,0.01086741874385833,-0.028495660609789385,-0.047905426217015226,-0.08743902061255442,0.10461325499771132,0.07978838210987689,0.10237202194765285,0.02191894675049068
HALLMARK_NOTCH_SIGNALING,0.08942760407189775,-0.0014733513449037262,0.13634240427730424,-0.0713953163587346,-0.024866000282028164,0.05764429022825731,0.12240060089664763,0.11603096524611503,0.0886936568929655
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11122338736731782,0.037769227522395386,0.03323900336752587,-0.0141601630115248,-0.015321837108081476,0.12219178528531732,0.09164987888795761,0.10896655737833394,0.10242322861496551
HALLMARK_P53_PATHWAY,0.037150123152172594,0.019600050566191404,0.12240760443970698,0.02468464517408172,0.007158437004684368,0.008618563915038537,0.05807555849124107,0.09674358183064001,0.09470620518607913
HALLMARK_PANCREAS_BETA_CELLS,0.11735090554764896,-0.02830686159614388,-0.08409059199982373,-0.030866014740106643,-0.08288893574523665,0.07158708841435793,0.13525818972773967,0.11292012223014136,0.08854035548169308
HALLMARK_PEROXISOME,0.08890341704449727,0.020172785786602265,0.07847284369894814,-0.001475554591112446,-0.03943495761908267,0.039743373467791616,0.09535131897978792,0.1064953237316713,0.04423691993538443
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10578877422683901,0.03097306134045054,0.04818619858195008,-0.025680316707644445,-0.01671765948048807,0.07411921508395022,0.0860556815775193,0.08498084590710125,0.07384782970644381
HALLMARK_PROTEIN_SECRETION,0.1159386798576998,0.0002953048745048275,0.11200715664104151,0.015514218250869596,-0.028010152140848375,0.0670301042865251,0.09264376076658994,0.1263582546005741,0.17355394771928956
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04872225422265189,0.04201154055137517,-0.09458785161235903,0.047425652199278634,-0.024537191304512842,0.06615643820974179,0.06874751877877464,0.09713683332088979,-0.0295354596215369
HALLMARK_SPERMATOGENESIS,0.06810374557338775,0.009441228731794527,0.06206705260554789,-0.04750733461928676,-0.044829131286805,0.0737487712858684,0.1252055684606481,0.1097574922128448,0.0869185338321251
HALLMARK_TGF_BETA_SIGNALING,-0.001223405859781714,0.008220858903444372,0.14790914486845433,0.022189925609670907,-0.040920559880322345,0.05945331511080526,0.060016055476435834,0.08820287977893976,0.08336453957425724
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.015995357001639832,-0.024953378923357243,-0.05780853104377642,0.049504721276054375,0.0889597754650977,-0.02488879675679493,0.00033053200837685994,0.05295827211395556,0.06994623843697222
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06120940356478267,0.029257961478160035,0.11662783903200341,0.0614465539694771,0.006984444476004998,0.061593981525256886,0.07899528898364298,0.10092583143522289,0.1417177039436346
HALLMARK_UV_RESPONSE_DN,0.08189128412389009,-0.04942760743648921,0.022691767954161484,-0.0733095636379911,-0.024776263054106854,0.10584747748030586,0.07947255249106566,0.07268813878300254,0.08860895045580626
HALLMARK_UV_RESPONSE_UP,0.08221690362404097,0.022017358123551017,-0.042798822611018354,-0.00463887264964196,0.0013904470975227884,0.011285848937576115,0.03996513335255471,0.10578715182543742,0.09717251241270725
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07540151896002982,-0.013072767558184241,0.09121689749140531,-0.0016799671207788798,-0.03823046943599248,0.02264353092969477,0.036727780000895986,0.0572293560515552,0.14012874391601118
HALLMARK_XENOBIOTIC_METABOLISM,0.08973983483808906,0.08287335367561809,0.07298849943187563,-0.04354302633353886,-0.07956972483494267,0.08897492999475481,0.04956982881213247,0.09058790490727339,0.08837505091039574
