,MGH258,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_DNA_REPAIR,-0.049958549111046066,-0.018387311539129265,0.06627133933669833,0.1277085000128588,0.05740148572137709,-0.009625385548253058,0.13135290594764742,0.09962089415118526,0.031152018421429752,0.14755513195493197,0.14906802054758478
HALLMARK_E2F_TARGETS,-0.03953777427266858,0.0007341843759109872,0.05847248434982246,0.13430853685443067,-0.010125263744291315,-0.047224280424235855,0.07177592964953032,0.04165319827869027,0.00815131225742998,0.11819596323697047,0.09908235053961549
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004499696902906661,0.019571907158028572,0.016448385543276135,0.14116692198150524,-0.009634491311013432,0.1315409176462213,0.09725330975860914,0.047427969553448114,0.06848141141299531,-0.035220978719705295,0.0747403556018615
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020182167676966303,-0.012014817747557038,0.0372922061792452,0.03914387174182057,-0.07820630180554923,-0.10784160356707322,-0.004028843171154988,0.02284380590323019,0.09571317334631801,0.09083660193709509,0.09384161297216838
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009370012753144585,-0.00665081516612216,0.017171808806967892,0.010259059718925715,0.08005430005393786,0.09667299167687478,0.06059030295652934,0.013508474483611017,0.06576878301407288,-0.00483900961690267,0.07674037810448123
HALLMARK_FATTY_ACID_METABOLISM,0.023100615831313433,-0.023788781995683884,0.01803006174515738,0.09757798198715378,0.06477000857057945,-0.04633732231540664,0.007354195273343856,0.06203085463659457,0.024939422048819434,0.030836591551185157,0.08154483617636273
HALLMARK_G2M_CHECKPOINT,0.006622962293299769,-0.0017355014083850933,0.05693576250271307,0.12101882949142302,0.05970049231632188,0.0031771869105475417,0.09375146867787479,0.03842758767893136,0.024920741754522895,0.07715563609974183,0.08237344189380628
HALLMARK_GLYCOLYSIS,-0.026317419280497696,0.029979449134423238,0.011462974098932198,0.111876525514846,-0.030876597472664982,-0.08621595721760288,0.0795596399858269,0.046771230232881725,0.02584861491518671,0.11705043825383632,0.07974576576910435
HALLMARK_HEDGEHOG_SIGNALING,-0.021830299720416745,-0.0010055516052050084,0.015352698670300034,-0.08362920673232961,-0.016975388265260818,-0.12063935470554613,-0.009105827676667178,0.025036229335049787,0.03259670453657094,0.11445223299520188,0.0758481249009768
HALLMARK_HEME_METABOLISM,0.02764474834288731,0.03994300985945273,0.06855282955106091,0.11074360867796837,-0.023104108397490695,-0.046141145401104804,0.12390116934952815,0.029640986697945296,0.0836815002047935,0.09193378659357285,0.11085345317269714
HALLMARK_HYPOXIA,-0.008718294230609039,-0.007936981668390462,0.005047787864077607,-0.07632635884383723,0.049359879814411464,-0.009588603407018113,0.06994936822455748,-0.08986752943113037,0.057272906774252376,-0.020176504633688183,0.07208615372018017
HALLMARK_IL2_STAT5_SIGNALING,0.011889785155818516,0.021411105495399995,0.031663792702507874,0.15515760182493596,-0.04576748294847269,0.006468569059488854,0.08697396195088067,0.08075489733612136,0.028491815845592947,0.06389241107191239,0.1471586230542577
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006378399360744129,-0.019725656554501727,0.0212837012763993,0.12253136874036756,0.13572855887410737,0.08032297138950709,0.05854886246250225,0.041147476756060994,0.02642952541500432,0.013758813275078956,0.09432569318205877
HALLMARK_INFLAMMATORY_RESPONSE,0.02919599806547739,-0.010152199272867691,0.06146309797588318,0.03293465617762857,-0.018255383015326324,-0.0725528216617727,0.039205480120795985,0.03722002630071649,0.03443220268851909,-0.023725994277441226,0.0762497844213887
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.006944743113424792,-0.0025682771205441414,0.07903470109195414,0.13889077784536996,0.03291779772796634,0.08492623617320609,0.11324912103479814,0.08803734826753754,-0.06178623970592518,0.021673272777484483,0.11440676689098775
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02844867558966541,0.005016914072192391,0.083669577748482,0.12628622867795752,0.043154092305571386,0.10739484161933006,0.06112553108903926,0.04731890033687508,0.08299983242824675,0.020292390198948337,0.08801643055952389
HALLMARK_KRAS_SIGNALING_DN,0.014202121111874173,-0.0023486069958707258,0.03642960673476612,0.014866013276475078,-0.031111795451799356,-0.12813523586562559,0.10060799124595539,0.036441856876201426,0.03096645955325842,0.13651891802043306,0.08329432764043045
HALLMARK_KRAS_SIGNALING_UP,0.06705380221360535,0.06645366070562,0.0359752370333744,0.003988874534204025,0.005736318557312713,-0.09293228170373102,0.04201784830836498,0.006244644771484568,0.049995953288955786,0.09539866446583588,0.1277413110623477
HALLMARK_MITOTIC_SPINDLE,-0.006570147770082478,-0.008782965631650748,0.054084050518937304,0.09517747094205162,0.010192767340048888,-0.05096705353787309,0.13675609289263876,0.02840902309788427,0.030043089772927925,0.12372650718243826,0.1235028400821824
HALLMARK_MTORC1_SIGNALING,0.021397054217974023,0.007719024152645448,-0.011113284656504704,0.0992836776117313,0.0015620539088404895,-0.11197537339692559,0.07359403837272319,-0.02214463867194202,0.006969462505716287,0.014138657255684755,0.10848913143230002
HALLMARK_MYC_TARGETS_V1,-0.01373978489727164,-0.007242933586093225,0.07248614161465693,0.13156125055168885,0.017636525854401938,-0.054508987753962866,0.13789204433780852,0.04914091837625509,0.029163842042485667,0.1345783309224675,0.1606109279200216
HALLMARK_MYC_TARGETS_V2,-0.056926289384480626,0.005571638895499691,-0.04038970909221979,0.0006061675353589678,0.0747477015099749,-0.007842321184331851,0.07818976058712397,0.04129528449981478,-0.02262137199532711,0.09351507470975805,0.04973238031166315
HALLMARK_MYOGENESIS,0.015449695736277878,-0.007637268799258988,0.02934169834964279,0.019215579401426375,-0.015581172650966247,-0.044729737528266623,0.05377343636385958,0.10524030461352266,0.049092595218583286,0.08336123103517797,0.09434177850734787
HALLMARK_NOTCH_SIGNALING,-0.03721212086623863,-0.023021811389600227,0.08106218330194245,0.09863713287569585,-0.014737931467442667,-0.05487489712132766,0.07192545938352808,0.05840650011176404,0.019542333745840936,0.09429959612780293,0.12570898421430138
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024341607984035,-0.032155189141028405,0.0902309249960213,-0.006113163529449392,-0.01940363592671971,-0.07416982931428248,0.06375505119944254,0.04304001431154995,0.03613807634193262,0.15328348586346444,0.14544656003098247
HALLMARK_P53_PATHWAY,0.048409084617573185,-0.009246025234359868,0.07495352937493957,0.10584598939667628,0.02888667672237173,0.04089519724413031,0.11564365502553567,-0.024739713289355036,0.09744116128130212,0.12330578290212828,0.15992397670047526
HALLMARK_PANCREAS_BETA_CELLS,-0.03706944383012183,-0.023816012757941516,0.10408699716048997,-0.06018782713646421,0.005872153027653809,-0.09387092546534939,-0.012647406810137674,0.08315301116291907,-0.006146142754115554,0.10236881361483378,0.15729546170613634
HALLMARK_PEROXISOME,0.03886904449026624,0.04305928469785711,0.03979805105974244,0.11046981667142798,0.00600055250838363,0.03119615400891098,0.07794170965135924,-0.031060339026599833,0.024934577826076783,0.033126167331888515,0.1306588542209958
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0016897597289333118,0.01670686868586786,0.03300960482103889,0.03344639527023589,-0.028340643662533176,-0.0905888453053708,0.048653807636930835,0.03482244990380466,0.020711942994529435,0.08348370903588564,0.1353008879070619
HALLMARK_PROTEIN_SECRETION,-0.029640428162904377,0.01152818454543698,0.06680357674331802,0.09666569312996984,-0.0001788117315872228,-0.07784771377484859,0.12321239916454035,0.06010198972584538,0.052082328496293934,0.10378346386272029,0.11993976926142667
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.006259423708183336,-0.018774519524221885,0.05616595601204402,-0.021256357333277034,0.043659400608515454,0.1131255701012641,0.0562613617235315,0.023489767575814537,-0.030236952414296647,0.04890907338725377,0.16873340901053605
HALLMARK_SPERMATOGENESIS,0.0035954155580402774,-0.005625919629056063,0.04965247227340698,0.0697064909009683,0.009314920990661255,-0.09777673887460331,0.021441744092207466,-0.004732418748494174,-0.04123212804956779,0.1296127807446373,0.13483745961904697
HALLMARK_TGF_BETA_SIGNALING,-0.011667822416496585,-0.039417070740797554,0.05421716141281106,0.10909800852344116,-0.0018679686582568412,0.006969390233105568,0.09670123746485124,0.026715842979799082,0.0697392072443037,0.0048205075980725836,0.08368091022676272
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05235405969906216,0.01208750272043236,0.025477767677568007,-0.10663376169413194,0.058094712555680134,0.10846996583330128,0.03002836071071908,0.002442705982195132,0.10355807466855226,-0.021981059863664176,0.022321904226714585
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01931111267553124,-0.002330143894379113,0.03343281599240187,0.123699732616726,0.02930769179316173,-0.05977988590023422,0.1159551725687868,0.017463188611815776,0.1023406324482439,0.1098195868576087,0.14593186970918454
HALLMARK_UV_RESPONSE_DN,-0.02776456951225361,0.07189631085787282,0.04256016491228028,-0.015862560263156376,-0.055390818619122525,-0.12449696864747856,0.026183968650029744,0.05888491438613691,0.0775186966476567,0.00034091486179583077,0.07641824167801005
HALLMARK_UV_RESPONSE_UP,-0.055987810585369176,0.05525221167174736,0.016411242285894367,-0.08657444061047875,0.043305881559210974,-0.08178857310058127,0.06784446427986415,0.03540315015808263,0.04194392842536468,0.11685143130249245,0.1051009212397279
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.011502302970130177,-0.008599064787971691,-0.021210250037079294,0.06773017562845159,-0.00014980269039578033,-0.024489455680291775,0.08356455193437447,-0.06721928990583856,0.023467837076786652,0.07561661516968056,0.07013639698526637
HALLMARK_XENOBIOTIC_METABOLISM,0.02773479924679918,0.047840658282442196,0.03305387070956637,0.06796200128575375,-0.01735831905455452,0.04391746180867275,0.07204026788345891,0.03822281236727248,0.07954358175408602,0.04435149371461728,0.11473258997474896
