,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk
HALLMARK_E2F_TARGETS,-0.031564304779201004,0.07207815977584946,-0.0843581417698985,-0.024644445199370285,0.05216139616361394,0.003809036876371878,-0.010155027885924721,0.00012395610657176087,0.043836534314987526,0.009124877305982042,0.042504677810673436
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.021152088970705495,0.04868046955863397,0.05534983102875771,0.09015210534129726,0.05041243182805576,-0.09475267619966002,-0.020344533122825564,0.024792108472231837,0.11110401572334459,0.041558855091225345,0.04829193188572071
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.016697860776765265,0.0350527657580891,-0.01157527913759441,0.05886757114036558,0.04974053070012031,-0.027479986908292373,-0.015165807056783952,0.02443766403795241,0.006683730615375285,0.08705023461184157,0.08273052954762868
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.024746760778681955,0.05679941417964479,-0.05252306337483143,-0.05390352223189277,0.0342339221877296,0.04226050125469951,-0.0031801911263321216,-0.006436153770430074,0.08782284289736614,0.026210429069114076,0.09833803563258683
HALLMARK_FATTY_ACID_METABOLISM,-0.039115280068922786,-0.014006661204370668,0.0832923372290493,0.029241586318912015,-0.0016410315476219257,-0.01886047335956123,0.00810506234277622,0.0189158075890405,0.03209474056379653,0.044559704027542835,0.07296414732294824
HALLMARK_G2M_CHECKPOINT,0.046653377995398135,0.09073834146748046,-0.12270988079561132,-0.0367271410523704,0.05121786694687175,-0.04977527902366365,-0.006776386554975401,-0.026719455040309027,0.04213053202537908,0.040527563925684906,0.04693396094307498
HALLMARK_GLYCOLYSIS,0.040089027919513784,0.12468572091245993,0.00654643766475789,0.029000481322548333,0.07162995322776314,-0.020923989351932116,-0.04449215641328673,0.047418765314139764,0.1353796174934416,0.1309515219410784,0.10030478158780701
HALLMARK_HEDGEHOG_SIGNALING,-0.049027835917693725,0.07537736476990341,-0.055344549800683894,-0.05510705150199634,-0.00901610426808772,0.09735041361062254,0.006272918329457702,0.06207463965592009,0.06604726943114034,0.08417355460259919,0.05794258867107603
HALLMARK_HEME_METABOLISM,0.0009610531449792845,0.0822959839621241,-0.04270580688633162,-0.045886599121776665,0.07241464187098524,0.008897533236167808,-0.008506084610587104,0.09538939909460133,0.11403343352553984,0.134035999017467,0.07626123445612885
HALLMARK_HYPOXIA,0.026246197301942418,0.023074123476809216,0.09062834025414385,0.10660884249562762,0.036480562928297884,-0.08667086450774748,-0.0009298153441294959,0.05779691352835375,0.08956055080366462,0.04667565530194539,0.039744511790074016
HALLMARK_IL2_STAT5_SIGNALING,0.009197420765977429,0.04051216940226402,-0.0852807389439954,0.05519465476193741,0.02506172831884653,-0.04425236609458697,-0.010852719429589708,-0.005685247900877621,0.053900280634766345,0.10011543946140775,0.09974120249945036
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05263145794977053,0.05982796899199315,-0.10203063982716329,-0.06991933355175664,0.055661323283303255,-0.026091231443687666,-0.04660748771912204,0.10212419402188645,0.09318650296200925,-0.10000934162078018,0.011505841373729392
HALLMARK_INFLAMMATORY_RESPONSE,-0.0408385330805702,0.03465133048009753,-0.011846270944059269,0.012643884258939793,0.009360354487185668,-0.04008714139587474,-0.049849296668314676,0.021120995518021376,0.05309551098190012,0.037739033232625584,0.025450759392375063
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04457908745279452,0.07147135891689782,-0.09635204770369683,-0.0024016885463509978,0.05952185973989371,0.02306246638938065,-0.010784704143795275,0.0064354995242061385,0.09731665194900123,0.013790022917516652,0.03593769987394391
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07256156734432637,0.0018795503060159739,0.023770244132484672,0.04029576217425613,-0.01278845459644229,-0.06401889670256372,-0.054590991945030476,-0.009165485827747276,0.03639114102214013,0.028787676486940868,0.044142733796949475
HALLMARK_KRAS_SIGNALING_DN,0.034551944381187825,0.1047176187745869,-0.02722732780790663,-0.08325085317068849,0.05128291887351007,-0.014406505991031264,0.009672697496438303,0.02038521974664366,0.07366971659027179,0.07975070045306502,0.09205523629277143
HALLMARK_KRAS_SIGNALING_UP,0.013004371188415563,0.03892870764051417,-0.05436068167560985,-0.05558376342513608,0.01966865631247019,0.04019121285718317,-0.027362646236909698,-0.014262279813460583,0.035221144659164906,0.020264101985850377,0.07427611223062126
HALLMARK_MITOTIC_SPINDLE,-0.005902825008875584,0.10258060524020127,-0.07452044712220462,-0.01593688316421708,0.04840061175284408,-0.05410600370020754,-0.017626370883173963,0.025422739024468392,0.08414914727539816,0.05473898224563763,0.061328056995638126
HALLMARK_MTORC1_SIGNALING,0.020697819433204118,0.037263865948824804,0.07488891917872045,0.07306807811266787,0.07355548505011548,-0.031258849686612356,-0.021575273803693912,0.05548762586569756,0.09785485115292995,0.04145650220069052,0.12305588042908576
HALLMARK_MYC_TARGETS_V1,0.0071640759764859535,0.0689509211898259,-0.005139019400825012,0.08732498001793215,0.06262454994777118,-0.04682419007713859,-0.04188129669893212,-0.009074995724022275,0.09906252260022837,0.016230872443965483,0.09767957898698616
HALLMARK_MYC_TARGETS_V2,-0.02223975429947168,0.03761413167887001,-0.043284048161229584,0.028808960008008217,-0.012130756770265079,0.00035680226200684556,-0.04874041168334546,0.04971998088688502,-0.002883139738956048,-0.006571897164756242,0.0613509017749303
HALLMARK_MYOGENESIS,0.005781327238860306,0.05371044108485948,-0.052337224116622554,-0.05416310634065558,0.06759292974293563,-0.03822609456409386,-0.052985631841780456,-0.005262339216248215,0.0008982650036482711,0.036015253131935335,0.05876834436743656
HALLMARK_NOTCH_SIGNALING,0.016892908687686812,0.08345036846748402,-0.06917552269826394,-0.045803311527623555,0.02547932716167784,0.03339819727929438,-0.03788522604322137,-0.014384192054828769,0.014765691730398935,0.0181056353143949,0.08558708326823818
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.026128504899316743,0.0983077643520274,-0.03618557465593081,0.05130108929712197,0.060411583479782004,0.043412088950390816,-0.014996650882106497,0.00729048157456984,0.06886742852414218,-0.026681979566792254,0.08937138752122889
HALLMARK_P53_PATHWAY,-0.018335447357737917,0.031470666617753065,0.03610318121080314,0.08225778421126895,0.06494256571099546,-0.017557803031481873,0.01555039002807336,0.02426524529658883,0.045826134988458236,0.04089210417671292,0.12452585305355263
HALLMARK_PANCREAS_BETA_CELLS,-0.036383939571360574,0.05767858245246393,-0.06050942642302595,-0.008035273606379807,0.03453680842597397,0.016765575188053345,-0.018908829049227232,-0.0004175019938348005,0.05001992848022597,-0.03340317086924583,0.09847236781956914
HALLMARK_PEROXISOME,-0.006990764324093826,0.12044706088526633,-0.07920323757639179,-0.03963102913283328,0.023645941685070934,0.04180956790540867,0.004656999032996985,0.038361736499919204,-0.0021557118312008554,0.003785164047741436,0.025848338015152218
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04690581084655491,0.06075447033743736,-0.01803614591505935,0.0020144388726728024,0.03471017058583852,-0.036942600220577396,-0.01698673934247988,-0.006855834404190581,0.06614986061243378,0.03014032522443987,0.04680391150721733
HALLMARK_PROTEIN_SECRETION,0.02945119948922343,0.12406697139330645,-0.011382649729004917,0.01331992741422142,0.01646673112332297,-0.004079960795861053,-0.054482790361516195,-0.006481650052842566,0.12338958439099725,0.04303224101971446,0.10343590781495668
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05311866674739631,-0.026614800595112245,0.02020933257711534,0.09165271788929619,0.044069365523230535,0.05647852342126374,0.07974429815916946,-0.004987710204304054,0.0007377190349294339,-0.0015728790389531173,0.06958788261335322
HALLMARK_SPERMATOGENESIS,0.03634220230183139,0.06463295580796355,-0.09469444818678042,0.023395639807172165,0.0457705078955129,0.030573214646373262,0.028348537237560808,0.03559861393362817,0.020582375368981394,-0.018462345215228996,0.09389848421736836
HALLMARK_TGF_BETA_SIGNALING,0.11626179758775705,0.015617015516610079,-0.08977397586968,-0.03832499766642826,0.037938288584967596,0.014452357808349442,-0.021478080699378843,0.003021912277153712,0.029785603680166133,0.026671057930521772,0.08342514878053686
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03954553012746097,-0.028915541793630012,0.01140841989731195,0.08050543475998016,-0.049152163302677195,-0.03753512507038649,-0.04914862593065438,0.01534186066702408,0.08540860146469781,-0.031182115868240327,0.03150128226296202
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.003207894266497106,0.058478795269075075,0.033639357734557195,0.08802272849707724,0.08878686731969689,-0.01919308963620413,-0.05724371402723743,0.011753508551649047,0.12989847897226775,0.06332575788629331,0.08888335513072276
HALLMARK_UV_RESPONSE_DN,0.006622739633110438,0.0870742469729619,-0.09503093060676308,-0.028613081956981423,0.06055804408443368,0.01616296794189845,0.03502001162429501,0.019328570223229112,-0.006211863799033463,0.014941574644035394,0.04075890461368127
HALLMARK_UV_RESPONSE_UP,0.019901188602394846,0.044631417273920344,-0.006182905877910012,0.028334619377314945,0.060713172915399995,0.05511209279595383,-0.011716155200116738,0.0003593944612097238,0.08180183894800865,-0.009624303850350584,0.06464109866674331
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.011415645524725427,0.056486619845040414,-0.04439117154095109,0.0008193966462957592,-0.005433381743488956,-0.06306761158426699,-0.006991548836892818,0.028789323914300828,0.09590544068544717,-0.02557448207136454,0.054550636020513965
HALLMARK_XENOBIOTIC_METABOLISM,-0.0034442836887393093,0.07054578318936748,-0.03924808482070294,0.018592745835583922,0.007528404249251937,-0.054262660857268184,-0.020368309784679024,0.03334772036344314,0.020164943222086486,-0.0013950279545485488,0.07899973388399045
