,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH881inf,ZH916T1,ZH916inf
HALLMARK_COMPLEMENT,0.12914362666615442,-0.049500078545655135,-0.04245155775623914,0.29291134589111434,0.010535337100331348,-0.22264886744946255,0.051285906679334484,-0.3744496782552268,-0.057116241802192186,0.12186890483222951,-0.005539670027168874,0.11228193488765996,0.17347946894497698
HALLMARK_DNA_REPAIR,0.018792106283039532,-0.01230959271955368,0.005969677026154971,0.1928326732466061,-0.2797429506122158,-0.20304144552639733,-0.005848885451984765,0.24820440534742486,-0.03945674151198364,-0.24904418755096078,-0.06718177629183608,0.06037959258196914,0.23382105811630516
HALLMARK_E2F_TARGETS,0.11152465210504311,0.02695876865056111,0.009520637527298346,0.2020204406684736,-0.34754914301734324,-0.27942638949233,0.007643698884174281,0.39357818926473387,-0.015617278769089403,-0.32460292591806644,0.003182030229265924,0.018658340533045926,0.1600854947846464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.21509895220618844,-0.08581818354578036,-0.05756071959447788,-0.32347074651679975,-0.30770380095006716,-0.2522168670889711,-0.13541962745075628,-0.4813216619200984,0.14772174477315259,-0.5241706487469008,-0.11167607109425867,0.12416847707886346,0.04790145864116234
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06716320510261785,-0.02708698446798536,0.011187458312065952,0.35853851812144294,0.19720464131290932,-0.1560018496873769,-0.0043705698473314935,0.4602656300968583,0.11730553978656422,0.5307514211848633,0.015183482100554386,0.15713030926372845,0.168281515478586
HALLMARK_ESTROGEN_RESPONSE_LATE,0.14754782376449976,-0.00873660234503198,0.03948940804642678,0.09185685786462373,-0.10048466979232323,0.23743303153088766,0.07175558098649888,-0.16146368236254624,-0.06719563322209207,-0.35591262165496157,-0.046077282048740495,0.0730957133612456,0.0975193319924991
HALLMARK_FATTY_ACID_METABOLISM,-0.05402189399168629,0.01119583986534322,-0.053574795057852495,0.23407210991429114,0.0067585619906454005,-0.20619177645523715,0.015967511689604075,-0.0218830380306212,0.05435734896944701,0.4004404989859984,0.09243481385738958,0.01381770650173121,0.07180851211403777
HALLMARK_G2M_CHECKPOINT,-0.026214958639729818,0.007984620817815974,0.02898584654872648,-0.18408121163122648,-0.32999939491258407,-0.29451288487382743,-0.04114971107609178,-0.06805751593761264,-0.03624255581308202,-0.5092380581099203,-0.00575449357883031,0.026812209242895468,0.14606814759370312
HALLMARK_GLYCOLYSIS,-0.036324948631365823,-0.0033329297165263553,0.02441940523095969,-0.05843850892586506,-0.018998988797506593,-0.18100571285768238,0.1268249149671191,0.5374667710127582,0.015837826754801818,-0.05333710049127592,-0.0008246200614635189,0.08912815296215722,0.20413854515375657
HALLMARK_HEDGEHOG_SIGNALING,0.1958660814651717,0.033005000945489936,0.041751248734857076,0.45646557927515896,0.2999768022615834,0.34248623701645636,0.19635094159916092,0.6042491950499955,0.0311071813872576,0.5121592436392949,0.058942712580725816,0.0049646908145827276,0.2909246457046398
HALLMARK_HEME_METABOLISM,0.02821006332242376,-0.02382977110693629,-0.001102239087509895,0.2819367967503696,-0.028777783136103987,-0.22320510395021348,-0.03334420634040346,0.26437882712723054,0.010239765329501146,-0.05760963043979318,-0.0675016785775067,0.12800188370540694,0.12994963517347755
HALLMARK_HYPOXIA,-0.25558415239137827,-0.018326845612303896,0.0155563398707404,-0.2593153398609452,-0.007341228819073269,0.27115968126653167,0.12730845139044492,-0.007041007113756049,0.06758883600684475,-0.41491576238718275,-0.08160947224986619,-0.04167635338562166,0.11842250049513452
HALLMARK_IL2_STAT5_SIGNALING,0.01283124533605668,-0.03796423891943397,-0.01701906442788996,0.06882476880576219,-0.06874873341303056,-0.2753741583454491,0.1010336425726174,-0.13831964778495032,0.06990400741502979,0.030076071734607822,-0.08076181569671602,0.06437892175907264,0.11819168250446252
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.2247679257919429,-0.09173166663046987,-0.08219594431176629,-0.3645728875152642,-0.275020927437944,-0.3740818858617932,-0.12858694501003273,-0.49369194633793345,-0.00278047889962288,-0.52631904194215,-0.053158789608209724,0.086865587691963,-0.2543675951895081
HALLMARK_INFLAMMATORY_RESPONSE,-0.04742234510716674,-0.04796509852990991,0.056898169600571015,0.04229447961430593,0.191448396455343,-0.1623518170568372,0.036081226192800256,0.26796191587329354,-0.04029687361622706,0.00631117280737742,0.08780316554420202,0.11018819616983724,0.09884899989930879
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14891503746816492,-0.005956800604838419,-0.05943111153463185,0.20354532505336603,-0.3304294417571015,-0.336010381135645,-0.11402850308523149,-0.5096100736128175,-0.04061838545618326,-0.3638584005374023,-0.08162663939618289,0.12189864093354551,-0.14725129774217388
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.14713932279265649,-0.06486619797719129,-0.08922186540025642,-0.3834657185856647,-0.06601255654408321,-0.2675581709532989,-0.0792506212266613,-0.5139611939979207,-0.041913071211698086,-0.5267769794413258,-0.09088667527513031,0.17803305340858067,0.20566686235635603
HALLMARK_KRAS_SIGNALING_DN,0.11522639244344728,0.07953016325033724,-0.036286233607272095,0.2770977999690306,0.13206641827762539,0.1133162069881559,-0.009674917090124528,0.5381225023518327,-0.0775624899311426,0.042482864042048415,0.005999242525194713,0.09063879917507484,0.2254733293249588
HALLMARK_KRAS_SIGNALING_UP,0.1941372517468757,-0.035455491297290205,-0.00550162100882869,0.393415732031215,0.33246782035857847,0.1897659535965833,0.17437726110546095,0.5130299287095567,0.012732155816553502,0.5060512685119762,0.02547564098502139,0.19226535042775375,0.25424200989751977
HALLMARK_MITOTIC_SPINDLE,0.15926328525105965,-0.04725464372692519,0.006736378974582728,0.3474492287076334,-0.20519632219245312,-0.21098578755349234,0.0074114041750110325,0.2553441334117644,0.005504450030517424,-0.022915604749706137,-0.048563569814172536,0.09535789684822318,0.16235931958991714
HALLMARK_MTORC1_SIGNALING,-0.1811756983885122,-0.03721918321317493,-0.004501795277029682,-0.24904599054656648,-0.2280869388424279,-0.22632224020220248,0.07331578828918289,0.3090105158783108,0.059846419361416776,-0.47552256768712253,0.0207874761114878,0.05265621807007031,0.14732305940815071
HALLMARK_MYC_TARGETS_V1,0.03666428565715101,0.012517670514500714,0.009993502661659846,0.19309150810136905,-0.34720251860378437,-0.20995699943473756,0.0029148842369267586,0.3055814430734274,-0.024534572793511192,-0.4199109853726061,-0.13515561109687846,0.008870242474365008,0.19358506485029875
HALLMARK_MYC_TARGETS_V2,-0.09659880248020009,-0.036048989735923236,0.03270550204335973,-0.19376863212595016,-0.25095731915554925,-0.058468275272903956,-0.09271612877148817,-0.00023099998794678042,-0.029915818027975435,-0.2757561118080929,0.024467546473222784,0.025494000514724724,0.05912831414280971
HALLMARK_MYOGENESIS,0.13776613038486266,-0.06975185586007943,0.005420466862877265,0.32959026920044576,0.17426546167715695,0.17160669020247624,-0.05493387539289943,0.1906566415937534,0.06615238967331029,0.4495146850802267,-0.03985749358977878,0.14744130599627384,0.14998184386707053
HALLMARK_NOTCH_SIGNALING,0.03866637694015894,-0.0031607618449666485,0.03463174817218197,0.28444294777800716,-0.10099963291873332,-0.2566532494362593,-0.028459988758088237,0.2062278734400014,-0.06821385062613519,-0.2097701226391755,-0.0264976051548929,-0.007700158026828335,0.15353926043727925
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.17027566770983082,0.04754940121456168,0.013966256587143353,0.39913765834085435,0.024254528863213675,0.2544009015714282,0.13907973638814272,0.5201304376539414,-0.05243665437542723,0.2723552419523714,-0.07087227186013578,0.022847325875514288,0.3008377275246084
HALLMARK_P53_PATHWAY,-0.04849353417759291,-0.06071863002746531,-0.031182156801927957,0.15043920703477182,-0.17604654483775656,-0.21366947337481046,0.03207843356714237,-0.08414468049974223,-0.043059155922861206,-0.1657956930991603,-0.09656329669426396,0.04198222708230566,0.17294461686198329
HALLMARK_PANCREAS_BETA_CELLS,0.261362594562983,0.04781722860978355,-0.025714808743491694,0.4424698273877411,0.258700257126308,0.29263674083403196,0.060828246511993395,0.5228343681355928,-0.04299766812794766,0.37885669291726065,0.049401480865855565,0.028842570838831065,0.2919066274367108
HALLMARK_PEROXISOME,-0.029385074745570977,-0.025543102175421335,0.01289716926986037,0.16683139344245482,-0.11042094570798808,-0.06484209042184465,-0.006525089991206117,0.04595763519292733,0.06224689219839562,0.0291189815569233,-0.01775894901183389,0.0699524155887161,0.1057234709090833
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.19196008497909522,0.006131262199253233,0.005876729769719097,0.3552860336062526,0.06752014804826478,0.025904912242786276,0.1345468161325195,0.4887546360062012,-0.0429875880151731,0.4092979587485586,0.0023491894102029105,0.08150646510192502,0.27658778846532633
HALLMARK_PROTEIN_SECRETION,0.07472139311620071,-0.03387436655996708,-0.022015821678361726,0.35688726294244794,0.08166667245292387,-0.12322076802000231,0.048992530270532735,0.48264746669538766,-0.00935282852010084,0.04360242547422201,-0.005727681968290729,0.08976383585280892,0.25162747640629396
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.005724055394768315,-0.030952419806281432,-0.11886894837436426,0.36948514310006036,0.05571012701292305,0.20407918355064497,0.07405736428068885,-0.5543860267673214,-0.03577542260971337,0.25591261397987974,-0.1407776172928986,0.0470132409500249,-0.20942755770060748
HALLMARK_SPERMATOGENESIS,0.23034448408940172,0.02303783038944838,-0.02706589240722173,0.22007155610438353,0.12445598900993782,0.020514420220344085,0.11393938431531643,0.5515863841076076,0.009103623802717783,0.4798426706868447,0.05797652096967457,0.0369631040925921,0.14404790792574823
HALLMARK_TGF_BETA_SIGNALING,0.09647491488314128,-0.05188580647868678,0.01910106402919963,-0.04557411966309472,-0.31717222250230515,-0.23954863516660188,0.023359363241061717,0.03145988872436578,-0.11237080514852832,-0.4115102534436573,-0.035751964577754855,0.13053546377995223,0.042279085635644746
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.23685518028994432,-0.05879846908087346,-0.00715230484992568,-0.4362595463632239,-0.14916048305494325,0.31717655316335736,0.05157631648781228,-0.3807069756514898,-0.028006582753025776,-0.35536017445150553,0.0234465191941615,0.1363991605670926,-0.05967070457540196
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0802504464947499,-0.05961874056579817,-0.017248814607373507,-0.20676351092452747,-0.2818979246201542,-0.18815599386699586,0.03835613159278934,0.3550635452031875,0.001629338752433941,-0.2968263198093157,0.032943937485847855,0.10556862345288946,0.23094058153760189
HALLMARK_UV_RESPONSE_DN,0.043276695208293935,-0.020008184417237125,0.0016821893589266871,0.4144758536516047,0.22993653548334023,0.16459632621654163,0.02526438032451183,0.5829602802932368,0.1073662429825471,0.47113592493546574,0.06614630987205256,0.18400340781519442,0.20437134992256992
HALLMARK_UV_RESPONSE_UP,0.2099582015040043,0.011302171310608908,-0.003743417528964956,0.33047825779679274,0.1056787316717771,0.3103823091685904,0.11408439710706592,0.5051378836740056,-0.02441971864507202,0.3758370099280739,0.026389807600493267,0.06290656178180237,0.21316293825925858
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0884800049015522,-0.010347178859834811,0.00125494631230366,-0.1717682908727692,-0.3117251615869107,-0.3357346834678648,-0.07185805335986199,0.28641281322059553,-0.009478886983280671,-0.4986179031479991,0.007009550671162575,0.03723130807166036,-0.10088784303531464
HALLMARK_XENOBIOTIC_METABOLISM,0.10718787282740237,-0.021308910936026937,-0.017434205950688394,0.2176559082778759,0.002248004638642145,-0.016093576461782513,0.0826030609409518,-0.22179235501550157,0.0036430484081552226,0.14681226171718106,-0.11138012382067684,0.16389174171675175,0.08961339991942961
