,UKF243,UKF266,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.011006919179219322,0.015417871091495748,-0.03959940611342524,0.039365835149751054,-0.0035450607880916428,0.09889698105238658,-0.026003056087935034,0.004004704078939926,0.05357893578371845,-0.05503074249114012,0.09713317314729114,0.13624085992518034
HALLMARK_DNA_REPAIR,0.04579444504239344,-0.05496182747952525,0.0032876423888843482,0.01690001000143325,0.03159851513510315,0.1837178219326144,-0.0063565512843070625,0.05250494717104253,-0.007043454320192171,-0.05172674692169644,0.09953540342971608,0.16176939943456875
HALLMARK_E2F_TARGETS,0.038384430699543136,-0.05271386446596851,-0.023191608186290125,0.018458435815366304,0.013024402588269654,0.12419786807898822,-0.053067129303966766,-0.023313788356996337,-0.04377957892641173,-0.053648914247546545,0.05730600873957185,0.03646870970056089
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12668477703814626,-0.04750402075197087,0.019273571237407472,-0.02204504062147707,0.0140340047987136,-0.034448663970849974,-0.011109022349296218,0.008207702168520521,-0.0438327820009638,-0.009299259164656145,0.07648502317735374,0.09245950272387399
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.013685371719579901,0.015859024256964185,0.019570018229652313,0.08641257317582987,-0.026097570345798522,0.08946922837422387,0.02498647082645056,-0.018560757260355235,0.001897079850382069,-0.037530522435234415,0.11823103742797704,0.11687185520904844
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031877267581632604,-0.001195475990421477,-0.03024779267754198,-0.012469651666485457,0.0605603072845618,0.16008329023921697,-0.03333615094577195,0.008302637484258303,0.0023423680281249902,-0.052616456217091684,0.04910880331664921,0.047318414400231566
HALLMARK_FATTY_ACID_METABOLISM,-0.00469981538863201,-0.029913689703547765,0.023235796328276524,0.00937824007220186,0.06423697497039116,0.007250980671512649,-0.029664382507486535,0.034005285316336474,0.020848425689710584,-0.0178505721983752,0.10325763391894324,0.04270572031808014
HALLMARK_G2M_CHECKPOINT,-0.01178747961165968,-0.05283662648833087,-0.0016930893148107355,0.0021089742330009,0.019679492369306023,0.12706142002774432,-0.05078559675477948,0.005558762431757434,-0.030466434023059045,-0.04490807064663425,0.07283565970270879,0.14036055478273723
HALLMARK_GLYCOLYSIS,0.03779028956344905,-0.021880637202325918,0.0006104697645076286,0.006702121476937367,-0.004838426877058667,0.10183495810783953,-0.02384105937680296,0.010195532473376323,0.0012169371715388003,-0.04419237282272977,0.1014821602229271,0.10413570540815258
HALLMARK_HEDGEHOG_SIGNALING,0.06059878956210624,0.00876605735006291,-0.0061028003037528296,0.13880909085788767,0.07643056615109796,0.06528708821672177,0.017019454927273952,0.008977295710186869,0.010501906894618347,-0.032421272245661686,0.059938646964510435,0.14811455906697524
HALLMARK_HEME_METABOLISM,0.017587139350038385,-0.03323587294701964,0.013623109036182073,0.11070862442531865,-0.0029111199381801605,0.1710093068374674,-0.015037023665368876,0.04291516438554288,0.03626402025777026,-0.03709712019075131,0.07461070787238085,0.12624776783191893
HALLMARK_HYPOXIA,-0.056281975274777685,-0.03119129563032684,-0.027598692802391665,0.03621340995077521,0.0037518952148103035,-0.06773507742429774,-0.00374959757909339,0.0002847714049437777,0.008672221941364466,-0.014043141825169731,0.008361234170319672,0.0849128709362891
HALLMARK_IL2_STAT5_SIGNALING,-0.032324945613249244,0.004740325418733652,-0.019726608156543212,0.07061284083434896,0.0032212191672590334,0.1162352188140707,-0.018913606101973377,0.05660198931602258,0.028361143020559875,-0.048498128083154915,0.09164007980229698,0.11783849078347668
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0968692481259956,-0.05062472466124035,-0.02716311855105123,0.06556844777112472,0.01600591100620878,0.05258396145478442,-0.02965672480389008,-0.015081424652872924,-0.06548990185705832,-0.055418946856241984,0.13621564896544014,-0.015318952962143114
HALLMARK_INFLAMMATORY_RESPONSE,-0.05551718625799023,0.04190383835590016,0.014845680170271729,0.029068947424802268,0.04175023075880336,-0.0019003807434713165,0.023957320994171492,0.018837008238805117,-0.04371309552450072,-0.016488705400732103,0.09967633134284334,0.03979946471249315
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01150121346047391,-0.031055453001377666,-0.0176360316450276,0.0199728687268609,0.08902904985187625,0.18554114319933013,-0.007067064985022951,0.10994112242795709,0.03540114648118364,-0.03785958649546352,0.0684129429015464,-0.013561504500184965
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11331516601130116,0.0027649722657770697,0.01082415251035244,0.005283335203330538,-0.008847909381293666,0.07582680085600167,-0.015529262682720427,-0.01826505733926755,0.01028693246657277,-0.022359569837674394,0.11483969738975265,0.13717261313477572
HALLMARK_KRAS_SIGNALING_DN,0.029699831701485095,0.04378169635669098,-0.021561963981998195,0.018376426977234468,0.0826604165436807,0.11655971141554107,0.006704473500901127,0.08962460792328607,0.0693509658642527,-0.03197863209742513,0.01112441571685092,0.15316423139310043
HALLMARK_KRAS_SIGNALING_UP,0.041431313647135835,0.042459976794460876,-0.012992479729584743,-0.02965371928797396,0.024215091292035366,0.14421790784857377,0.0050320575952338695,0.06962535758513422,-0.01920585184281755,-0.05502491160300038,-0.018082170738259493,0.14410513042963286
HALLMARK_MITOTIC_SPINDLE,0.015210375377856099,-0.038095329221141304,0.020406279359063844,0.07934054723921681,0.02416554501640568,0.11063995633461718,-0.02114958859466158,0.07385839100054079,-0.0032202577824942758,-0.054575337261603483,0.08800365990637926,0.12084949078444061
HALLMARK_MTORC1_SIGNALING,-0.06256775690911348,-0.03563298614404826,0.009159108054083076,0.006383294293989366,0.02786616663092963,-0.00592188948541662,-0.007543990827097523,0.011023102747210694,0.017728777095403055,0.010313904098870627,0.09793758698236438,0.11455818627688855
HALLMARK_MYC_TARGETS_V1,0.028078969744488154,-0.06692129277094429,0.016801646164184503,0.015008133156982992,0.054303340435052805,0.1689357835337494,0.0037395148988261183,0.060237209541203644,-0.02238928001530318,-0.04662236996607064,0.08066447589419527,0.1850960443956238
HALLMARK_MYC_TARGETS_V2,-0.04875044707692193,-0.05183102690875205,0.02965457795017442,0.0341937413097244,-0.0006689064732922916,0.13054139463805958,-0.03150343660524564,-0.005783803673135023,-0.08571850150759769,-0.03010315314442747,0.1107880861936751,-0.1178304148105865
HALLMARK_MYOGENESIS,0.03412507239405444,-0.010311604734345933,0.0071967326258015945,0.10446199635824932,-0.0005014956916786187,0.15062984996145898,-0.0011800284659055748,0.03314417120900982,0.03235478823472092,-0.004927696432715536,0.03324810160148945,0.11156647617502677
HALLMARK_NOTCH_SIGNALING,0.017393337070126462,-0.055895888026421696,-0.0022930156256348493,0.006952714151206674,-0.029915929457140524,0.14545194910261405,-0.015167779344863729,0.04985665057844143,-0.04269322436223493,-0.07541923424123106,0.11140442612834528,0.09794698035143759
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.060705516676250584,-0.013553666950966867,-0.02372376710515666,-0.015632483462382947,0.03583463279502545,0.1714152140974676,0.0016617071729782998,0.05837355869545145,0.017453762914102045,-0.06224794734748165,-0.0023044029417404765,0.18101094000026524
HALLMARK_P53_PATHWAY,0.005614611508198258,-0.0054819610135221075,0.018064002585731688,0.009496368600232317,-0.016856497740907098,0.15233136234173938,0.008642680464376573,0.03015392917584693,0.027469775959233236,-0.0481264320256277,0.07158150824037506,0.1278218041384795
HALLMARK_PANCREAS_BETA_CELLS,0.07960713039743021,0.002905648045212952,-0.0024204365444293213,-0.011829281876611359,-0.004510197089543142,0.18195328067071465,-0.005183494207845831,0.05412996850451634,0.03204665081896817,-0.06761604454695627,-0.011198705038665503,0.15142249702297078
HALLMARK_PEROXISOME,0.04079714984323762,-0.031557937585700545,-0.0018945770466738654,-0.010753488542360969,0.006946607569139535,0.1898382492392032,0.012033252045065232,0.06953309353824316,-0.023634209660244536,-0.08644262172868654,0.10685187133007841,0.11291669613651928
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.050883659841102734,-0.023448030426808864,-0.02167515677771986,0.09249849061930156,0.0022419340447228206,0.1621683193950136,0.003299916734920886,0.04771252472813196,0.005874402703197383,-0.06475944462527693,0.0891254289572359,0.1509681992226783
HALLMARK_PROTEIN_SECRETION,0.005872155900583036,-0.017581760821925276,0.0013962619246117008,0.10114141208219403,0.03671354892418468,0.16602942058001627,-0.015087048713331356,0.02093004113781084,0.017881320140540787,-0.047639499460656064,0.08286205132161703,0.1784825523551485
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.013186449051329175,-0.017662218067940518,-0.004350706695273457,-0.011717706774047596,0.10088785122164719,0.12951591210970861,-0.017852401492937566,0.05551071842168204,0.08501704043297162,-0.014340513479025664,-0.017171579336639695,0.00491199158347925
HALLMARK_SPERMATOGENESIS,0.08999932998383024,-0.012935849106716656,0.020106635784417782,0.08730514365640724,0.08487666933505227,0.17732389186822656,0.003316826846054253,0.08446786158374239,0.004716439550954684,-0.051266215996778004,0.04283463596509965,0.14175818459713027
HALLMARK_TGF_BETA_SIGNALING,0.0032321306055790875,-0.04063989133267048,0.04992451292071591,-0.0295935096914987,0.01368245612833314,0.17130721655216616,-0.0277465763716775,0.015688621826331572,-0.021349520417641186,-0.07397253918771826,0.06641655399796696,0.07633137133344169
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07255301159325966,-0.019374689861815755,0.04761228681102371,-0.016958035122752946,0.005146424104441383,-0.02651497616642671,-0.01929629598915149,-0.06342436060448445,0.0042394348704203715,0.017552365479773194,0.07528650199810191,-0.10797821438895144
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.00731615863168085,-0.07052926902844824,0.004614445661387751,-0.016357425814703404,0.025611957150319577,0.14770353655452576,-0.009787002739044556,0.02899104393233819,-0.02507765850357172,-0.019218019850236974,0.12986343250451504,0.1424654890059493
HALLMARK_UV_RESPONSE_DN,0.02041194697148153,-0.01689138856311653,0.027969705541070745,0.09705923481509715,0.07640906349930585,0.12151286363384013,0.02013853625279693,0.03784840723770857,0.009835304704867768,0.020945178924011522,0.07690841314604764,0.13675254091838832
HALLMARK_UV_RESPONSE_UP,0.0879508823466649,-0.016608418108968695,-0.02767671544428742,0.05997625205274345,0.044187974834642034,0.11264023053037828,0.027302247661933537,0.04331269491732249,0.07828067823585196,-0.05431007311897996,0.03277116817753814,0.08821954398086809
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.012701822863916612,-0.047286633208009965,0.06334833603966991,-0.004227672414437336,0.03526171984934383,0.1390865801940646,-0.004518764914802921,0.012816734767674821,-0.06325096577193126,-0.08532759060267911,0.06612387931014176,0.08230372356227053
HALLMARK_XENOBIOTIC_METABOLISM,0.028384314489108636,-0.0392983650994719,-0.020038477148128498,0.11236010281289223,0.005563179280610827,0.1646496867024194,-0.007880859479989616,0.044987930841530986,0.051659392825925084,-0.048215062981859985,0.0722932243674051,0.07224979409491769
