,UKF248,UKF259,UKF260,UKF304,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.00882158759696474,0.0034260640283274883,0.05271928006157398,0.15689094637106185,0.11386016548379556,0.011052959883221941,0.0013217701540275755,0.13215513526093603,0.1290891202697685
HALLMARK_DNA_REPAIR,0.034222281544795854,0.053294224129783935,0.01693689856322302,0.011668226856306498,0.042218256322752425,0.034664463300427474,0.04291422797950995,0.17291281164281128,0.11855788213411031
HALLMARK_E2F_TARGETS,0.03579198232023508,0.04991270978791956,0.049039457451664145,-0.029996134936490827,0.01514002437998853,0.010566585069208234,0.018250701366297407,0.1691439091195283,0.06233770108110191
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04943291664836697,-0.0476638828579718,-0.00612121874235542,0.12429924673489813,-0.05526359473576538,0.032308033138874905,-0.07602895012753204,0.02240056732107943,0.09926917816895657
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046456804193488174,0.004938743281659591,0.017733987438507737,-0.0720890007372922,-0.0413877481372462,-0.0034291410529452998,0.08509363445560311,0.10903410356373132,0.11947030684984751
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02153060066004854,0.027405223219627312,0.10239616969542378,0.12654881654238637,0.06394598934535373,0.055223514783725176,-0.01706436291064306,0.17745391644100283,0.049546905220458765
HALLMARK_FATTY_ACID_METABOLISM,0.032523525956994585,-0.017312726808832515,-0.024075341167486827,0.04465396150279876,0.028149932205076465,-0.00763686724942002,0.011246476481099938,0.16888387201569252,0.05681002596036358
HALLMARK_G2M_CHECKPOINT,0.034920976317896396,0.039158062161521734,-0.00345740520575817,0.02980836447413963,0.06459290266615754,-0.017946718483707644,0.04688967935164847,0.18093238207447432,0.10817745718781038
HALLMARK_GLYCOLYSIS,0.02527719953329202,0.0014581256072052104,-0.015225424461551597,-0.03748168477343964,-0.006550857630214192,0.055373073595103635,0.0009785733969400717,0.18176016895767205,0.17588675671885964
HALLMARK_HEDGEHOG_SIGNALING,0.03986019591962752,0.06949967959467686,0.009406630369880601,-0.10174314069078906,-0.12425837283951019,0.00503373709829084,0.059439777147454124,0.1791180323339337,0.08562750096438061
HALLMARK_HEME_METABOLISM,0.04428745469999808,0.03324354585241978,0.05919664106006247,0.007367272302405026,0.06005662706500147,0.004522028666531962,0.07704111094091876,0.19209946464075925,0.14405407941737025
HALLMARK_HYPOXIA,-0.041408973524391525,-0.06306622205209965,-0.03745218344586402,0.017216466280107208,-0.006386428492915621,0.016296532534891644,-0.040449189003442604,0.06089791536226381,0.10842878947305908
HALLMARK_IL2_STAT5_SIGNALING,0.018408902607394993,0.012981070519828806,0.07097839521779427,0.08002070253323473,0.06926073758193527,0.10257625732301572,0.009322779444253929,0.1726094721048361,0.14833871660975012
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04269403175396515,0.002575640088785064,0.051764255684157885,0.1424148876561287,-0.023608555079402686,-0.05156429662566301,-0.020353133608111633,0.1495912074197255,0.16866601181992508
HALLMARK_INFLAMMATORY_RESPONSE,0.01597392308637721,-0.01573643179044612,-0.018994469109872375,-0.06029821072945188,0.011945009595465645,-0.02509897605079121,-0.016744821369378306,0.0694860968967351,0.12005815021056397
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024213845128495254,0.03613964477323186,0.027813350996942474,0.12607290427002543,0.08547014153073028,0.041870034327118534,0.01545983440246013,0.13413278321044037,0.05243652721569611
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03242142238818008,-0.015805448888197172,0.05094142829515674,0.13360598050051742,0.07385769131588443,0.014749443241936123,-0.01049943585456089,0.07421007981584156,0.0646232872870623
HALLMARK_KRAS_SIGNALING_DN,0.0013100306671334251,0.039313141815456226,0.023911686636859275,-0.10083553492239494,0.08517203244508895,0.035540796662431366,0.07672474148697696,0.15978822072717794,0.06449130245431701
HALLMARK_KRAS_SIGNALING_UP,0.07119646178525793,0.03669765876536172,-0.01529219022384168,-0.11162498227894598,0.060028298599444266,-0.0016809151527064998,0.05936085685823432,0.08005849812950877,0.1227627589491383
HALLMARK_MITOTIC_SPINDLE,0.061038670169277255,0.0341099228390668,0.04870095559952271,-0.017465054043051386,0.00937796247010626,0.024449551986636984,0.05931384986937987,0.16462366302908366,0.13105985020871738
HALLMARK_MTORC1_SIGNALING,0.02132489884236228,-0.020507501396482376,-0.06362728093023946,-0.03373298416531942,-0.02212779257468301,0.03931758614546698,-0.04047868364273202,0.1197940920972741,0.15386775261470936
HALLMARK_MYC_TARGETS_V1,0.032176398264334334,0.03824014913689663,0.011617855803739995,0.02751803460300977,0.020896904741439085,0.05608825544452987,0.06518207819806145,0.18368539660166802,0.1104771484353032
HALLMARK_MYC_TARGETS_V2,-0.019008607728466888,0.021506981546670866,-0.03739139207736876,-0.10671814312869969,-0.06809722988428223,0.016646438211834678,0.025648738746337153,0.09151080376884499,0.07170324347917645
HALLMARK_MYOGENESIS,0.032598866292331705,0.036522897738197085,0.09558455427665379,0.005490411066339222,-0.00352993487060579,-0.010872825101420788,0.0138528679904877,0.06037854879316262,0.027236123352015144
HALLMARK_NOTCH_SIGNALING,0.033764787240740585,0.03679400659416574,-0.007142521235333111,0.010394285998167415,0.043459367211010284,0.06569761756151611,0.0653609836270344,0.16652320006695814,0.055476832592873684
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0034722827804776024,0.028427648964756004,0.012815272345532182,-0.03982843918774772,0.09095147955028848,0.08274564238410967,0.07770666459628842,0.1745777349547917,0.033803099471237594
HALLMARK_P53_PATHWAY,0.047493082798066,-0.02180157135968251,0.001519644266426821,0.08384651128089077,0.06053142895276239,0.008793597229931087,0.0326970309258378,0.15401967840740943,0.13021968425777303
HALLMARK_PANCREAS_BETA_CELLS,0.010554055740459145,0.07230923264629603,0.026223500029031968,-0.03639020955303141,0.13114497080092583,0.0075747723333881205,0.08789286015817709,0.16212034857746807,0.002703714742324585
HALLMARK_PEROXISOME,0.022608079321360868,0.07058531586549037,-0.02067845320928187,0.024411704026647472,0.05799173000001368,0.03977411284803009,0.042444508900436,0.1338511224151843,0.11061508975359993
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.030892411692160223,0.04356647847054088,0.004027563780540053,-0.05943096942928493,-0.01231117901996689,0.05193154420564551,0.06989633875595369,0.14902060185423668,0.08556562679302715
HALLMARK_PROTEIN_SECRETION,0.04385913485856913,0.039630873646772175,0.03054837682605817,-0.03781578433128661,0.10981443647548061,0.028539040881912774,0.028643403809474086,0.19963086194552163,0.17492380551250314
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0319929380379398,0.004134297900118508,0.034828934037722546,0.15060950930721856,0.15762956534363368,0.020225662606105938,0.039856859794073565,0.1323753725695206,0.024624645154845932
HALLMARK_SPERMATOGENESIS,0.039232242285524487,0.06588626299602414,0.05152069922714899,-0.11005592449442682,0.0381154502577745,0.026921010386956875,0.09336241202610727,0.18185880597545176,0.1129763997449463
HALLMARK_TGF_BETA_SIGNALING,0.05149042365141186,0.04107230264839669,0.012504850577048981,0.015586679105087183,0.07180843892608431,-6.768499080944706e-05,0.025115875442760185,0.07313393014486651,0.14058815435960953
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0709894650482139,-0.08417742415201136,0.035712467673452736,0.10910545431456138,0.07095042252013942,-0.050136894458255685,-0.034881826422393604,0.036615789839986715,0.10167813376371007
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.029722211164530898,0.0058593956996370366,-0.010689750102832934,-0.02894533461682249,0.03224773677542917,0.037380137540067006,0.05318088028728722,0.16723986016895373,0.15473924821408647
HALLMARK_UV_RESPONSE_DN,0.026272158224715653,0.020188612712104044,0.03005430412559597,-0.09825635721332812,0.05245617577871816,-0.043108207895769766,0.013315527055481922,0.10570726526387125,0.14110820893678178
HALLMARK_UV_RESPONSE_UP,0.026659672830557278,0.032081604991157434,-0.054398907080746725,-0.1205049427664995,0.04671015866359357,-0.0017999156744470156,0.044046540296479954,0.16578147900807147,0.13312559708396834
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07033850838203529,0.1045189930389686,-0.002740877589857507,0.029866096679937882,-0.02306823361205145,0.03301006932484166,-0.024786284764381317,0.06903533342119471,0.13697661469021433
HALLMARK_XENOBIOTIC_METABOLISM,0.01077913669612001,0.020370134544712568,0.05619877364429395,0.05893930751448566,0.03425011515760178,0.054235441808916915,0.05655636309276609,0.13732913043473421,0.07591354498807566
