,UKF243,UKF255,UKF259,UKF260,UKF296,UKF313,ZH1019inf,ZH916T1
HALLMARK_MYC_TARGETS_V2,0.02813003682152522,-0.046607643655467844,0.05739450970475953,0.05058164912330037,-0.038881504948996004,-0.09861608391438663,0.1038002797455124,0.05395914303965317
HALLMARK_MYOGENESIS,0.023278944044021047,-0.03502611499751309,0.05703051347815594,-0.04187624383903477,-0.05452303718154761,0.04094028684806091,0.03826162345346483,-0.0040025999984632495
HALLMARK_NOTCH_SIGNALING,-0.04220967803059776,-0.06781222935655674,0.024176498052594433,0.058125476939864425,-0.03845576505469612,-0.16347093944557722,0.02206931245121156,0.07705860947771664
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.025198032825853738,-0.04761436906973799,0.04084074508768966,-0.006934498634725854,-0.04882167563976523,-0.16156970091489692,-0.04674932862023307,0.09037676416374384
HALLMARK_P53_PATHWAY,-0.00591516961452073,0.024879285478855612,0.05461207883292228,0.027582059857749495,-0.0011292142652217555,-0.03859699058999808,0.14577069033184198,0.09539212997606687
HALLMARK_PANCREAS_BETA_CELLS,-0.07865257581134248,-0.08843652438223842,0.0014806933340260943,-0.01703206250353748,-0.07844757696903576,-0.1468801496424057,-0.07291808099784353,0.06550185932208856
HALLMARK_PEROXISOME,-0.0006685172318252941,-0.06492524947909105,0.007521831049429111,-0.05425916460424319,0.0048785282256743395,-0.02386750256650833,-0.07262861227562203,0.02286807361172357
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.00462366570560783,-0.021477242331419063,0.05895687252535809,-0.007111703597947321,-0.03331868819680154,-0.14148554493297505,-0.03840852200596532,0.05042543579356241
HALLMARK_PROTEIN_SECRETION,-0.023728312486629575,-0.001692475555931992,0.057148454410903125,-0.00924413111838272,-0.030610710321169007,-0.05912930269002338,0.07827352532001698,0.07592216541761235
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05771160012255922,-0.014799076738099682,0.036221002479454964,-0.07064804914796971,-0.018448547514908688,-0.14271977827854399,-0.20253753447032494,0.06167099103919273
HALLMARK_SPERMATOGENESIS,-0.05620670473285506,-0.027870065328522826,0.06122185313945681,0.03271896518774434,-0.020373260516116973,-0.09260359467451633,0.00078562097170131,0.07127565903952096
HALLMARK_TGF_BETA_SIGNALING,0.04953184966431876,-0.04814475692624453,0.01941703807648028,-0.007919004771508704,-0.031001457114728726,-0.13151371479983365,-0.15095531951198252,0.028666310754086446
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07711026748050787,-0.007037620541195136,0.01904850961503328,-0.003908852899756323,-0.06428024366314075,-0.13029783147340288,0.13780809078584896,0.0274874906791474
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.032543095976929,0.101581668004199,0.04153815013274852,-0.005876506104370246,-0.03714757633807843,-0.09866994216184984,0.12607517738060434,0.11579616848237367
HALLMARK_UV_RESPONSE_DN,-0.012148421912278226,-0.058590059379843316,0.015257349081194733,-0.039208294816508726,0.012897010362140193,0.1432773185360952,-0.05256238568755829,0.033255910805363664
HALLMARK_UV_RESPONSE_UP,-0.02414321741322132,0.06341117078915723,0.0524667157999735,0.04540424467583859,-0.03903286743877194,-0.09673332066147743,0.017102610195038927,0.10426743191617242
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.009496402902428576,-0.02285081384408284,-0.016841192709822185,0.08590182679290916,-0.008505482054538879,0.0757285945155527,0.05960880437948117,0.05362336448093683
HALLMARK_XENOBIOTIC_METABOLISM,-0.010993857783901793,-0.03554532825790718,0.04674823293158386,-0.01386137738495217,-0.02942698623014991,-0.08660351419223594,0.07960371013778161,0.04453730171046764
