,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.04488593835259519,0.042362553596720275,0.013848514292635566,0.10439184980688407,0.01974913934647492,-0.034465085787519084,0.00866847144008962,0.0639429399013823,-0.10385078889928517,-0.004598761664806352,-0.09082047320679532,0.11378662487540005,0.028470818208591105,0.02251002030541246,0.04092846582501996
HALLMARK_DNA_REPAIR,0.037373196616787015,-0.01314859223084213,0.06773032121137525,0.0796432579331112,-0.00012279885003220738,-0.017437914178577964,0.04230226615893456,-0.016500368912825313,0.11481354448859178,0.005448722914041304,0.025147211800682787,0.1371205288107801,0.013246736001716828,0.06962597966667043,0.037748300956470686
HALLMARK_E2F_TARGETS,0.0053008761887011775,-0.024055385337215088,0.020311108472110595,0.06598907451987208,-0.10673260355120981,-0.04899443489522554,0.0164708283704137,0.03844737468388246,0.16396873945590953,-0.021669026693334193,-0.0403860585779882,0.06378108652664727,-0.022014666726804855,0.06362612669831862,0.08412974311479979
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0027817410096945883,0.0027356920451119897,0.017569991651269795,-0.08560406550257166,-0.0515722535091955,-0.0671543896208994,-0.030461977705966394,-0.0473948508386923,-0.168508228129685,-0.03656153717911112,0.00956740020338519,0.11437494300047632,0.03339018071178072,-0.05287026094996848,0.07881094132763924
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06040051273480443,0.023312792503714874,-0.033714905066195865,0.11430510425554434,0.03606810222278058,0.052419167143192676,0.04398865476407348,-0.027006425378580633,0.20939699055554872,0.03507816569524647,0.03928112895587136,0.16798506992703885,0.04316139072355743,0.06756902857969493,0.08101645358707393
HALLMARK_ESTROGEN_RESPONSE_LATE,0.030886171110959103,-0.009613108068880173,0.024778725555041632,-0.00906199223090084,0.029654935143285897,0.0874982769155454,-0.03638306349338848,0.02868158463027459,-0.04663050837928817,0.0032064905093807257,0.04121299525081002,-0.06184274309283285,0.05730492797457099,0.054877058124045114,0.03687695222271583
HALLMARK_FATTY_ACID_METABOLISM,0.018044196066467507,-0.006607236535979923,0.036071415618174806,0.04007774226134206,-0.008054055646068257,-0.07332324426660058,-0.025447309885198974,-0.01600235784490856,0.0453302077251429,-0.018295927753814202,0.13968497698422166,0.10387598025745322,0.05395716129251684,0.021272500299088108,-0.03375078721543465
HALLMARK_G2M_CHECKPOINT,0.03439610655832585,-0.02268194663188221,0.03442196683286015,-0.08792294523474653,-0.06925888254551732,-0.05245579390674339,-0.013871166427177178,-0.001043295612987313,-0.01704340997150662,0.015383344291732944,-0.0212824661259718,0.1151955738423673,0.041017303865191375,0.06566714610126757,0.03676524011389764
HALLMARK_GLYCOLYSIS,0.037215364142188984,-0.01606266680668878,0.043353766059882885,-0.004552839500389289,0.014991886958537754,-0.0032681111839590704,0.09030500630034219,0.04605500515228655,0.17415543144160447,0.04899781021796541,0.10279603783325665,0.08585345743798348,0.062175369331691925,0.0812075673345808,0.03603415719255781
HALLMARK_HEDGEHOG_SIGNALING,0.03222538214136825,-0.03828855748748903,0.06149191760285255,0.1428686666637834,0.10744461692598156,0.14631306339247543,-0.012700798560355695,0.12956560439762044,0.21147854421580137,0.07168932115632705,0.03168232554999157,0.020445170878714555,0.07975580965193176,0.0747950897815828,0.020879210547270655
HALLMARK_HEME_METABOLISM,0.03332785846905667,0.009319840727251477,0.05532430063898414,0.10110339695694237,-0.01596477657511007,-0.017640731506222408,0.008924595829538657,-0.02775612676294824,0.04207237121860495,0.007153214320549243,-0.027564765790509944,0.11928007411458671,0.014344706494407932,0.04243997342056665,0.04765025435038271
HALLMARK_HYPOXIA,-0.015588901977484726,-0.036961876058882626,0.03598770434045214,-0.041106590883757094,0.02147572638599345,0.12397499705013958,-0.009579720669849448,0.04032351292433949,-0.01734733392110592,-0.005627528281976986,0.11450201070172653,0.08675202898633098,0.07111461634329196,0.10414467675266233,-0.029201716219631205
HALLMARK_IL2_STAT5_SIGNALING,0.08928300230004958,0.004163774628153647,0.034398306787399906,0.037921294495088756,-0.018181650314449526,-0.0680938201399105,0.008576360793119098,-0.001069289117024605,-0.04900275084195596,-0.004158232317443546,0.1040885116965316,0.0690451706558954,0.022918548006033025,0.08910076882393862,0.08929987085608679
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03327031896125114,0.052789909052758315,0.00802189117674326,-0.11311685849117241,-0.06671414115834456,-0.06367412475971346,-0.03995503780820436,-0.043284034338882504,-0.1541290039287524,-0.03597868847212677,-0.07509798961365491,0.058788103911946096,0.00027265436249314167,0.024765026041670395,0.06299253243660559
HALLMARK_INFLAMMATORY_RESPONSE,-0.009366265288421124,-0.016639226487639203,0.01313434247284801,-0.04330448964814764,0.04964727015944143,-0.04256745755661997,-0.010207407258430832,0.036647915961939004,0.07190443181790702,0.0790093465960759,-0.03939009734895532,0.02561056713619928,-0.014798734385413912,-0.00867599116390391,0.04803908573666591
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01955830020110201,0.0037063430257803565,0.019754687692742374,0.08039266788977925,-0.07650876393218091,-0.0850100851532944,-0.003603890982451522,-0.05266652541597553,-0.1316595606489184,-0.04088938266842248,-0.04439820809599678,-0.006875720227977947,0.017377934991920863,0.0026895806048924044,0.14390313419878695
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.015229018973596156,0.005958037569423947,-0.025716520370050577,-0.11473168924121711,-0.0027440121993175122,-0.07796296436696311,-0.06914477616468966,-0.04260541034291308,-0.21839760815392176,-0.04142824092822475,-0.04367108498867669,0.12283965116903682,-0.018673205267442775,-0.008647260989005331,0.027693492021937775
HALLMARK_KRAS_SIGNALING_DN,-0.009020656361634908,0.006177770971110777,0.0014891522537382746,0.12527129697987996,0.03544623094145586,0.05592385968431973,0.0984156545161965,0.09323843582983933,0.1506201223643603,0.08112738202056292,0.041974637370633124,0.10794313663993774,0.08997861941864142,0.08247158254815815,0.06238741585390054
HALLMARK_KRAS_SIGNALING_UP,0.05798877699566593,0.057221246545264975,0.04074267383644817,0.14260309791767775,0.1399951798835786,0.10487426602533463,0.018551023789997977,0.1277622274014835,0.1668061772334508,0.04054446422263643,-0.015021453597633615,0.1232144457911779,0.08384846198197697,-0.022698484644950882,0.066747505194725
HALLMARK_MITOTIC_SPINDLE,0.034254219073495976,-0.014235379489027476,0.0725446650257208,0.1085198073918583,-0.027689010339157414,-0.015314053279457365,0.05367265892821246,0.028850309314027954,0.14673584659855984,0.03300780867011245,0.013658273825785031,0.14049380856687066,0.044431751251375724,0.05510114827169938,0.10121571403573307
HALLMARK_MTORC1_SIGNALING,0.053665687824090806,-0.008629045144026319,0.03648580732772329,-0.12504598130961161,-0.03488946092609692,-0.03286258704237177,-0.02679172744431078,0.05048268768716079,0.0656669916702123,0.004735717179782503,0.0960247270613879,0.09362136985256736,0.045677191355012685,0.10017371306745577,0.007198483689088737
HALLMARK_MYC_TARGETS_V1,0.034052700892905366,-0.01001366309313352,0.035031494027159334,0.09354983819544722,-0.055599341315135255,-0.033060639541060685,-0.009318531437022076,-0.008004088623377911,0.10898769868071898,-0.0077948606521183105,0.009551722097849644,0.07925694108355016,0.0014519933422183222,0.130616199217231,0.02660518895735103
HALLMARK_MYC_TARGETS_V2,0.04277569791759199,0.054633079764413936,-0.02949149235558759,-0.10674935695692293,-0.05734598870105678,0.01858741699010185,0.02477502203891112,-0.08202404662293421,-0.014171003710305366,0.0560575868591555,0.021544892161969115,0.14473599156731637,0.026274563029722066,0.023632347373195143,0.08406146997362511
HALLMARK_MYOGENESIS,0.04228319386222444,-0.002005993428165698,0.004871107530036424,0.11478587915239924,0.10441983098797805,0.059954503607680114,0.03138708704805271,-0.010766952880805866,0.09261782333854827,0.026435251048514585,-0.00790650939206449,0.1046857604885248,0.0035136623683127304,-0.03360348517090099,0.08879016903023455
HALLMARK_NOTCH_SIGNALING,-0.0015997002019122678,0.01457648503872154,0.02118859713718574,0.10142439683492648,-0.05551265271712362,-0.026741367405501013,0.04825877498540121,-0.057642523225636344,0.08030528382294992,0.01660446678206785,-0.008503982350062236,0.0722845122947063,-0.014120852786306483,0.07574675074232493,0.041907104665459785
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.055412739089595354,0.02284324415077495,0.006639179643122514,0.16271005971287875,0.05844366827442917,0.10161139777642636,0.11160082425942239,0.09240717211393559,0.18247347465887012,0.007819527416397245,0.0029321269571680616,0.07390803137864448,0.024600553858779153,0.09564654076021695,0.021132814869934666
HALLMARK_P53_PATHWAY,0.03234937354023789,-0.018508352669527033,0.06455436398392558,0.10887182860274185,-0.03293071290020667,-0.013732910677716346,-0.05063081428609331,-0.024199126415194512,-0.015701891156983682,-0.02909056870176892,0.04160289701014524,0.13878275125457007,-0.010888016861566738,0.12435578586332029,-0.006548275543435651
HALLMARK_PANCREAS_BETA_CELLS,0.047238547726320246,0.004447767473949851,0.008054900251018727,0.1690792249552074,0.06866860841325026,0.13433288670870697,0.08064997904558847,0.10754409604423691,0.20367857292008065,-0.039798716789680465,-0.019669486814467375,0.03705927871796997,0.021376786839246712,0.06979140639660453,0.027370773972879393
HALLMARK_PEROXISOME,0.04419153150106912,0.03655633090985604,-0.023624766083042217,0.046288398634875966,0.0086222403269437,0.012991519376669284,0.07932218531449854,-0.006266932043186653,-0.04363420770420972,0.05163589040254734,-0.01134527760360748,0.03478998453434106,0.0003534997021195309,0.05775571112313079,0.08278135393443829
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.039555484972010974,0.04807972975457364,0.05993280304064072,0.11236463545081209,0.05020819283749779,0.04522620702799224,0.06512006307544871,0.05300397531084083,0.1804281805489486,0.02784182513050984,0.038088098017305345,0.08272884463299378,0.035006564356900825,0.04206384515659847,0.09346434911062432
HALLMARK_PROTEIN_SECRETION,0.07931163738554188,0.008843329287482854,0.08503552404192365,0.13222849118312185,0.04530174803538806,0.020249923952748574,0.08704724927498521,0.05175624651044072,0.20140930730614443,0.04322303377165586,0.024105278758649287,0.1289596591046324,0.06018850580926344,0.06432738814391398,0.07813575137025781
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0680641791477264,0.03483105342641306,0.018873165185865026,0.11769552876518563,0.03129900904642267,0.0012193727050560654,0.01726996097427637,0.041855416801896334,-0.19391834196405225,-0.049510937843103786,0.08002918004149674,-0.06206387056712966,0.03090167678340235,0.08245710171840188,-0.11397081607258754
HALLMARK_SPERMATOGENESIS,0.06012889773018513,-0.006700993336990206,0.05291374385511713,0.0880638578976658,0.04387036700163216,0.0364529247647204,0.044476601668450015,0.017464228504040717,0.20168012967734084,0.028096628020071946,0.0060703919685998215,0.07912911177472394,0.05342292102449145,0.09535719803421268,0.03613395347010266
HALLMARK_TGF_BETA_SIGNALING,0.029538327880817648,0.0216886494400321,0.0013513148903991513,0.0017002322446558334,-0.0388203459223783,-0.04320440481039435,0.020267002024064174,-0.02022066742462164,0.1030589080151472,-0.018214838287501374,-0.07545421247961748,0.025738567320786436,0.01425809128118598,0.01837140144331957,0.07786285406898139
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.023291725311765456,0.04196473763149072,0.01886889915399106,-0.1312166273407425,-0.005124801034879103,0.14432629794053428,-0.10584602895531432,-0.007982793356862798,-0.0900837588078316,0.02302847705189277,0.012066383975391073,0.06580808600109352,-0.018308454083030223,0.05623674821079527,-0.0025729218195518324
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07413276838691969,0.03217784711184562,0.054236711900459436,-0.08838132042787268,-0.027475900032179906,0.004766900748609749,0.012407105089287102,0.03992361533675599,0.11746919779376772,0.01804526960835412,0.019076708639845126,0.14062089741406614,0.02234468427881142,0.06677115980177775,0.029012758377264684
HALLMARK_UV_RESPONSE_DN,-0.012961208417660448,0.022258065878930682,0.01893229134339711,0.11131636028121993,0.08337370814325076,0.11887537282576796,0.08155519291165063,0.0007678430466193148,0.18603313284715356,0.05948784510241646,-0.07651999007932127,0.0977371973476249,-0.001275105459553905,-0.007732759829489536,0.07219905277128673
HALLMARK_UV_RESPONSE_UP,0.039863434685742535,-0.00046379650389793704,0.033224076753580356,0.13459368576662764,0.06722581977079028,0.13795327133325208,-0.0034667424007875044,0.07428658311077964,0.15935502473137747,0.06898984991591525,0.024701380345713668,0.12765526474388733,0.08809240610198747,0.09903169024541046,-0.0011482846541039605
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.022334992813077673,-0.004858816102681658,0.042214452990187695,-0.07601335655343909,-0.09331857099648924,-0.09624007353142666,-0.020996220584663428,-0.02056809547103674,0.10319588447626701,0.02510911683911197,-0.07432789688375592,0.0845430468264888,-0.01456202467294105,0.062210445047948294,0.06617328547668255
HALLMARK_XENOBIOTIC_METABOLISM,0.06560324572849655,-0.04351100378999786,0.058797138672073146,0.07931245293645528,0.024389305645455384,-0.0070580582010784,0.02706114685710571,0.028524019381273368,-0.10162614163547284,0.010612874342283926,-0.034662302233510446,0.09080549394847057,0.012120054935258093,0.05999062986352511,0.023295924010367685
