,UKF248,UKF251,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916inf
HALLMARK_DNA_REPAIR,0.18906290681951415,0.1760254601770512,0.3929475799735755,-0.00826201511365769,0.09076083282953462,0.05555605079994573,-0.113354936241824,-0.027626381108084096,0.0668701852302228,0.02883662203864478,0.17554071604485613
HALLMARK_E2F_TARGETS,0.21113099344723793,0.14190967276334726,0.5140767505370692,-0.03089746859916025,0.025907133585067733,-0.1595624292752601,-0.04515420581735926,-0.030063962228384727,0.03782070129415866,0.03418140099006977,0.05671363700025815
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06896406337302366,-0.016820980873955824,0.4612893677342924,-0.019995568558262792,-0.03042228542362352,0.34176408646337225,0.10505789622833528,-0.012112891800112978,0.037688322672770544,0.03388779699809309,0.0888401460990228
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03657956601008956,-0.09002571275860777,-0.1483467586382465,0.028089255146386972,0.031075494091338217,-0.24426821722800562,0.16566793158796767,0.04722655575698621,0.017828377592614113,7.908402902800327e-05,0.18620362653462166
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09555721872596909,0.12222342415876976,0.1318947584819123,-0.01207103406300184,0.03661148840697814,0.29966007440151704,-0.12781036820204392,0.03730689486206111,0.03319949545257941,-0.0007489571427341014,-0.04007236059640763
HALLMARK_FATTY_ACID_METABOLISM,-0.06985848904220744,0.01637046020590011,-0.030705099965122155,0.022004173704663475,-0.029706067389851706,-0.008294443435596663,0.0847194745097593,0.050132413552106285,0.056591636011124574,0.04817302987280918,0.0822828249133234
HALLMARK_G2M_CHECKPOINT,0.16233478763964634,0.1224902263909085,0.4994889058778893,-0.0036219797143646555,0.03883322499467827,0.09494329110082592,-0.09865045113848302,0.013541845168425626,0.05857296308116371,0.023996465521436517,0.0953365979694133
HALLMARK_GLYCOLYSIS,0.0720411248065175,0.12239043371314251,0.06072335296432862,-0.021647550543763966,-0.0071628341731947475,-0.17605963459907112,0.13354398852874563,-0.10754348864002614,0.013532446338968978,0.028169859948358977,0.17571830194360194
HALLMARK_HEDGEHOG_SIGNALING,0.16105447158236225,0.08379651624714336,-0.3942903930607695,0.03149850310115453,0.1052924146532401,-0.29739643782717834,0.04365653419118738,0.05253217947267447,0.031602072000373294,-0.002545836892426813,0.11854316247150694
HALLMARK_HEME_METABOLISM,0.10584733852985569,0.0994019142117566,0.09060791464030327,-0.052464317255916305,0.038817921190537855,-0.06213430183650371,0.03321818134954924,-0.023797163472814114,0.062015916359228596,0.017859328707331347,0.16499957047914923
HALLMARK_HYPOXIA,-0.14483670208423138,-0.05108158823199095,-0.014660663721949284,0.03968298413172799,0.016119630214939226,0.19454182006979642,0.1697724119954816,0.05087755965556761,0.022600817129133748,-0.007276998398739838,0.13222595351037678
HALLMARK_IL2_STAT5_SIGNALING,0.0598876039546206,0.002260801128276096,0.16119249887857753,-0.052125883520272816,-0.05830525940401632,0.11148838980795543,0.030532220140114037,-0.02845769890412313,0.06631733706466743,0.03541613305809004,0.06640382164991399
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05401240008393702,0.01274077578798712,0.37348208399469773,-0.07000525881055959,0.01841382819729549,0.27393518045741067,-0.005782191102068843,-0.039191362169701635,-0.03114348516306057,-0.03866016984856028,-0.08331363296402373
HALLMARK_INFLAMMATORY_RESPONSE,-0.026114356359845246,0.03441433868923997,-0.22634777010618834,-0.02414631242804748,-0.05651313846174492,-0.07651864684655843,-0.030149249575509737,-0.07034670299031977,0.11885641687801314,0.0496881038305873,0.05520176415781171
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13303199821368555,0.01153974850112795,0.4744984193676352,-0.013563714376117161,0.049774583742533504,0.3245867347738189,-0.1359916450669906,-0.06411471246304876,-0.008393884234991555,0.03252272951997508,-0.03261283257865838
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.024327246843900686,-0.03704664691975444,0.061163215034500375,0.0060340927535439985,-0.011518943390647397,0.3938619361509789,-0.10822042567287096,0.015047442522079396,0.028105312267067136,-0.01398264004231562,0.10924819452958695
HALLMARK_KRAS_SIGNALING_DN,0.08014018747550165,0.06882404633861999,-0.17167271108814317,-0.03004807611038439,-0.03203524297149621,-0.26699676552462925,-0.09984160092301297,-0.06349613789588197,0.027906498643408502,-0.019001951533455054,0.16118278832815155
HALLMARK_KRAS_SIGNALING_UP,-0.03178763181575584,-0.022031139496614307,-0.41623462300600556,-0.0036697234855746245,0.07882752250494347,-0.25416801466672295,-0.06261465638549354,0.016579646504984266,0.046698366282687455,0.006424215244761234,0.08247121741621256
HALLMARK_MITOTIC_SPINDLE,0.10879644374473979,0.1259426763272057,0.34871384402440675,-0.046340867447097756,0.04521750899191215,-0.10864299457422369,0.0005833952379302734,-0.004053617101718904,0.12277215796650923,0.02455436770178466,0.16011175131312178
HALLMARK_MTORC1_SIGNALING,0.0003735537603779363,0.14364940164931356,0.34698517211140223,-0.03405548225053589,-0.03434824729954841,-0.08166209283510097,0.09247019660945285,-0.005093792714104622,0.05657808787562351,-0.006278117439380521,0.12510942342705736
HALLMARK_MYC_TARGETS_V1,0.16380765469669706,0.25132798557188163,0.5137122036353327,0.0016611090856084407,0.03464178408608614,-0.06636718545955562,-0.06481960400415313,-0.08310351745105432,0.08357503630303567,0.04159590810454512,0.16891658322624095
HALLMARK_MYC_TARGETS_V2,0.18395702718979384,-0.07156942646706292,0.3173037641555829,-0.030522574273176128,0.029339604039538964,0.06020164966880736,-0.12682431273360376,-0.05782241357614193,0.0175057564737056,-0.025235230260505462,-0.004144661357003033
HALLMARK_MYOGENESIS,0.08974692464379481,0.024076123948221752,-0.23374451477113245,0.025708670547135444,0.025735657175326405,-0.02647735173416301,0.11020147636136524,0.0009158424115678588,-0.0409795087541862,0.04958877686629981,0.12698354100255393
HALLMARK_NOTCH_SIGNALING,0.16662535688600183,0.11886643645424673,0.19098710486548326,-0.029103587813461528,0.0486610499516709,-0.0309512633424267,-0.14199403849229364,-0.05837971687709046,0.00671239214508557,-0.006920337422839113,0.10811946970557758
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.24467912622970395,0.20443450989182346,0.027635471149241517,0.012287325360795544,0.062066839868682507,-0.15232225107074035,-0.11960020734291424,-0.04156208885491575,0.04913915064019586,0.03464256718339897,0.17640679568933168
HALLMARK_P53_PATHWAY,0.018245874141790998,0.16158097442506567,0.3282973448464762,-0.007356670941071171,0.043341318216693694,0.15112052101324155,-0.030046472000343123,-0.07521462653845493,0.026396007890707666,0.00019358116522278656,0.09152899222923323
HALLMARK_PANCREAS_BETA_CELLS,0.13639859143262803,0.05910696196748649,-0.31530410857791763,0.05831852223835331,0.05287018391852583,-0.21918280740875445,-0.08688818425821077,-0.04976864602767538,0.10369024089159895,0.061639547243231854,0.1415491869010903
HALLMARK_PEROXISOME,0.12516071747727373,0.017748710259688636,0.21692541387013134,-0.04166349391100226,0.013195828688748234,0.0571095109447902,0.01815444386094254,0.018518746091353733,0.03429068896092061,-0.021952154845390537,0.027639165328620676
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.15761655182293013,0.13487979637894967,-0.026224974179074136,-0.008217082884099553,0.05342283133860931,-0.1245875702490434,-0.14718897387802066,-0.0600778702075815,0.024300504435215253,0.07383198670511344,0.12388238742812781
HALLMARK_PROTEIN_SECRETION,0.055274970727033815,0.09984140413169378,-0.029898417244751008,-0.02134569923707355,0.06314507693864906,-0.10571309088448486,-0.0015339686331686823,-0.021069789703949626,0.0368423223379613,0.03754576461558901,0.16758939551153965
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.019138900551795995,-0.0813463310119569,-0.012997702314700281,0.06352532155980224,0.06648179999619201,0.3371131696129738,-0.12255614241623287,0.02483883412436727,0.03254150533182459,0.05052587412199277,-0.10803575139026715
HALLMARK_SPERMATOGENESIS,0.13622035383324207,0.04474047857955767,-0.014049557049445806,-0.013815363547695785,0.04620930984345869,-0.2899879267035236,-0.03120075071831796,-0.03578435373117631,0.03225392685147634,0.02986361880276384,0.1724434538996593
HALLMARK_TGF_BETA_SIGNALING,0.07337916639622881,0.18386709578598665,0.42056403494235434,-0.02743074520679596,0.0016394706284232478,0.05828428133461661,-0.09173161562034846,-0.030023123164121528,0.04139387110773897,-0.00505535013424676,0.08119540708471368
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08367584798310512,0.06158595685677701,0.12839534652892626,0.019177371381056654,0.03992533813742258,0.35501834777705554,-0.058513553265556906,-0.035641378996784746,-0.021579947569730203,0.027185688337092766,-0.03952664023388631
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05142889309844069,0.19866844054647917,0.43607186173687884,-0.0164226327410612,0.0692601397605833,-0.014241524268126325,-0.04637908737038239,-0.016063089356260288,0.023505502651916508,0.012317892730526197,0.1406721954787084
HALLMARK_UV_RESPONSE_DN,0.002958530490123623,-0.060944999504774944,-0.2726215127637298,0.019501721190005396,0.04498808498376606,-0.30382821469120774,0.17287665203825855,-0.008908499178246546,0.007094884791293867,0.00957896695855762,0.11964180759931184
HALLMARK_UV_RESPONSE_UP,0.10672432973133632,0.04733420586126248,-0.06531526256215768,-0.00358957989701869,0.09732159315486033,-0.19865546303753973,-0.13070786098336973,-0.0722561636363584,0.002977051851533453,0.016434666901338886,0.10085708990648333
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0710281174331102,0.15339964655893193,0.42067848635322364,-0.032040171353667754,-0.01993983862033043,-0.22930676395294872,0.13280869251613378,-0.009462339394117949,-0.034955677781724426,-0.06393423145552894,0.031134431286271674
HALLMARK_XENOBIOTIC_METABOLISM,0.10974636436942607,0.011827979387189179,0.11323942286256754,0.0036563952667292405,0.010960592841243741,0.11500818056693037,-0.10188507121312829,-0.03926000727316948,0.03452422231421047,0.044498418927759,0.10102452653710418
