,MGH258,UKF248,UKF255,UKF259,UKF260,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_PROTEIN_SECRETION,0.08604375638946513,0.06688084649615048,-0.0010249487078069941,0.03045562088533819,0.046418131590140806,0.031000948154448458,0.007285760924523904,0.21177236474029643,0.2115486796677869,0.15005283558191837
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04800398648341917,-0.016838385442723414,-0.009174969317810555,0.06238155732399038,-0.10416037408041541,-0.07357118045241136,0.1858307555444974,0.16041969807701478,0.22039110036701076,-0.009351897398223988
HALLMARK_SPERMATOGENESIS,0.06210592328509596,0.07613696094803378,0.02725281185615048,-0.0012798643427110986,0.028755408850857877,0.03149268762140178,0.01690420455607388,0.23375012818796315,0.20790136250098956,0.16684092987768928
HALLMARK_TGF_BETA_SIGNALING,-0.0019729622281759,-0.014549923824569738,0.03878241042967849,-0.015826005369223073,-0.022197952352133656,0.053358002911326675,-0.0025040752498028357,0.13671427260725696,0.14250949396631846,0.06870450581374
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.030332189005431782,-0.02297269620621578,-0.012646374867737415,-0.0042394723023121165,-0.05757060844643532,0.02671767861676796,0.09494220515364774,0.023065013303000412,0.035175885108859065,0.033206301218536696
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10227175381728967,-0.010728327529397324,0.023952042683459015,0.01210463968475534,-0.05029238516255625,0.049083281726229076,0.03268778035426808,0.16489516269499957,0.19298056009796366,0.1451779298973293
HALLMARK_UV_RESPONSE_DN,-0.013903714034616111,-0.0019520046995152853,-0.0014931278593470361,-0.01981103664673053,0.024135894316075452,0.006549454801990082,0.05169467382308158,0.13424747999222253,0.13595304403273786,0.058961337020554186
HALLMARK_UV_RESPONSE_UP,0.02043329435201276,0.03599691485015186,0.002441841639384815,0.03158780243844359,0.03951666666011967,0.03251702557728895,0.011874823686060238,0.1686364974558897,0.19502662581141675,0.08562989790162849
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0497810650526355,0.051481031486172946,-0.007907397813994422,0.014367334131838936,0.07313045711569204,0.06612887053281082,-0.043202638767886756,0.13248433055237976,0.11704634617334166,0.018348429690949537
HALLMARK_XENOBIOTIC_METABOLISM,0.055977264764666856,0.035235525542890826,0.015056601434135583,-0.00738946027267041,-0.011225261317019192,0.00975598933397862,0.06155710270773244,0.18361390164912528,0.19380135417343866,-0.011262622886845252
