,UKF243,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1
HALLMARK_HEME_METABOLISM,0.05187072532208979,0.02706547793828851,0.05691632419912115,0.04307939407125564,0.015898740414633385,0.0181409369734188,0.03585277312155279,0.01332477076364316,-0.013932535435677454,0.0019915042143567757,0.11902627005385726
HALLMARK_HYPOXIA,-0.018724088893994597,0.03260087017112599,-0.09345897764945188,0.0011351226821048604,0.0016983836677778427,0.011983155301892652,-0.008480094072511848,-0.021268504945398618,-0.013382922771969586,0.009582761470984663,-0.0216149140995681
HALLMARK_IL2_STAT5_SIGNALING,0.05331549272516333,-0.02965168614813117,0.1335458120257701,0.021792589627389135,-0.018783261246359678,0.047498373532965266,0.04809582045427012,0.04227429590415345,-0.02815991876559779,-0.0250058321681924,0.06700980284843111
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11059375599902085,0.006073974962857754,0.16643005227235713,0.02999630379693062,0.003443334033877755,0.005465499880949663,0.021936790170082036,-0.005190363350402841,-0.0178999002290882,-0.04452501282559988,0.055700553989388536
HALLMARK_INFLAMMATORY_RESPONSE,0.032428510898559554,-0.04512550366684039,0.15981383977830396,0.0053253395122446305,-0.022216604154502224,-0.1038328918175368,0.021489042185957655,0.003252255073139729,-0.034839284191129236,0.008347447627132314,0.07458858438300342
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.016828267032473695,-0.012876812494161711,0.11099795252859619,0.00837010806707608,0.0015903430807079407,0.11913032006439733,0.04264553411867117,0.023941968224790604,0.035226416342438435,0.05355308712401212,0.09813974592892587
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.049187494436883826,0.01980488904612657,-0.012990764493709088,0.03751659702544005,-0.01309496023953188,0.12838104008249088,0.021761805507445366,-0.010068021527937652,-0.040295485182410024,-0.023057948862978548,0.06540305114466705
HALLMARK_KRAS_SIGNALING_DN,0.05380619576972912,-0.03351650520839386,0.0161314981014562,0.025911969480855553,0.03612258299842317,0.015166899563654291,0.020135365229682015,0.009519886630593848,0.03775773819123235,0.01929780484980509,0.1042420071513223
HALLMARK_KRAS_SIGNALING_UP,0.041152459246160004,0.05633185784101297,0.08913369608067777,0.02088768989716096,0.0074321653252508975,0.07588234127487126,0.011382480883385936,0.01661498876582362,-0.04396382731381825,-0.03178118729393962,0.10606892804326848
HALLMARK_MITOTIC_SPINDLE,0.055039982646773594,-0.011728979111311209,0.05943425683664165,0.012801320094570141,0.03287280394554916,0.030376056245678542,0.013881677115268585,0.005973415503535815,0.004575095074685423,0.07921594264503191,0.10133636184850056
HALLMARK_MTORC1_SIGNALING,-0.02546358140680205,-0.0035690723088760835,-0.12599027508998384,0.00014645305860845682,0.021556283320314343,-0.016953314277352884,-0.0049221357067156316,-0.022563338916111963,-0.0009077812810165577,0.007520283942374518,-0.00581505382445974
HALLMARK_MYC_TARGETS_V1,0.018786107241117043,-0.023665788342120676,0.003909011609828109,0.024891743096437557,0.004888449331857103,0.08484911838269253,0.06532003099520207,-0.00988660492979723,0.02737827184839727,0.05505769198158233,0.06804786639365087
HALLMARK_MYC_TARGETS_V2,0.04173379817915834,0.04901914803949423,0.03994545755454507,-0.025951723014688878,0.013456439732812337,0.10679764121701137,-0.004384939131141009,0.03175306960767191,-0.0150262332508954,-0.09851875444499233,0.07860911894283643
HALLMARK_MYOGENESIS,0.044340443502621424,-0.028360747786850014,0.09806374119155199,-0.0017958317623905347,-0.004405261976197248,0.09393745591281505,0.03401844600083219,0.012743642005361211,0.032618836872372194,0.038126132569057454,0.04937632725974504
HALLMARK_NOTCH_SIGNALING,0.08094243472508336,-0.07521008734495314,0.054879700382161355,0.007229767034604047,-0.011355782466868816,0.058071101202491836,0.06630208607150216,-0.02709083609426036,-0.02281548690557798,0.054033539930374366,0.09082872559404082
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.051374783659368456,0.01185316498077726,0.03146460548104879,0.0022953630733581684,0.016365338295862786,0.05480743923781017,-0.011511216719939746,-0.0076843525831156705,0.0298562130473426,0.004823189775478001,0.1035439439858603
HALLMARK_P53_PATHWAY,-0.06200774681758001,-0.045906597295661225,-0.010670892337242067,0.0211088094386739,-0.012249263760975886,0.1011417391258253,0.06348289228979323,-0.011000494524824826,0.06050738156048501,0.018640877470328963,0.09654989215683073
HALLMARK_PANCREAS_BETA_CELLS,0.05003243801000613,0.032301166714580686,0.07543172875201445,0.002388105270103687,0.004320784905251053,0.030733484767148454,0.01779911387236845,-0.017781721663378394,0.02167742096253651,0.05623577712027414,0.11171942372393125
HALLMARK_PEROXISOME,0.07295626595524342,-0.0040433510239761845,0.03300353177690099,0.04357658323547224,-0.016198411357485197,0.05646290257343873,0.054272495996928426,-0.005016620367150854,0.00045731580832314965,-0.036865338821437416,0.021757469075438948
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.003367348470724862,0.019130257047689603,0.017075481183066937,-0.004358295858559435,0.01461831969493088,-0.04000275934369021,0.016215781327740444,-0.016607170264500225,0.009836042603040976,0.026424647059662923,0.12485841501872258
HALLMARK_PROTEIN_SECRETION,0.09970833821176342,0.03688761128708773,0.05366926130921483,0.022898503621058414,0.02218591401147448,0.011950651449174735,0.044444395468379604,-0.025405246091551502,0.02033835672337962,0.031019346747627758,0.12048088119154646
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.02148182138007969,0.02226807065880057,-0.01790896193376812,0.007920748472754301,0.04484021333093334,0.13050391190492977,0.003859661880016,-0.00044258244639587514,0.054897167701559835,0.014856468535175105,0.11395485402865513
HALLMARK_SPERMATOGENESIS,0.01392066166017538,0.013051401857420005,0.0819676396483325,-0.02141442996100827,0.04599230604167395,0.07028402535675367,-0.015973908131900756,0.012511190502048429,0.007202449180269519,0.004029396229153572,0.08446113481704791
HALLMARK_TGF_BETA_SIGNALING,0.061254780580139175,0.00282374686483234,0.04015360012137944,-0.011612565807307705,-0.007446242913732271,0.07768043975477446,0.048007167612940334,0.04967082353498167,0.013005650379597817,0.02856805258523741,0.04720453225414399
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.014354535748352281,0.0041918567605431795,0.08697003251997881,0.03733501176556617,0.06947897691943208,0.012776633225730655,-0.00714323617098131,0.0006954387892983605,-0.08225111692149702,0.041383488530844545,0.0057982028895105266
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08059936471903076,-0.002168693538161854,-0.02348980006110538,-0.004280662063863485,0.011028806464657238,0.04374109709121371,0.042031086016224704,0.016841086730655343,-0.0030453930815069257,0.01833779362703493,0.09367867630275348
HALLMARK_UV_RESPONSE_DN,0.08488037003938945,0.01119093303167658,0.10347315351116898,0.004367419268278734,0.015293218186778357,-0.002293299335889575,0.027512041650214286,-0.007308777429805041,0.025861075261020102,-0.0005002233167227856,0.07452976537734246
HALLMARK_UV_RESPONSE_UP,-0.03381962451396181,0.029178639915456165,0.02085752892276952,0.028364646744324498,0.050066111908714184,0.06955965040407994,-0.008719343856709128,-0.017135732077714263,0.0048186410416156365,0.011849370233762506,0.0780388868550183
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.008473110018909547,-0.017380899031265464,0.009190406933562193,-0.008977332944861817,0.01144182898569744,-0.05882773955925616,0.018688061747308932,0.006034369763338434,-0.001796387921429039,0.0007620835426693201,0.11352451376925694
HALLMARK_XENOBIOTIC_METABOLISM,0.03980742660001469,-0.012489172927804168,0.030695338087045894,-0.015083514703367967,0.06805203977719557,0.030809206441450826,-0.009718051014990514,0.07514710154281166,-0.002084953979159954,-0.03001060352426328,0.1367855367144274
