,UKF248,UKF259,UKF275,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07855206696152237,0.015231639573854427,0.10626158677454711,0.06132035905920613,0.014764424819170882,-0.011784623490199972,0.0007655285419677051
HALLMARK_KRAS_SIGNALING_DN,-0.00543033752941199,0.048180321716397745,0.025528740870954622,0.07987488528845582,0.07826741011459991,0.022511847850159524,0.005558746021551955
HALLMARK_KRAS_SIGNALING_UP,0.05877419637713697,0.061157870102589114,0.01919542399242798,0.11623780340393675,0.0015147924049870242,-0.024366255366991576,0.0906811373825597
HALLMARK_MITOTIC_SPINDLE,0.07976385550057263,0.044378539659249296,0.04194660820611348,0.1202143018786507,0.0366121956483958,0.05347766710716153,0.12583047758824287
HALLMARK_MTORC1_SIGNALING,0.007310257689733427,0.012594560580200864,0.014662897778800591,0.06599491048321916,-0.05051933515029535,0.09235332013231665,0.07010788399420151
HALLMARK_MYC_TARGETS_V1,0.06290490793974148,0.01300420838372402,0.06334116933034004,0.0853301579762897,0.03327587722414072,0.05019587696979841,0.09607095316066826
HALLMARK_MYC_TARGETS_V2,0.06671737708983354,0.016402571515305046,0.06822813342311305,0.0039235033327041525,0.023906919215572264,-0.0156776348559555,0.0460270382965136
HALLMARK_MYOGENESIS,0.08382079707630834,0.05150781145638617,0.05770978334217469,0.09610591996974653,0.062562942406923,0.012252312846121197,0.10167775222841888
HALLMARK_NOTCH_SIGNALING,0.09623207139693442,-0.006863293781308249,0.0017572668700339647,0.06126785529202538,0.04351925310227024,0.05533439701980344,0.12403454254902009
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06357034907155382,0.019997920145194702,0.018871248858066337,0.09350984740281738,0.0908156670688368,0.029947272937386558,0.08358232396875942
HALLMARK_P53_PATHWAY,0.0026703761578318022,-0.008215746494495529,0.053788822484551135,0.07887762907198627,0.05719535129992248,0.06741139151522796,0.0576385830242192
HALLMARK_PANCREAS_BETA_CELLS,0.05901540890666523,0.04480282743249025,0.0023682021098023393,0.08320199158985121,0.020806032160776755,-0.0036747707540788184,0.028776014025890275
HALLMARK_PEROXISOME,0.013987871038915686,0.018842436506586492,-0.013695980481734081,0.03614504838344588,0.060937702336474185,0.016734637406316363,0.07037712514058828
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06263402519477775,0.018517279508689626,-0.008196044178660806,0.10031109108878176,0.05723559020187948,0.016302617706608014,0.11798502734214446
HALLMARK_PROTEIN_SECRETION,0.06146375087367191,0.009903171883257015,0.0008141974340785495,0.05273838766069925,0.036775874872049384,0.04578486918908131,0.0655464622489435
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.016147621025834696,0.008058508563956004,0.10356900783596952,-0.021075895154259106,0.10519300353689812,0.021498069502277898,0.03208152626935974
HALLMARK_SPERMATOGENESIS,0.04852237787866172,0.04931073274663938,0.032002526464912855,0.008065646462473933,0.04907974682198664,0.022383243304442912,0.07322519764787609
HALLMARK_TGF_BETA_SIGNALING,0.0495610031444289,-0.025784834824299423,0.08538996061610678,0.0931079027926611,0.03236238051121506,0.015446268051143894,0.13320194119326856
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05550166923946188,0.017770506806944253,0.04082114765628705,-0.0259904941831881,0.001493840738061812,-0.014747588941735947,-0.06780539000106811
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08664105276392886,0.016772811650853536,0.05322606360050123,0.09561306368226484,0.027124042123832307,0.07618817894403393,0.08659962802883615
HALLMARK_UV_RESPONSE_DN,0.060073444746478855,0.040683753915755426,-0.005323133268824995,0.011171773435901236,0.08138597040986388,0.005456465950871775,0.07795897992758792
HALLMARK_UV_RESPONSE_UP,0.05924903766203796,0.01569195743938157,0.059296902378381415,0.05316660982328026,0.03470471433116446,0.05326097075350069,0.030539664541329493
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.056285958098410936,0.0037719201464261353,-0.021008967895232402,0.11171556350902137,0.011501079124110306,-0.02547713269311233,0.09513380963172981
HALLMARK_XENOBIOTIC_METABOLISM,0.03297587911611252,0.01216208736296053,0.07426487654712205,0.04956751655308118,0.06607051574181329,0.034297051188213704,0.018949908728538762
