,UKF248,UKF251,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011189290071734104,0.020648415863026345,0.08889721037884064,0.0013078112206505032,0.07356103996089373,0.021168683086900928,-0.015535735989405434,0.05588135125995381
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04348181887960648,0.0015947926649310413,0.09494177142734848,-0.002868001420822478,0.04762748294992236,0.09955401367277061,0.0803486549433881,0.018616303063479066
HALLMARK_ESTROGEN_RESPONSE_LATE,0.041355168965494085,0.04287401176655359,-0.09866069705436908,0.04291068598617267,-0.007116859759387759,0.010029205443054724,0.03405538294040207,0.03539916484783241
HALLMARK_FATTY_ACID_METABOLISM,0.0007969649356715143,-0.051549267222267506,0.07764721872418595,-0.0048780179576701135,-0.022682416769604866,-0.028497222811271254,-0.03603812530752493,-0.016312757484042213
HALLMARK_G2M_CHECKPOINT,0.05952060969935838,0.08517667569573872,0.06790311870474755,0.04820022857743738,0.040808492248116626,0.02348027878676438,-0.016782743921880786,0.05708994109571261
HALLMARK_GLYCOLYSIS,0.039932506771249245,0.07377604164116564,0.04244234118739642,0.06711976460506991,-0.09099202601561221,0.05937468945410416,0.055953454168476684,0.07556028379595782
HALLMARK_HEDGEHOG_SIGNALING,0.03622154209947635,0.03209237191617768,-0.03829461219560554,0.061561992884628554,0.03810893740823275,0.08087069610036463,0.05260497958293578,-0.012274778226267378
HALLMARK_HEME_METABOLISM,0.054712437480987544,0.05876463086498192,0.03956909085491917,0.0500506829373034,0.03303858519879343,0.03137485154334957,0.07231794511677993,0.059400687017391554
HALLMARK_HYPOXIA,-0.022138387774343713,-0.0541296393650139,-0.05964792283665635,0.03356972580438645,-0.09578119353206023,0.00010651330076851932,-0.014053861703603301,0.028308705988834948
HALLMARK_IL2_STAT5_SIGNALING,0.04887111834951378,0.001793526778157121,0.0699472666585544,-0.015555888812883922,0.0038631775788176815,0.0688107591673209,0.06206309303685908,0.06850849927440024
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007274544685155212,0.023380160709449545,0.12742381818645152,0.005003151125961744,-0.04703849252791689,0.0875799395601596,-0.010455958958400948,0.06924168471875077
HALLMARK_INFLAMMATORY_RESPONSE,-0.0037101945291721037,-0.007740776744065042,0.07335649458621095,0.022548314603508104,0.10223810425143255,0.03374705972219518,0.05160815945607367,0.03472142134395575
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10137478685144771,0.05405338687288523,0.06632811186184949,0.03186577804996549,-0.00262163284902534,0.034257587888996056,0.052053966203633076,0.025235285411557985
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04421387074324239,0.0341710531793027,0.10303284458769522,-0.023356069730692035,0.06532187552889931,0.06902934471794024,0.00027281687865280747,0.07246519618688743
HALLMARK_KRAS_SIGNALING_DN,0.027340914766435572,0.0739254139824835,-0.0076228200092675535,0.11337833580420735,0.07962354955571695,0.08164927807069743,0.0731924391383005,0.016574388832570657
HALLMARK_KRAS_SIGNALING_UP,0.020796430874492223,0.014107866913562098,-0.02917004202938048,0.02721004965063864,0.033850804099948804,0.05991123335216497,0.06556934435355695,0.016529195047266045
HALLMARK_MITOTIC_SPINDLE,0.051701499269293474,0.07883839074421035,0.04218866759078179,0.05131999387999784,0.036959287632072506,0.058461114912061664,0.08400245954315777,0.05730850703285747
HALLMARK_MTORC1_SIGNALING,0.02669359578505262,0.013821111195139894,0.0780257935347475,0.052320640766106534,-0.06579686382904767,0.061204870008392365,-0.03115362061194867,0.04623077701945939
HALLMARK_MYC_TARGETS_V1,0.045556635862920546,0.08679522643795075,0.05247458977380462,0.032916953039506515,0.013676665096582179,0.012730993858830498,0.06467570032192059,0.029645446399522147
HALLMARK_MYC_TARGETS_V2,0.055740529949429796,0.01488144100618041,0.03007742212867451,0.014887664016756692,0.01815964448169103,0.04222518861233108,0.029884175684212443,0.042816843248441566
HALLMARK_MYOGENESIS,0.04613793630441986,-0.02134403809907805,-0.03576753734445051,-0.013206404168295747,0.1088783118959205,0.02879731579461202,0.0698741626456345,0.01779567016896844
HALLMARK_NOTCH_SIGNALING,0.06205048760911855,-0.006810643159143951,0.07822286459421268,0.0646917896086783,0.03078359241707579,0.03466149744340844,0.09903508750662032,0.05879352145808112
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09272463851004019,0.08537053439749848,-0.05375853206808432,0.007045524712194074,0.03475547255965342,0.030328099174477065,0.07394050121143582,0.04390216920021143
HALLMARK_P53_PATHWAY,-0.011293285117089972,0.0450490529377832,0.0541636952531014,-0.00019661527999512428,-0.024275349931483493,0.021984682651919194,0.08701472869469119,0.0734195553475287
HALLMARK_PANCREAS_BETA_CELLS,0.07790298375882486,0.09205501979792689,-0.08093521352432094,-0.014975170636542185,0.02820643580126686,-0.020244876392640315,0.06331267741111773,0.0019228943569415513
HALLMARK_PEROXISOME,0.03241756459126885,0.06382352934295746,0.015688287993582073,-0.003532714831965288,0.09912416710429027,0.06800526255582923,0.07464673365463191,0.0030351758517656513
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.037858894747889525,0.03580316958643662,0.01176928708969179,0.05371600510212301,-0.00971265726268954,0.05825473422597009,0.06690431524350844,0.011174671771381083
HALLMARK_PROTEIN_SECRETION,0.050608104358473585,0.04924394207317347,0.04535850490974499,0.054003484370277695,0.05467358436529802,0.06916249245573597,0.07566171307464607,0.09674413302191928
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.008612424865242736,0.008302735144719442,-0.06846104739520928,-0.018248470157806188,-0.034762805669113425,0.03556321314481735,0.07717676915776499,0.03467554203233925
HALLMARK_SPERMATOGENESIS,0.04767426393109551,0.04747542831660743,-0.012934168536727022,0.041224042336954925,0.019592065737133294,-0.003488101387352565,0.04806567042792588,-0.009003965442610517
HALLMARK_TGF_BETA_SIGNALING,0.016268300684571708,0.06983532779405996,0.07511137912127457,0.015748215844237388,0.07711564152609011,0.01738449431889545,0.10532348290985143,0.03399318396367735
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.024281799037627283,0.04018413016389404,-0.05392018417466255,0.018706560115254837,-0.028039823240741932,0.1278778427823388,0.05343831696883943,0.0037760584133376515
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06427081978186241,0.039835494368178716,0.03865275692724892,0.02824813322829983,0.0519884338475677,0.057888415278190275,0.0915162765137661,0.09821362004458196
HALLMARK_UV_RESPONSE_DN,0.017668476434490255,-0.016950335590821052,-0.058453643476651176,-0.013962684813252925,0.07846986348821527,0.028579552050741322,0.061417731919181144,0.01162005080511888
HALLMARK_UV_RESPONSE_UP,0.05171733816696036,0.033714518592800016,-0.04160527798274597,0.04260140707137679,-0.009286397166789001,0.03731129200795718,0.08184535243460718,0.05270985178476432
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.009556857983542222,0.06805788223084781,0.09679441977942213,0.11291450170525316,-0.08208467049830591,-0.035310551762881684,0.07863006284777589,0.0342350554794591
HALLMARK_XENOBIOTIC_METABOLISM,0.01905996689201621,0.01756766722969914,0.057143056785213774,-0.006852341387233376,0.03512882950873541,0.07037495830031287,0.06391754766653193,0.1094409754394185
