,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
HALLMARK_P53_PATHWAY,0.05496010894954131,-0.07141900071744792,-0.068923681035385,0.026288529690906292,0.008828064063282794,0.005365411328450208,0.02578910742428808,0.17295347933019847,0.23315243656242987,0.18985594302625422,0.050147193488029033,0.03592202894815912
HALLMARK_PANCREAS_BETA_CELLS,0.10768505027097279,0.08738586669472373,0.049695678895362694,0.10307072748826888,0.1998858545914531,0.09442630277477317,0.16973644963524578,0.2801780076240899,0.3538975768827267,0.349822196888869,-0.0011570824948804116,0.040933340858742576
HALLMARK_PEROXISOME,0.05927211807223953,-0.018596003558079215,0.002591554154081037,-0.00031500926256578893,0.04494798583767685,0.014467033468037386,0.10957153588347639,0.2241016395847855,0.30017677271188603,0.20774348894790073,-0.04035971185616019,0.029837833067078028
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09287806345736813,0.040868936920713195,0.04725098976660955,0.05354194620061012,0.17885810164431865,0.04383819351470169,0.12457465150392227,0.22320822782914354,0.2990082589839897,0.30645120260719716,0.05618436512062934,0.03453847022797264
HALLMARK_PROTEIN_SECRETION,0.09219337530428065,0.04346158596642824,0.003482910513719639,0.045027595331175514,0.17540598911730637,0.0016537113275579061,0.14469520420478643,0.20413839880739323,0.2983895252568965,0.26299334751988973,0.03956093362985388,0.030424975313679273
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03274144668304667,0.06343516595799384,-0.03321304987255467,0.10953474515341567,-0.1451803597086783,0.07799992134359532,0.07467621504407025,0.23769519434796696,0.29117413829799604,0.14946371706268582,0.045598249495715816,0.11123528821600281
HALLMARK_SPERMATOGENESIS,0.09078851134754762,0.048376224575479486,0.03167405437971043,0.07735803723595124,0.1544703087553599,0.06334973507863019,0.14252740701465033,0.244322406412774,0.35271910228376624,0.414760928015176,0.048015656654160854,0.04220116061101674
HALLMARK_TGF_BETA_SIGNALING,0.07909563054540565,-0.022966441176314183,-0.005128476779858093,0.035654761858015006,0.0336969044012261,-0.03202495535460524,0.1935457673473637,0.10309426822279184,0.24398550329411142,0.054014471722833836,0.0030629231209292757,0.0035238627391002615
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02399661907747853,-0.06379330572953924,-0.1002375429656333,-0.009465315546016219,-0.09184870004864581,-0.04791377346392149,0.020159066555147518,0.10401486774570654,-0.01313898043794227,0.0699933474283935,-0.023263339500456615,-0.040254852718489685
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07210138155197528,0.023648293540422614,-0.06937554640813322,0.035925684336897044,0.09910696101858774,-0.02523495353166581,0.12449104249522792,0.16498005768046525,0.269405670701742,0.26181918850624014,0.06977291243653896,0.08188664227591713
HALLMARK_UV_RESPONSE_DN,0.015435028475436789,0.08732973867870084,0.0384164905960593,0.014607121614924345,0.19792944295802126,0.06506394579448417,0.01747084535894487,0.13144553102846143,0.22431992718159466,0.0515050305835045,0.05332093102387879,-0.04700052170047556
HALLMARK_UV_RESPONSE_UP,0.11295261784080637,0.04370966362033832,0.01783981862925387,0.0418523416050082,0.1723690296532759,0.04327550204189851,0.13084264880317148,0.2175303584366277,0.2662725855208506,0.3128270016777117,0.01514088664099712,0.029945808013688693
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05194473304886262,-0.05914737695319725,-0.08187767249176554,-0.036665736876879663,-0.03595219520430199,-0.08602212989848254,0.056621918451177145,0.040364412206206395,0.12514403703626908,0.13198571926476538,0.04610530152702256,-0.029845666692482623
HALLMARK_XENOBIOTIC_METABOLISM,0.08051075714702983,-0.016943891428871635,-0.07180557473957114,0.09339456869683463,-0.08098287156986173,0.029324652830987643,0.03596568086223124,0.1498016960663855,0.23080750724511945,-0.06356684616424774,0.03738950187581518,-0.020552240764389614
