,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_COMPLEMENT,0.06365402341050032,-0.017710193537819843,0.030440278804873676,0.1654889393750174,0.0014853200716130838,0.423776375785348,-0.0022742088388639312,0.04084871919851883,0.10931192963499417,0.02910964287890932,-0.011695030338464241,0.0009656044866338636,0.03695516395367215,0.08175815698513562,0.16503728978912668,0.0821226915741031,0.14853472468363535
HALLMARK_DNA_REPAIR,-0.013865046986922706,-0.04493813946312049,0.03313156112866978,0.12042382506741305,0.1031418486855198,0.41709801352043613,-0.05991873095067416,0.026043558921619168,-0.04397153929779993,0.06052357618400206,-0.02103126877743704,0.0358048493548696,0.10681799117810355,0.12338582467783475,0.18256921617437066,0.06119554010480237,0.1502584289480377
HALLMARK_E2F_TARGETS,-0.0016292273064865566,-0.09763817336901072,-0.03699682296940269,0.11691415880670543,-0.00819642041759915,0.4144662266305874,-0.09897855573460956,0.018779471671708115,-0.08306819869281247,-0.01449762808010823,-0.008008174525387702,0.017084463284118154,0.0856037998145895,0.056932788137179384,0.08919388690304476,0.05691283107163516,0.12341803139289938
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.003526898805863775,-0.06247319596784458,0.0943460276034396,-0.007003234404292589,0.11343951781238856,0.4161374298891239,0.09141915223844406,-0.01724843471313571,0.13094652825002498,0.018625233452670097,0.11301798751525355,-0.022257290591625425,0.10370238034636091,-0.01759395347576345,0.004612997452906428,0.04461424599548246,0.019408139959721658
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03585185354978294,-0.061520536817306334,0.0995789740992907,-0.017816430144352993,0.03116552198381275,0.3074659722556824,-0.007504631926693248,-0.011560491700260215,-0.16816113418235049,0.0181492059679681,0.08677256011037282,0.07385909750315232,0.10403687280977966,0.02904040647058611,0.1481460127209901,0.02822542962599545,0.07221128210023924
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.003560945706731948,-0.0894015926742955,0.024526639275976907,0.14845696116509222,0.009336202441416969,-0.05298519552446562,-0.09483641951791187,0.013019147359684164,0.1332335283573361,0.04517989072479833,-0.06352318649399656,0.04802737139327923,-0.006566870591437551,0.12923440918522527,0.15166961113106944,0.06673574883304699,0.15061341994600003
HALLMARK_FATTY_ACID_METABOLISM,-0.027003762520613952,-0.013157231160883173,0.02736872439649541,-0.03339341529435183,0.03764559141851431,0.2892715195798602,0.08874068005128792,0.06374057897930906,0.009319244015884827,0.016646119193492948,0.07282543990167316,0.028518933613527458,0.11039086450969407,-0.021578591244885575,0.09476763194837262,0.013117012079870375,0.12320674503638517
HALLMARK_G2M_CHECKPOINT,-0.025101697449106525,-0.04029873147388023,-0.0314369808532,0.040129615196151755,0.004035810466030647,0.39279123989310527,0.018846896390032328,0.03136743412682615,0.0369061966580452,-0.0018102838093367764,-0.04733106844997308,0.006517254716865392,0.07472997512603465,0.040818769538872944,0.06859264511641422,-0.0074000475569113875,0.1256799691182483
HALLMARK_GLYCOLYSIS,-0.00640709764699216,0.005306068833110293,0.03946643761922077,0.04949257546858586,0.08452685088375411,0.3741497165328091,-0.060445036634252255,0.0031928953126173954,-0.09686375485210766,0.05831520643736411,0.048118605830738785,0.11814022635609753,0.12052632236055932,0.08288643859102662,0.1387270487417058,0.05722266004077174,0.12366993431522062
HALLMARK_HEDGEHOG_SIGNALING,0.013400411048035844,-0.06832339897742766,-0.022481068454055165,0.037536924295209925,0.00858230409329387,-0.12285730281776581,-0.08160175697217009,-0.02687497645776152,-0.11728811633673862,0.056988721197062796,0.040145778007350294,0.08648398120721862,0.06588827918564666,0.060449960398496275,-0.003132747508538139,0.03457889264463049,0.14018344957719125
HALLMARK_HEME_METABOLISM,0.04790865158161781,-0.08258375845758367,0.05403189860419659,0.13150252532362802,0.05842421781911324,0.41303685878391505,-0.018180376143736975,0.019225639273190345,-0.08018904505989598,0.04700764490310229,0.03252537703883354,0.06355401050243277,0.04506486553361953,0.11694624551113923,0.18484335067628826,0.06635025373296248,0.12307824769264501
HALLMARK_HYPOXIA,0.03418668241656662,0.07880131255663671,0.018864508868621253,-0.10400446403064864,0.12799244858504918,-0.08018402249244178,0.09580802794457527,-0.01835279694460525,0.035294611503437975,0.057078041311852526,0.06319821999830237,0.10030272176983636,0.15067591309746106,-0.06299227341677228,0.020674705292577904,0.001754110282073119,0.06643931105314473
HALLMARK_IL2_STAT5_SIGNALING,-0.02042227026494907,-0.09420973654195552,0.03701644803028234,0.10346929077465408,0.10343462418379812,0.39183514131154645,0.05353307625628609,0.03424422666841684,-0.03468506524141952,0.011967534227832784,0.14680909420882288,0.08090604340108999,0.05824899637990493,0.07861291986443418,0.17394021722471395,0.0884277184492294,0.11100716960394595
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05443148943046839,-0.04083754136284891,0.09038861387117533,0.1564724717825169,-0.017444854914204572,0.37034911708749807,-0.012289894557853995,0.06923559875957494,0.09673019135848958,-0.02678589074339829,0.12233045345320281,-0.02797890205718724,0.020067664079390833,0.01625968571350655,0.05891071913192395,0.019569395858743316,0.1278855885556247
HALLMARK_INFLAMMATORY_RESPONSE,-0.023779328543381696,-0.10676834965198172,0.044386921715657585,0.009561600394344732,0.056929170236145174,0.23357885436975784,0.0804693761546805,0.006533046882149805,-0.024667077778213045,0.030834800530532593,0.14013548935704578,-0.12413396236158035,0.05253586486626616,0.03678383967468824,0.04318929628019452,0.0028814132343166154,0.04199163974616661
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06038498395121949,-0.032755220889700176,0.028664139957050052,0.10045201935192756,0.04611752511218904,0.38059269368312926,-0.055095393395676026,0.046338024732542206,0.09537047032339294,0.05367495720210648,0.0008996104444614428,-0.03864356022629342,-0.04106972765721274,0.09637470061153408,0.1337110395562208,0.04721770607883128,0.094720331244423
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03532371291057106,-0.10033426045471096,0.1088553214644716,0.05644817008957854,0.05095755257424876,0.4054197713107451,0.04821970632936422,-0.02611006001286495,0.16541757742439972,-0.010975650022755913,0.11899918281454529,-0.06702576668968478,0.0972987679723394,0.03961832014846319,0.0744962291121126,0.009907228240913167,0.1226402198934276
HALLMARK_KRAS_SIGNALING_DN,0.054080978388110115,-0.09137860871161153,-0.04424022544423445,0.09913104245183607,-0.0002979904599539078,-0.047276514891928766,-0.12287372505526413,-0.006743984575574349,-0.11237884763130007,0.032070903203107966,0.07140425284167602,0.11155671186412264,0.013289869856053758,0.08846851009898431,0.1949558022974088,0.08640296536748356,0.10959416673965679
HALLMARK_KRAS_SIGNALING_UP,0.04098937081943101,-0.008906039791942677,0.06796980410475428,0.06921807467040275,0.06712644757585351,0.08201255079990838,-0.1512154969096883,0.013400175432928386,-0.1395994414175745,0.017945463921759625,0.1114762736859461,-0.01958248756885872,0.04141605301804892,0.08601058079252179,0.09809972157602534,0.025533941935368145,0.07963860006109916
HALLMARK_MITOTIC_SPINDLE,0.036792690838617435,-0.06862244779331646,0.03665314365863632,0.10963696637913452,0.02140788408882662,0.39111061864363633,-0.05974804252733831,0.02387908906677705,-0.10546980733492642,0.029344443763581203,0.08607336111646546,-0.005348980859696675,0.03307188123451496,0.07659472560819366,0.14616026091740703,0.029412738137206084,0.10507342494886557
HALLMARK_MTORC1_SIGNALING,0.010055450779078982,0.12457285113342702,0.0022957504853042274,-0.12325290550970674,0.10223672092276624,0.40689870030228387,0.07433411791536453,-0.014086341799968174,-0.07503407313027792,0.036966113215723184,0.108210457801499,0.13107576787951425,0.142113241050986,-0.0015233634572996279,0.013175744751736326,0.05498475226168868,0.056577684479493844
HALLMARK_MYC_TARGETS_V1,-0.03349733664011507,0.0016594843376629665,-0.024626175593969422,0.09819341892862035,0.09719416783752569,0.4172349356754545,-0.04707726975205647,0.0051623843489613,-0.058688367299001294,0.008530456481055536,-0.08272699862751616,-0.005383852336368049,0.10878891076219885,0.14174122887916377,0.16064391267445127,0.044674668428592836,0.12346845692504159
HALLMARK_MYC_TARGETS_V2,0.03557664754578256,9.93920377083255e-05,-0.0034444337018392237,0.08216238438954201,-0.033924615319215826,0.1612387987756472,-0.09565910422478234,0.019360293451594953,0.07003065422275613,-0.0006264708204702275,0.0885868350254013,-0.03319860837886514,0.06916336289986326,0.08967792926854393,0.09806885529364172,0.012377730948212864,0.07347888729387732
HALLMARK_MYOGENESIS,-0.00750039962236559,-0.11935735523624194,0.0700513163025895,0.14025063863411644,0.011283006076041675,-0.12038033014188045,-0.054926227129906184,0.020084481550301205,-0.10499100856564386,0.018106032737567977,0.06439773841510382,0.061668588949017555,0.04969830625978201,0.083369414594132,0.11976956183682824,-0.018072672936571856,0.05456264895916759
HALLMARK_NOTCH_SIGNALING,-0.012539246104562125,-0.06571828114679767,0.016698575293525912,0.09839127942270999,-0.032814343547161846,0.43314746224400463,-0.06982332373478499,-0.004035726523239426,-0.0710772738399706,0.010863076152330214,0.028619765044898327,0.051022348953133366,0.05307892630441574,0.14288162352014605,0.13326215161757587,0.0683364007950938,0.09249100133067327
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.000534546411929121,-0.049178149828302355,-0.007501471581026662,0.12787213648872933,0.08939090072423475,0.04028032906030026,-0.1276397488226897,-0.02287468274896451,-0.07976549780030785,0.05200186217282166,-0.06494842074191656,0.006894321165095958,0.09403024153125084,0.14706991118736695,0.18352403586208751,0.06659124751718153,0.15758179330232977
HALLMARK_P53_PATHWAY,0.048269042689367526,0.061587270556173655,0.08817467812593936,0.0701820645147042,0.08756404232663915,0.41773499630480104,0.05333808756498838,-0.002121386715912604,0.06659920348281147,0.010007111854941481,0.023259737443393675,0.09351844323559096,0.15520209471872098,0.09980939165805462,0.23881166806075535,0.09880872067997523,0.14490562726799724
HALLMARK_PANCREAS_BETA_CELLS,-0.0001670447505459043,-0.04941427997749784,0.02375408554612828,0.14426769093807282,0.020442348894400032,-0.0781759784521231,-0.12498711799846222,0.0037466975181397197,-0.10166992504809116,0.022522456530542818,-0.02569731712272926,-0.04895001668170297,0.05735685552620539,0.10441129993075708,0.16259225929449725,0.030385963248127083,0.16171727586782222
HALLMARK_PEROXISOME,0.0005945417994101909,-0.0034251421739605477,0.030894095594678872,0.05974739537722858,0.039747721498250496,0.23165373207009915,-0.09924184753597465,0.04823569089685434,0.06187058051924299,0.023518240848569544,0.012411817578952242,0.009774214913066789,0.05595740825637627,0.1444188693549379,0.13069982600903393,0.03530087581531131,0.1384344927853104
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01696320406872224,-0.0014036543247022669,-0.014613537914265751,0.045341251563597286,0.037431581135497556,0.2401886160925491,-0.040003009707481677,-0.031657156191205627,-0.09386430294800281,0.033483391276574154,-0.02031953106580607,-0.0053235566356693385,0.04958331553374573,0.1261973037003979,0.13963791576599882,0.06265371722251331,0.10386070548002826
HALLMARK_PROTEIN_SECRETION,-0.005090476426627965,-0.08748284355774813,0.05923245661349563,0.14498638006842013,0.09114638153592373,0.39065113254099804,-0.05831328106597164,0.019877330492306246,-0.07328871721295217,0.04643380132281662,0.04483696052436908,0.07851394345954528,0.10214968364237206,0.1116228328977492,0.19650534171738174,0.07297760653765253,0.1334623403123169
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.015064287894145063,0.029626629520047555,0.09233230261074837,0.12475907461700839,0.11974022891638901,-0.2818205715078456,-0.08746031214761192,-0.052016692520798796,0.1189167726032927,0.013333757636412442,0.028729511921143064,0.016095568144169632,-0.07032534746509647,0.12945557093285645,0.22167912555710012,0.06020100114532487,0.15973990534911733
HALLMARK_SPERMATOGENESIS,-0.03552912517542835,-0.054594179209655445,0.007932183611366331,0.14458126097285615,0.036180372857085426,0.17863898798255162,-0.1207555946909393,-0.019572638855529713,-0.1407792886095201,0.021642898492578517,0.05889399781815134,-0.008492306087382445,0.0038903943799224227,0.13638164864750568,0.15904848465690832,0.02712947908327424,0.10810135869690703
HALLMARK_TGF_BETA_SIGNALING,-0.013093005457121736,-0.08402409832415637,0.05353208193475315,0.10962234237058804,-0.0041362212675285425,0.4020531215493611,-0.05633132955070976,-0.025036923129055706,0.06365742599271337,-0.025795592325218216,-0.0731160809483954,-0.05824514077213441,0.022668123611879802,0.1016501190557391,0.11058964997987336,0.03270892493226691,0.03239396898755617
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.003098691139388259,-0.07993597426889441,0.1173252973019637,0.08694679801531811,0.06032312210065327,-0.17702735145183165,0.028491258066202653,0.023814721768304646,0.1706913038277682,0.019033345302993363,0.15568482318087176,0.03033110918819725,0.05086574528402628,0.0008535574051221426,0.1037763313526765,0.027382429049517935,0.0412590340856715
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0361574964588195,0.06531622137898721,0.06693282046752473,-0.025764190305880518,0.11502704274416499,0.40256400944655946,0.029181167026113855,0.006123599991462494,-0.08058413570143247,0.03369510232692022,0.08503610845844049,-0.023219501212288426,0.1402878988914906,0.12483911854456883,0.1483558256606835,0.049570305198587475,0.105987827831623
HALLMARK_UV_RESPONSE_DN,-0.0041050263598761995,-0.09494860753469711,0.0664830265564182,0.17280857761487609,-0.029244320036109973,0.04843729513530489,-0.04420574458305608,0.03179203179294763,-0.11410711814225827,0.003686551410056259,-0.01489817154638626,-0.054037431695610205,0.020539805628081956,0.09150604732756742,0.0873202848797844,-0.010898426417326142,0.026616538526347024
HALLMARK_UV_RESPONSE_UP,0.014201633134283121,-0.04053241165017909,0.054996811284747836,0.00996401340972461,0.056573783880027415,-0.1724143317082786,-0.10793528912810947,0.038292922756699856,-0.14416775245274954,0.04312963218854828,0.09433694345913479,0.07187437063754291,0.011339349352544055,0.08197710352415083,0.1425095599948775,0.03268581273497585,0.10800376806803118
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.01012917845062427,7.158564597632821e-05,-0.03005328310197527,0.015847015764868386,-0.03259168733304539,0.34304050291667953,0.03936004042226298,0.01489808864566672,-0.03942226843102619,0.003837893277450547,0.0022596547074743966,-0.002160801029121146,0.004222377196080363,0.07336740471905047,0.1356875911449448,0.01042859536209822,0.10715267226091589
HALLMARK_XENOBIOTIC_METABOLISM,0.02133954043871385,-0.02481097160152646,0.07639708619449773,0.0888594618754651,0.04952256848714348,0.20345159102415358,0.07777364124715244,0.028539265388058885,-0.012486801881281635,0.042682865264825655,0.04514670278511979,0.0727373751818588,0.06827119224037677,0.093250689547161,0.22826127019870715,0.04097650726696878,0.14288895403868707
