,UKF243,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HALLMARK_PANCREAS_BETA_CELLS,0.07695021775031165,0.026576410571849732,0.04265119484199794,0.021664376850343222,0.022037651665434643,0.0426140432486293,0.0186483844223656,0.07645757969703736,0.041548513037783084,0.010556784086951373,0.043044028541484806,0.13743003487622263
HALLMARK_PEROXISOME,0.053638301968133614,0.0385496316444409,-0.03607940303379803,-0.008934465337140887,0.041254969241647656,0.020515637504334053,-0.037390676274766485,-0.0552558963764931,0.0403079701407152,-0.02366785536442123,-0.06421137500255258,0.03847869421668345
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11289017172365645,0.036752766524347606,0.04659484757178581,0.01147608614108246,0.08397008006649613,0.02219917947318296,-0.0036816435640277113,-0.048551956136020945,0.038342456461957004,0.016721536655792974,0.055789363184562776,0.05550329163372859
HALLMARK_PROTEIN_SECRETION,0.07848840337296467,0.048308444185882156,0.03337691393923548,0.05335092359894303,0.10959969495205915,0.03773385703727165,0.010332138206793039,-0.0728762672659274,0.014179982636469416,0.05939408732439441,0.06473751638851301,0.05521772777307431
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0069773921401913306,-0.006833819834116042,0.03997490022772455,0.03620908545504065,-0.037873079573336806,0.06540905724963089,-0.02223993814728696,-0.056532979817392096,0.02749790409960881,-0.0445842350082697,-0.07466347962363763,0.1170288966433201
HALLMARK_SPERMATOGENESIS,0.043689362968981224,0.052849734256223725,0.09415995916162874,-0.01523393827374949,0.09587203491821018,0.009103337991628838,0.009190905717115056,-0.04215257000395404,0.011424014541477479,-0.0533883541996505,0.02524435405267208,0.08631199379698386
HALLMARK_TGF_BETA_SIGNALING,0.10528957754141499,0.028620536704177392,0.05970552125660092,-0.011267386592863056,0.034625281180913126,-0.011028095025649479,-0.006236989180128273,-0.10201675261175955,-0.02823441094811725,-0.022375435685977767,0.04875638228511563,-0.018360436603059787
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.012314871335865228,0.011496873834970679,0.03342427818075721,-0.005259661325285453,-0.0037237020953301224,0.036966840896210315,-0.006622521087687535,-0.0935323036656182,0.15275113930937492,0.02053344746035656,0.011510716426885274,-0.0026466190343139104
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.043790225189035394,0.027122798581851654,0.013285338722046782,0.01692351317937486,0.03126918450797136,0.0286317986458814,-0.022478906155315972,-0.05611873527772517,0.015307719775049258,0.07160100685007129,0.030976992153332588,0.008939432315421662
HALLMARK_UV_RESPONSE_DN,0.09231349158995834,-0.007194873222514028,-0.03249639324988223,0.01607451316166967,0.031219204645200244,0.016557267802315062,-0.026065692037526355,-0.10252812127284372,-0.02440238417603477,-0.03622237808478362,0.04764807561893588,-0.036478212443782326
HALLMARK_UV_RESPONSE_UP,0.07437666097914472,0.05409324138911908,0.0013151153665582173,0.0035895099605719417,0.06416443249177424,0.06058188136107813,0.01967279979048459,-0.0326880204520755,0.025077365334846554,0.04327003041987792,0.0083092503878114,0.04130211338122797
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0021761030464950873,0.05872590171892221,0.07286521826340317,0.0278122082902544,0.025626927061467908,0.006483392626465195,-0.020705350342053543,-0.03887896041492331,-0.01569643845898158,-0.01894576166354436,0.08473918362735987,0.04739748652991696
HALLMARK_XENOBIOTIC_METABOLISM,0.08024254436050425,0.04271366812836279,-0.04951703690209548,0.02435644175497452,0.02722994659410819,0.009216948709012162,0.011358668009505584,-0.001021749764788783,0.00010108781674259824,0.02730737162206087,0.06509481499583458,0.11152828264189707
