,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,-0.017786083237629344,-0.010652103357715067,0.004258261831632945,0.05146749659395735,-0.01029950092073532,0.005184133643492315,0.057231418845045796,0.020350366161201092,-0.03234524912086895,0.025919801495839095,-0.026975986527892046,0.10141940833484164,0.006648949421710702
HALLMARK_G2M_CHECKPOINT,0.012516106850166046,-0.02596847936939413,0.05256200929629489,0.00683456095626796,0.05036433555661748,0.053855304252135874,0.051988077748341265,0.027884156781207845,0.02910463506388594,0.007575234857716833,0.0028978266593301426,0.06778102469357572,0.05678584145660392
HALLMARK_GLYCOLYSIS,0.01675752762968871,-0.0022686439405978495,0.026022622370504025,0.0460318094710194,0.006952768354663311,-0.047923729155705475,0.009674719619180224,-0.009525121052483546,0.10713240008659197,0.003675803915307872,-0.03218644074919129,0.12547445236954208,0.05495012606646906
HALLMARK_HEDGEHOG_SIGNALING,0.1496981638142865,0.011063736512308867,-0.04577541982599447,0.06394726247941908,-0.035958745062338864,-0.007602356491564499,0.00509753113561473,-0.027639553771642032,0.0693171285292594,0.007904800128599595,-0.05640528609813817,0.11288201681815492,-0.03793269527196175
HALLMARK_HEME_METABOLISM,0.07977178286595911,-0.04620400895963528,0.029710084350174658,-0.012305772366876945,0.02371159377934534,0.06456580555515837,0.032482566558625206,-0.034813619365321104,0.16881835826072078,0.012104018939042912,0.0804535463356935,0.1579727187160376,0.03424153735791296
HALLMARK_HYPOXIA,-0.18743356689722857,-0.01496151240329751,0.05301817588758892,-0.057844721132565106,-0.0010129065320288906,0.04834394792895516,0.02510030642835017,0.09013665155781377,-0.08042093470832642,0.05694692118510788,0.014260147989433994,0.01795651599100924,0.07954636987035509
HALLMARK_IL2_STAT5_SIGNALING,0.03753086650642959,0.026122052419626354,0.027910076461309836,0.019164718430816838,0.028711278015061008,0.02584056607614158,0.05359732353907611,-0.036611112957365015,0.12618900509136666,0.05306284855436719,-0.008504144495007694,0.11735650638980465,-0.000734133172380916
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06314789076358608,0.022464324120193235,-0.026544277989030005,-0.07800078117518026,0.05882438527067915,0.06636598704542983,0.0027165623854472666,0.045986852111107486,0.050420047081551705,0.04153454435205745,-0.013899910081078945,0.07195115501360468,-0.040474164254553704
HALLMARK_INFLAMMATORY_RESPONSE,-0.04028796895710323,-0.0416666039619714,0.023808784605510513,0.018020198194490657,-0.061598927784783535,-0.006031007398575055,0.03947989073934892,-0.09103438818399973,-0.005894667583872122,-0.029357225081195697,-0.06919530399128353,0.05248673798080563,-0.09938016172301722
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.15658209484001895,-0.006782008121429912,0.03989051980115069,0.08711454985361983,0.005832374667504099,0.024794770753023845,0.017429250528076205,0.039307284258029894,0.156524427970934,0.019240317328376798,0.07398674510097071,0.10598390273730164,0.07258589728248452
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.007858827457825667,0.004952927838594802,-0.0158681728850637,-0.06000476375181124,0.05974608362665576,0.06626546340127928,0.06392753588209078,0.08075666259529733,0.024830346583607662,0.017169805762274448,-0.013548254073567554,0.029882242980348066,-0.016392583024008818
HALLMARK_KRAS_SIGNALING_DN,0.09308115600293525,-0.046671178033643165,-0.0039678844828195375,0.02485703144887818,0.0165917439626554,0.028198174636038832,0.013734343053142204,-0.03423641466960802,0.17855984890540252,0.04905267186184584,0.013789629049397222,0.1469414240836268,0.08076336607505703
HALLMARK_KRAS_SIGNALING_UP,0.10772218062825621,0.022547072228438086,0.022140911526425798,0.0417651970265356,-0.05307308555729298,0.009698183295375936,0.004675994141419409,-0.012794732719121479,0.12077055772952464,0.03483255831271782,-0.03818462692776196,0.07234306149859719,-0.05511653461109268
HALLMARK_MITOTIC_SPINDLE,0.13998651752060393,-0.0052587317133542325,0.03453376857742013,0.014949170257855067,0.00956895829628778,0.06614447310010955,0.03624180212424366,-0.06669724205496483,0.15332903303232534,0.030919068199388788,0.037525493672880564,0.13372393921701284,0.021421424262591842
HALLMARK_MTORC1_SIGNALING,-0.1429001419137171,0.011741713099650053,0.024099300923784105,-0.007363821947629397,0.03092946888140909,0.02619134187531392,0.002093945108339238,-0.034107187619683364,-0.07117218416607622,0.017609765432539542,-0.04767020914194082,0.04934149399811966,0.0631876354078179
HALLMARK_MYC_TARGETS_V1,0.05540980846108052,0.0004422821794180651,0.008317136237628165,0.09994426100152491,0.07324289536067713,0.045163043047253,0.03961722702955578,-0.02545040930510821,0.1563808997476903,0.006205669711974192,0.09383197973609593,0.14079684634039372,0.10248905601748447
HALLMARK_MYC_TARGETS_V2,0.061806511447927814,-0.018751310459608265,0.00036518857978635756,0.031024773183324382,-0.03438452385912956,0.021134593755464982,0.0552566204143947,0.053245316367608694,0.12072522515960027,-0.030271381407986957,-0.009379382994158922,0.10046471313651606,0.012659276999463792
HALLMARK_MYOGENESIS,0.13725038394213926,0.015945163682384737,-0.028729269664645358,-0.019967962572046777,0.029095237700165137,0.04049090858087704,0.0288944712959573,0.01369302577896941,0.15062210174007606,0.08767794647377283,0.045718670466729755,0.06071124842172127,-0.00782726182010633
HALLMARK_NOTCH_SIGNALING,0.08499344437776567,-0.027321831848686133,0.00550063557048953,0.07036979013403342,0.03601768506310871,0.033183950096834634,0.04727479524532174,0.055785387486593695,0.17499011323664718,0.042996062268619704,0.04597787271893381,0.15781671628311045,0.1005565119395197
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1594297021136976,-0.004459958361545298,-0.01071865159684058,0.07873822516320274,0.01495884500562071,-0.001478054981783006,0.03233531477009272,-0.009186925154083729,0.1795336409311693,0.02022716212254481,0.05773882694906637,0.16783048966987518,0.1608095657539337
HALLMARK_P53_PATHWAY,-0.021373441738230844,0.010988172257242485,0.03341131754159017,0.03968468673347928,0.052341715543735644,0.040479319237348044,-0.008240347420139276,0.0703630083477459,0.17790110516031388,0.06593206310800132,0.07421187937032986,0.138123946204879,0.13120079157940526
HALLMARK_PANCREAS_BETA_CELLS,0.18660926764032226,-0.06536639609316429,-0.004385053596548648,0.038056603104860615,-0.02404466444487488,-0.020178980377935397,0.03615968191529897,-0.001542516268968366,0.18116935067597592,0.053542944475346216,-0.0017133512625519013,0.16569531163389134,0.05796315613539285
HALLMARK_PEROXISOME,0.008427709197826958,-0.002897404639026,-0.0034526611650220673,0.006533134272490824,0.0309406314226005,-0.020134195758944373,0.012481339145772078,-0.008528290686563711,0.15678006234224884,0.010670768474142849,0.026522501579277727,0.11227745224863214,-0.004252428774053881
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.17323238818565623,-0.03230071624561347,-0.012380084434084775,0.047855919963561214,0.008657681633884452,-0.019715229493420076,0.018409703713385926,0.01884511600976822,0.1633799794636332,0.026079282163068693,-0.006921166008465614,0.12050769635017872,0.006921613256818629
HALLMARK_PROTEIN_SECRETION,0.07366917251522467,-0.006311586758590514,0.017920019906154952,0.039663851027366304,-0.0170793633087353,-0.0021407552215263435,0.03487020406430029,5.347364836062955e-05,0.14893567247880707,0.03947668312614297,0.02336675634702939,0.13111166935241425,0.022731999175886343
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03783796560795041,0.0025128331963462773,-0.0053862491460529,0.08824210164224801,-0.002046621047866831,0.00014782230943007795,0.047101223427085344,0.01986636223664076,0.19124555943065438,-0.0025847450667944387,0.05121632268735497,0.17108015514157726,0.04770249869001775
HALLMARK_SPERMATOGENESIS,0.14646036257836892,-0.0078093374549772126,-0.0070043724819104786,0.063831110394608,-0.00964202816242573,0.048795737121555015,0.009866054816275272,-0.053990717141854806,0.15617824191132032,0.015638447890107866,-0.04496991043564248,0.171690244354939,0.07636291635920517
HALLMARK_TGF_BETA_SIGNALING,0.1275069800953384,0.007239076077506481,0.02902020553833684,-0.0021543609279446713,0.07962831605320247,0.04617652811700641,0.03464915313553148,0.01630011914581586,0.13023043092849754,0.017586348334858077,0.013178770789681772,0.06284109762959764,-0.01996610240591245
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08748887628015012,0.021345585738129995,0.006393460087905109,-0.08554020011571281,-0.027891036445726613,0.07374558125202761,0.012964858124010142,0.09197344654488156,0.04236722136103563,0.08148962149052122,0.0061081787429971375,0.015664803079322772,0.06109160203889355
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.045439265851342614,-0.029488991175520698,0.005619514017286767,0.043011728501589915,0.05544161079579378,0.04858456070671818,0.017701409018022078,-0.006121774849813594,0.1441407134592159,0.044441407768163556,0.0012741310197096544,0.13888445820291,0.057284841679748816
HALLMARK_UV_RESPONSE_DN,0.029634260650926187,0.006045057359087597,-0.03577742083531041,-0.004193856334543127,-0.0022506308133791427,-0.058235243184985346,0.004235588718135642,-0.036039379236918946,0.1004973957376086,0.0058100899236796615,-0.014077259749606077,0.07885543508982182,-0.01045836297595768
HALLMARK_UV_RESPONSE_UP,0.11749022029780888,0.0011743963865229433,0.014457415807136399,0.04351002682956529,0.010418629217730707,0.09395904831522066,0.030070492061220196,-0.002782612709883646,0.107267032373593,0.01709272283991304,0.0068595205560188855,0.13350844290446498,0.09307457565632232
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.02468863724799644,-0.03839736376383265,-0.012550476874494147,-0.00647188722954541,0.05656236507250163,-0.05228558904609602,-0.03983148614960457,-0.10147586958530169,0.12455402410592811,-0.03674499461451079,0.004382971476254497,0.12639455858905743,-0.02087610583052049
HALLMARK_XENOBIOTIC_METABOLISM,0.083358056493638,-0.025639100304488502,0.014869252464150457,0.07286407721143875,0.029313484852292782,0.021345214426441404,0.02289926738065328,-0.025965715423994878,0.1508225145704805,0.0261712606424783,0.02318903167107043,0.12594860916236178,0.0863232029264686
