,UKF243,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03804350839448301,-0.04747411986839807,0.008845131239446033,0.10251824573332417,0.02418151036546582,0.16528012765227174,0.022576100117612567
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04347912821398635,-0.06494059713057843,-0.036245136729347566,0.08104491070471433,0.06302230103464801,0.11338956323821243,0.027153001967604427
HALLMARK_FATTY_ACID_METABOLISM,-0.0014484201554825443,0.003952354469409894,0.17197693942714729,0.08722708779262446,0.02079351592088174,0.047651733453323825,0.019968258587819924
HALLMARK_G2M_CHECKPOINT,0.040030573404556354,0.025159046265245334,-0.01545807016486406,0.05198295994340197,0.04166597876156685,0.10032214615711327,-0.0041093994023887505
HALLMARK_GLYCOLYSIS,0.054024831725121875,-0.006698661400154109,0.0067503226712051275,0.07710064493789467,0.07566752381505307,0.13388897075923983,0.003493031030421339
HALLMARK_HEDGEHOG_SIGNALING,-0.0033593017132966256,-0.07342189240861159,-0.0372526175317863,0.04718657568576396,0.07452007655522122,0.07442461436672182,-0.003079214077323422
HALLMARK_HEME_METABOLISM,0.09613552315775178,-0.05515957951812876,0.0277463836299208,0.0934078877734082,0.051677161653125754,0.17560828996822722,0.004343111004955907
HALLMARK_HYPOXIA,0.015371850968592381,0.021385064039952002,0.14498994067778595,0.0073557831800119215,-0.03965648472102959,0.034180405580886405,-0.03078954366522464
HALLMARK_IL2_STAT5_SIGNALING,0.009643039424823556,-0.01902114084044086,0.0028874238762001563,0.10063038295630143,0.03879911243873494,0.13211816225080003,0.02149850223412031
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0016078935306084823,0.0215339651871511,0.05233131397324119,0.0859273814255527,0.028065596685405637,0.11174480470382014,0.021294573018777227
HALLMARK_INFLAMMATORY_RESPONSE,-0.0018512925208984193,0.032356553774699565,0.029744654535523767,0.023041739170961698,0.02116081189512319,0.06708777488470025,0.03618511735381233
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06903881639415452,-0.0068748613804563005,-0.01690004593474815,0.08268986732566268,0.020867985210003468,0.10915578992917754,-0.033675362663137545
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01972174155207128,0.057550257616439636,-0.007212093092942281,0.07304362690624547,0.04551527130074548,0.106350984140599,0.06763799716912258
HALLMARK_KRAS_SIGNALING_DN,0.0345567693514622,0.02574349915880279,-0.0070258617930975455,0.05462295632674675,0.038318719654622,0.12857958572261213,-0.004007917918155999
HALLMARK_KRAS_SIGNALING_UP,0.029949091309500936,-0.029963735367846304,0.046710289047320455,0.031105098555398992,0.08737026528541705,0.13286828627676986,-0.020604049033268453
HALLMARK_MITOTIC_SPINDLE,0.06944120013041646,-0.01820329497654691,-0.009026246294789542,0.10268141997695071,0.05049927242549275,0.14141957424957188,-0.004425111622908109
HALLMARK_MTORC1_SIGNALING,0.04457333967260496,0.046002082897943455,0.011008027795983625,0.06274455568686471,0.00895822326046483,0.08162084220526315,0.021818263489174296
HALLMARK_MYC_TARGETS_V1,0.13213018579001173,-0.01085274880685284,-0.0720653232227947,0.09371500208886932,0.04784359928956821,0.10466752413022525,0.019542396779464958
HALLMARK_MYC_TARGETS_V2,0.036739622845139264,0.015194077435000432,-0.04003088926710286,0.05606209155265285,0.06469898647854762,0.061306193585933456,0.020616147568907586
HALLMARK_MYOGENESIS,0.009766890311437458,-0.03797177515199151,-0.05502260955203687,0.1122985857365051,0.06934372085701623,0.13054104921016546,-0.011645846420778183
HALLMARK_NOTCH_SIGNALING,0.03127104664959476,-0.007604248799409192,-0.04068065231875894,0.07706896715703745,0.009996857433794646,0.10628780414045585,-0.029316173105641996
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07628695150441946,-0.039434372118297256,-0.019315148183338123,0.08866479842495155,0.053985068685623236,0.11605603914454907,0.007614493181527831
HALLMARK_P53_PATHWAY,0.11218943400959491,0.0428113746945437,0.10472601905458123,0.09946606694111498,0.051833057211271266,0.11842807460417071,0.033658031568349185
HALLMARK_PANCREAS_BETA_CELLS,0.027707526413796302,-0.0737666383868985,-0.09228133302808036,0.045392928189242496,0.028646340204084426,0.0908671101796398,0.0004725535159367114
HALLMARK_PEROXISOME,0.04491028505402139,-0.06432012508806824,-0.0780508428266407,0.07284007622702919,0.061532663616770185,0.12397224275054651,0.03761277267752548
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.059568931960766486,-0.00148580691395588,-0.023477171148657574,0.09826494029123659,0.034110546126466426,0.13925527948245112,0.01615845451028082
HALLMARK_PROTEIN_SECRETION,0.07124311264293538,0.012164417550228648,-0.017343364327136606,0.10835910962597613,0.06110733458847772,0.13042467221416545,0.029029277025469126
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.022414610027097676,-0.03258966331566725,0.1113065495066341,0.0892482731023678,0.007379259700853179,0.12828009878195326,0.04872345380718316
HALLMARK_SPERMATOGENESIS,0.012192924572675528,-0.06403543487537657,-0.02680893666614643,0.09443907551863483,0.08429779060230978,0.11175665742933073,-0.040145272512953495
HALLMARK_TGF_BETA_SIGNALING,0.04325289765969656,-0.05779568869347239,-0.05961394414201189,0.044972813384313054,0.04617330686613603,0.10670419010073018,0.01564524705164291
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.007453876447896925,0.0037746970508337817,0.07475985629401245,0.003861865979123811,-0.0011298860663088719,0.06049355663427265,0.011272013683709704
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11649408607257163,0.009498674722888385,-0.03363444296966143,0.08095391802756682,0.06159813471848243,0.1506364240015139,0.050415520799600384
HALLMARK_UV_RESPONSE_DN,0.04715384241812062,-0.04037987443096653,-0.04161930705172704,0.0885889085982168,0.030419402022754772,0.12876286940948198,-0.004218927831517337
HALLMARK_UV_RESPONSE_UP,0.03796590649448568,-0.04465282502920928,-0.015045935702074898,0.06907255503691384,0.04949548087980428,0.10974471146872111,-0.053776763935787376
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.021242336503162044,-0.035326796999315596,-0.10713989675940534,0.06852565572040145,0.0013565755558959368,0.1474068575593,0.05835185087762293
HALLMARK_XENOBIOTIC_METABOLISM,0.07138380463145602,0.05860312825358019,-0.04037933067949476,0.11283700224579692,0.008215802489279393,0.15547686605905356,0.04012956972308846
